seed,N,pair,domain_i,domain_j,c,gamma_learn,gamma_oper,R0,Ri,Rj,Rij,d_i,transition_i_photo,transition_i_art_painting,transition_i_cartoon,transition_i_sketch,d_j,transition_j_photo,transition_j_art_painting,transition_j_cartoon,transition_j_sketch,d_ij,transition_ij_photo,transition_ij_art_painting,transition_ij_cartoon,transition_ij_sketch,gamma_route_photo,gamma_route_art_painting,gamma_route_cartoon,gamma_route_sketch,route_interaction_count,route_interaction_l1,routing_config_count,Fij_pattern_new,delta_gamma,sign_change,delta_class,Vlearn_F0,Voper_F0,Vlearn_Fi,Voper_Fi,Vlearn_Fj,Voper_Fj,Vlearn_Fij,Voper_Fij
2,50,photo-sketch,photo,sketch,0.15,0.256409382009629,0.1391973968349372,"F,F,F,F","F,F,F,D","D,D,F,F","F,F,F,F",1,F→F,F→F,F→F,F→D,2,F→D,F→D,F→F,F→F,0,F→F,F→F,F→F,F→F,-1,-1,0,-1,3,3,3,True,-0.11721198517469178,False,ABSORB,0.7750601093420804,0.7750601093420804,0.6817473068537282,0.7291290620956792,0.6040722498570823,0.6739024797898231,0.7671688293783592,0.7671688293783592
2,50,art_painting-cartoon,art_painting,cartoon,0.0,0.0927016348850046,0.0204070702222552,"D,F,F,D","D,F,D,D","D,D,D,D","D,F,D,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→D,F→F,F→D,D→D,0,-1,-1,0,2,2,3,False,-0.0722945646627494,False,ABSORB,0.7750601093420804,0.8143105174795101,0.7363259813682645,0.8006200987188483,0.7046827190520366,0.7968275913965692,0.7586502259632254,0.8035442428581627
2,50,art_painting-cartoon,art_painting,cartoon,0.02,0.0927016348850046,0.0304070702222554,"D,F,F,D","D,F,D,D","D,D,D,D","D,F,D,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→D,F→F,F→D,D→D,0,-1,-1,0,2,2,3,False,-0.0622945646627492,False,ABSORB,0.7750601093420804,0.8043105174795102,0.7363259813682645,0.7856200987188483,0.7046827190520366,0.7768275913965692,0.7586502259632254,0.7885442428581627
2,50,art_painting-cartoon,art_painting,cartoon,0.05,0.0927016348850046,0.0467238641299866,"F,F,F,D","F,F,F,D","D,D,F,D","F,F,F,D",0,F→F,F→F,F→F,D→D,2,F→D,F→D,F→F,D→D,0,F→F,F→F,F→F,D→D,-1,-1,0,0,2,2,2,False,-0.045977770755018,False,ABSORB,0.7750601093420804,0.7909124801036402,0.7363259813682645,0.768441799859939,0.7046827190520366,0.7503249302903648,0.7586502259632254,0.7745781141766502
2,50,art_painting-cartoon,art_painting,cartoon,0.1,0.0927016348850046,0.0717238641299866,"F,F,F,D","F,F,F,D","D,D,F,D","F,F,F,D",0,F→F,F→F,F→F,D→D,2,F→D,F→D,F→F,D→D,0,F→F,F→F,F→F,D→D,-1,-1,0,0,2,2,2,False,-0.020977770755018,False,ABSORB,0.7750601093420804,0.7784124801036403,0.7363259813682645,0.755941799859939,0.7046827190520366,0.7128249302903649,0.7586502259632254,0.7620781141766503
2,50,art_painting-cartoon,art_painting,cartoon,0.15,0.0927016348850046,0.0855858163933301,"F,F,F,F","F,F,F,D","F,F,F,F","F,F,F,F",1,F→F,F→F,F→F,F→D,0,F→F,F→F,F→F,F→F,0,F→F,F→F,F→F,F→F,0,0,0,-1,1,1,2,False,-0.007115818491674503,False,ABSORB,0.7750601093420804,0.7750601093420804,0.7363259813682645,0.743441799859939,0.7046827190520366,0.7046827190520366,0.7586502259632254,0.7586502259632254
2,50,art_painting-sketch,art_painting,sketch,0.0,0.178716231782526,0.0136904187606617,"D,F,F,D","D,F,D,D","D,D,D,D","D,D,D,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,2,D→D,F→D,F→D,D→D,0,0,-1,0,1,1,3,False,-0.16502581302186428,False,ABSORB,0.7750601093420804,0.8143105174795101,0.7363259813682645,0.8006200987188483,0.6040722498570823,0.7968275913965692,0.7440543536657925,0.7968275913965692
2,50,art_painting-sketch,art_painting,sketch,0.02,0.178716231782526,0.0201727577691487,"D,F,F,D","D,F,D,D","D,D,D,D","D,F,F,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,0,D→D,F→F,F→F,D→D,0,-1,-2,0,2,3,3,True,-0.1585434740133773,False,ABSORB,0.7750601093420804,0.8043105174795102,0.7363259813682645,0.7856200987188483,0.6040722498570823,0.7768275913965692,0.7440543536657925,0.778309930405056
2,50,art_painting-sketch,art_painting,sketch,0.05,0.178716231782526,0.038953019252188,"F,F,F,D","F,F,F,D","D,D,D,D","D,F,F,D",0,F→F,F→F,F→F,D→D,3,F→D,F→D,F→D,D→D,1,F→D,F→F,F→F,D→D,0,-1,-1,0,2,2,3,True,-0.139763212530338,False,ABSORB,0.7750601093420804,0.7909124801036402,0.7363259813682645,0.768441799859939,0.6040722498570823,0.7468275913965692,0.7440543536657925,0.763309930405056
2,50,art_painting-sketch,art_painting,sketch,0.1,0.178716231782526,0.0666120241695499,"F,F,F,D","F,F,F,D","D,D,F,D","F,F,F,D",0,F→F,F→F,F→F,D→D,2,F→D,F→D,F→F,D→D,0,F→F,F→F,F→F,D→D,-1,-1,0,0,2,2,2,False,-0.1121042076129761,False,ABSORB,0.7750601093420804,0.7784124801036403,0.7363259813682645,0.755941799859939,0.6040722498570823,0.7059427022557863,0.7440543536657925,0.7500840461816349
2,50,art_painting-sketch,art_painting,sketch,0.15,0.178716231782526,0.1017701833581108,"F,F,F,F","F,F,F,D","D,D,F,F","F,F,F,F",1,F→F,F→F,F→F,F→D,2,F→D,F→D,F→F,F→F,0,F→F,F→F,F→F,F→F,-1,-1,0,-1,3,3,3,True,-0.07694604842441519,False,ABSORB,0.7750601093420804,0.7750601093420804,0.7363259813682645,0.743441799859939,0.6040722498570823,0.6739024797898231,0.7440543536657925,0.7440543536657925
2,50,cartoon-sketch,cartoon,sketch,0.0,0.1642735155477657,0.0212008940618551,"D,F,F,D","D,D,D,D","D,D,D,D","D,D,F,D",2,D→D,F→D,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→D,F→D,F→F,D→D,0,-1,-2,0,2,3,3,True,-0.1430726214859106,False,ABSORB,0.7750601093420804,0.8143105174795101,0.7046827190520366,0.7968275913965692,0.6040722498570823,0.7968275913965692,0.6979683751148043,0.8005455593754834
2,50,cartoon-sketch,cartoon,sketch,0.02,0.1642735155477657,0.0362008940618552,"D,F,F,D","D,D,D,D","D,D,D,D","D,D,F,D",2,D→D,F→D,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→D,F→D,F→F,D→D,0,-1,-2,0,2,3,3,True,-0.1280726214859105,False,ABSORB,0.7750601093420804,0.8043105174795102,0.7046827190520366,0.7768275913965692,0.6040722498570823,0.7768275913965692,0.6979683751148043,0.7855455593754834
2,50,cartoon-sketch,cartoon,sketch,0.05,0.1642735155477657,0.0568055177921895,"F,F,F,D","D,D,F,D","D,D,D,D","D,D,F,D",2,F→D,F→D,F→F,D→D,3,F→D,F→D,F→D,D→D,2,F→D,F→D,F→F,D→D,-1,-1,-1,0,3,3,3,False,-0.1074679977555762,False,ABSORB,0.7750601093420804,0.7909124801036402,0.7046827190520366,0.7503249302903648,0.6040722498570823,0.7468275913965692,0.6979683751148043,0.7630455593754834
2,50,cartoon-sketch,cartoon,sketch,0.1,0.1642735155477657,0.0887428979935636,"F,F,F,D","D,D,F,D","D,D,F,D","D,F,F,D",2,F→D,F→D,F→F,D→D,2,F→D,F→D,F→F,D→D,1,F→D,F→F,F→F,D→D,-1,-2,0,0,2,3,3,True,-0.07553061755420211,False,ABSORB,0.7750601093420804,0.7784124801036403,0.7046827190520366,0.7128249302903649,0.6040722498570823,0.7059427022557863,0.6979683751148043,0.7290980504360745
2,50,cartoon-sketch,cartoon,sketch,0.15,0.1642735155477657,0.1095022260053185,"F,F,F,F","F,F,F,F","D,D,F,F","F,F,F,D",0,F→F,F→F,F→F,F→F,2,F→D,F→D,F→F,F→F,1,F→F,F→F,F→F,F→D,-1,-1,0,1,3,3,3,True,-0.0547712895424472,False,ABSORB,0.7750601093420804,0.7750601093420804,0.7046827190520366,0.7046827190520366,0.6040722498570823,0.6739024797898231,0.6979683751148043,0.7130273155050979
2,100,photo-art_painting,photo,art_painting,0.0,0.033682392571068,0.013989956624099,"D,F,F,D","D,F,D,D","D,F,D,D","D,F,D,D",1,D→D,F→F,F→D,D→D,1,D→D,F→F,F→D,D→D,1,D→D,F→F,F→D,D→D,0,0,-1,0,1,1,2,False,-0.019692435946968997,False,ABSORB,0.7750601093420804,0.8143105174795101,0.7145914122188772,0.8007553625718025,0.7533977970082756,0.8053100434503727,0.7266114924561405,0.8057448451667641
2,100,photo-art_painting,photo,art_painting,0.02,0.033682392571068,0.0179730902310212,"D,F,F,D","F,F,D,D","D,F,D,D","F,F,D,D",2,D→F,F→F,F→D,D→D,1,D→D,F→F,F→D,D→D,2,D→F,F→F,F→D,D→D,0,0,-1,0,1,1,3,False,-0.015709302340046798,False,ABSORB,0.7750601093420804,0.8043105174795102,0.7145914122188772,0.7883985614902278,0.7533977970082756,0.7903100434503727,0.7266114924561405,0.7923711776921115
2,100,photo-art_painting,photo,art_painting,0.05,0.033682392571068,0.0205235654369697,"F,F,F,D","F,F,D,D","F,F,F,D","F,F,D,D",1,F→F,F→F,F→D,D→D,0,F→F,F→F,F→F,D→D,1,F→F,F→F,F→D,D→D,0,0,0,0,0,0,2,False,-0.013158827134098296,False,ABSORB,0.7750601093420804,0.7909124801036402,0.7145914122188772,0.7733985614902277,0.7533977970082756,0.7743615308685542,0.7266114924561405,0.7773711776921114
2,100,photo-art_painting,photo,art_painting,0.1,0.033682392571068,0.0247292520950938,"F,F,F,D","F,F,F,D","F,F,F,D","F,F,F,D",0,F→F,F→F,F→F,D→D,0,F→F,F→F,F→F,D→D,0,F→F,F→F,F→F,D→D,0,0,0,0,0,0,1,False,-0.008953140475974196,False,ABSORB,0.7750601093420804,0.7784124801036403,0.7145914122188772,0.752803846675659,0.7533977970082756,0.7618615308685542,0.7266114924561405,0.7609821495356668
2,100,photo-art_painting,photo,art_painting,0.15,0.033682392571068,0.0298406151938125,"F,F,F,F","F,F,F,D","F,F,F,F","F,F,F,D",1,F→F,F→F,F→F,F→D,0,F→F,F→F,F→F,F→F,1,F→F,F→F,F→F,F→D,0,0,0,0,0,0,2,False,-0.0038417773772554953,False,ABSORB,0.7750601093420804,0.7750601093420804,0.7145914122188772,0.7403038466756591,0.7533977970082756,0.7533977970082756,0.7266114924561405,0.7484821495356668
2,100,photo-cartoon,photo,cartoon,0.0,0.1590278240040434,0.0202561382444155,"D,F,F,D","D,F,D,D","D,D,D,D","F,F,D,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,2,D→F,F→F,F→D,D→D,-1,-1,-1,0,3,3,4,True,-0.1387716857596279,False,ABSORB,0.7750601093420804,0.8143105174795101,0.7145914122188772,0.8007553625718025,0.6709117024037441,0.7968275913965692,0.7694708292845844,0.8035285747332771
2,100,photo-cartoon,photo,cartoon,0.02,0.1590278240040434,0.0328206472201555,"D,F,F,D","F,F,D,D","D,D,D,D","F,F,F,D",2,D→F,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→F,F→F,F→F,D→D,0,-1,-2,0,2,3,4,True,-0.12620717678388788,False,ABSORB,0.7750601093420804,0.8043105174795102,0.7145914122188772,0.7883985614902278,0.6709117024037441,0.7768275913965692,0.7694708292845844,0.7937362826274423
2,100,photo-cartoon,photo,cartoon,0.05,0.1590278240040434,0.0532910880736645,"F,F,F,D","F,F,D,D","D,D,F,D","F,F,F,D",1,F→F,F→F,F→D,D→D,2,F→D,F→D,F→F,D→D,0,F→F,F→F,F→F,D→D,-1,-1,-1,0,3,3,3,True,-0.10573673593037888,False,ABSORB,0.7750601093420804,0.7909124801036402,0.7145914122188772,0.7733985614902277,0.6709117024037441,0.7504591131671903,0.7694708292845844,0.7862362826274423
2,100,photo-cartoon,photo,cartoon,0.1,0.1590278240040434,0.0863858028882332,"F,F,F,D","F,F,F,D","D,D,F,D","F,F,F,D",0,F→F,F→F,F→F,D→D,2,F→D,F→D,F→F,D→D,0,F→F,F→F,F→F,D→D,-1,-1,0,0,2,2,2,False,-0.07264202111581018,False,ABSORB,0.7750601093420804,0.7784124801036403,0.7145914122188772,0.752803846675659,0.6709117024037441,0.7129591131671903,0.7694708292845844,0.7737362826274423
2,100,photo-cartoon,photo,cartoon,0.15,0.1590278240040434,0.1055723819107412,"F,F,F,F","F,F,F,D","F,F,F,D","F,F,F,F",1,F→F,F→F,F→F,F→D,1,F→F,F→F,F→F,F→D,0,F→F,F→F,F→F,F→F,0,0,0,-2,1,2,2,True,-0.05345544209330219,False,ABSORB,0.7750601093420804,0.7750601093420804,0.7145914122188772,0.7403038466756591,0.6709117024037441,0.6986547100402645,0.7694708292845844,0.7694708292845844
2,100,photo-sketch,photo,sketch,0.0,0.4087040729956916,0.0220282983779711,"D,F,F,D","D,F,D,D","D,D,D,D","D,F,D,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→D,F→F,F→D,D→D,0,-1,-1,0,2,2,3,False,-0.3866757746177205,False,ABSORB,0.7750601093420804,0.8143105174795101,0.7145914122188772,0.8007553625718025,0.4276027537294575,0.7968275913965692,0.775838129601946,0.8053007348668327
2,100,photo-sketch,photo,sketch,0.02,0.4087040729956916,0.0304474233489103,"D,F,F,D","F,F,D,D","D,D,D,D","F,F,F,D",2,D→F,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→F,F→F,F→F,D→D,0,-1,-2,0,2,3,4,True,-0.3782566496467813,False,ABSORB,0.7750601093420804,0.8043105174795102,0.7145914122188772,0.7883985614902278,0.4276027537294575,0.7768275913965692,0.775838129601946,0.7913630587561972
2,100,photo-sketch,photo,sketch,0.05,0.4087040729956916,0.0545493859730404,"F,F,F,D","F,F,D,D","D,D,D,D","F,F,F,D",1,F→F,F→F,F→D,D→D,3,F→D,F→D,F→D,D→D,0,F→F,F→F,F→F,D→D,-1,-1,-2,0,3,4,3,True,-0.35415468702265124,False,ABSORB,0.7750601093420804,0.7909124801036402,0.7145914122188772,0.7733985614902277,0.4276027537294575,0.7468275913965692,0.775838129601946,0.7838630587561971
2,100,photo-sketch,photo,sketch,0.1,0.4087040729956916,0.1046191716333579,"F,F,F,D","F,F,F,D","D,D,D,D","F,F,F,F",0,F→F,F→F,F→F,D→D,3,F→D,F→D,F→D,D→D,1,F→F,F→F,F→F,D→F,-1,-1,-1,-1,4,4,3,True,-0.3040849013623337,False,ABSORB,0.7750601093420804,0.7784124801036403,0.7145914122188772,0.752803846675659,0.4276027537294575,0.6968275913965692,0.775838129601946,0.775838129601946
2,100,photo-sketch,photo,sketch,0.15,0.4087040729956916,0.163766800871798,"F,F,F,F","F,F,F,D","D,D,D,D","F,F,F,F",1,F→F,F→F,F→F,F→D,4,F→D,F→D,F→D,F→D,0,F→F,F→F,F→F,F→F,-1,-1,-1,-2,4,5,3,True,-0.2449372721238936,False,ABSORB,0.7750601093420804,0.7750601093420804,0.7145914122188772,0.7403038466756591,0.4276027537294575,0.6468275913965692,0.775838129601946,0.775838129601946
2,100,art_painting-cartoon,art_painting,cartoon,0.0,0.0912410570796763,0.0115842109349997,"D,F,F,D","D,F,D,D","D,D,D,D","D,F,D,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→D,F→F,F→D,D→D,0,-1,-1,0,2,2,3,False,-0.0796568461446766,False,ABSORB,0.7750601093420804,0.8143105174795101,0.7533977970082756,0.8053100434503727,0.6709117024037441,0.7968275913965692,0.7404904471496156,0.7994113283024316
2,100,art_painting-cartoon,art_painting,cartoon,0.02,0.0912410570796763,0.0251692606057224,"D,F,F,D","D,F,D,D","D,D,D,D","D,F,F,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,0,D→D,F→F,F→F,D→D,0,-1,-2,0,2,3,3,True,-0.06607179647395389,False,ABSORB,0.7750601093420804,0.8043105174795102,0.7533977970082756,0.7903100434503727,0.6709117024037441,0.7768275913965692,0.7404904471496156,0.7879963779731541
2,100,art_painting-cartoon,art_painting,cartoon,0.05,0.0912410570796763,0.0390882140410498,"F,F,F,D","F,F,F,D","D,D,F,D","D,F,F,D",0,F→F,F→F,F→F,D→D,2,F→D,F→D,F→F,D→D,1,F→D,F→F,F→F,D→D,0,-1,0,0,1,1,3,True,-0.052152843038626495,False,ABSORB,0.7750601093420804,0.7909124801036402,0.7533977970082756,0.7743615308685542,0.6709117024037441,0.7504591131671903,0.7404904471496156,0.7729963779731541
2,100,art_painting-cartoon,art_painting,cartoon,0.1,0.0912410570796763,0.0596119945580768,"F,F,F,D","F,F,F,D","D,D,F,D","F,F,F,D",0,F→F,F→F,F→F,D→D,2,F→D,F→D,F→F,D→D,0,F→F,F→F,F→F,D→D,-1,-1,0,0,2,2,2,False,-0.03162906252159949,False,ABSORB,0.7750601093420804,0.7784124801036403,0.7533977970082756,0.7618615308685542,0.6709117024037441,0.7129591131671903,0.7404904471496156,0.7560201584901811
2,100,art_painting-cartoon,art_painting,cartoon,0.15,0.0912410570796763,0.0665277607837214,"F,F,F,F","F,F,F,F","F,F,F,D","F,F,F,D",0,F→F,F→F,F→F,F→F,1,F→F,F→F,F→F,F→D,1,F→F,F→F,F→F,F→D,0,0,0,0,0,0,2,False,-0.024713296295954895,False,ABSORB,0.7750601093420804,0.7750601093420804,0.7533977970082756,0.7533977970082756,0.6709117024037441,0.6986547100402645,0.7404904471496156,0.7435201584901812
2,100,art_painting-sketch,art_painting,sketch,0.0,0.3493052737868475,0.0090004740291373,"D,F,F,D","D,F,D,D","D,D,D,D","D,D,D,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,2,D→D,F→D,F→D,D→D,0,0,-1,0,1,1,3,False,-0.3403047997577102,False,ABSORB,0.7750601093420804,0.8143105174795101,0.7533977970082756,0.8053100434503727,0.4276027537294575,0.7968275913965692,0.7552457151825003,0.7968275913965692
2,100,art_painting-sketch,art_painting,sketch,0.02,0.3493052737868475,0.0183600412194805,"D,F,F,D","D,F,D,D","D,D,D,D","D,D,F,D",1,D→D,F→F,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→D,F→D,F→F,D→D,0,0,-2,0,1,2,4,True,-0.330945232567367,False,ABSORB,0.7750601093420804,0.8043105174795102,0.7533977970082756,0.7903100434503727,0.4276027537294575,0.7768275913965692,0.7552457151825003,0.7811871585869122
2,100,art_painting-sketch,art_painting,sketch,0.05,0.3493052737868475,0.0331345314471616,"F,F,F,D","F,F,F,D","D,D,D,D","D,F,F,D",0,F→F,F→F,F→F,D→D,3,F→D,F→D,F→D,D→D,1,F→D,F→F,F→F,D→D,0,-1,-1,0,2,2,3,True,-0.3161707423396859,False,ABSORB,0.7750601093420804,0.7909124801036402,0.7533977970082756,0.7743615308685542,0.4276027537294575,0.7468275913965692,0.7552457151825003,0.7634111736086447
2,100,art_painting-sketch,art_painting,sketch,0.1,0.3493052737868475,0.074969073021017,"F,F,F,D","F,F,F,D","D,D,D,D","F,F,F,F",0,F→F,F→F,F→F,D→D,3,F→D,F→D,F→D,D→D,1,F→F,F→F,F→F,D→F,-1,-1,-1,-1,4,4,3,True,-0.2743362007658305,False,ABSORB,0.7750601093420804,0.7784124801036403,0.7533977970082756,0.7618615308685542,0.4276027537294575,0.6968275913965692,0.7552457151825003,0.7552457151825003
2,100,art_painting-sketch,art_painting,sketch,0.15,0.3493052737868475,0.1300804361197358,"F,F,F,F","F,F,F,F","D,D,D,D","F,F,F,F",0,F→F,F→F,F→F,F→F,4,F→D,F→D,F→D,F→D,0,F→F,F→F,F→F,F→F,-1,-1,-1,-1,4,4,2,False,-0.2192248376671117,False,ABSORB,0.7750601093420804,0.7750601093420804,0.7533977970082756,0.7533977970082756,0.4276027537294575,0.6468275913965692,0.7552457151825003,0.7552457151825003
2,100,cartoon-sketch,cartoon,sketch,0.0,0.3893234733035465,0.0187321665618285,"D,F,F,D","D,D,D,D","D,D,D,D","D,D,F,D",2,D→D,F→D,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→D,F→D,F→F,D→D,0,-1,-2,0,2,3,3,True,-0.370591306741718,False,ABSORB,0.7750601093420804,0.8143105174795101,0.6709117024037441,0.7968275913965692,0.4276027537294575,0.7968275913965692,0.7127778200946677,0.7980768318754569
2,100,cartoon-sketch,cartoon,sketch,0.02,0.3893234733035465,0.0337321665618286,"D,F,F,D","D,D,D,D","D,D,D,D","D,D,F,D",2,D→D,F→D,F→D,D→D,2,D→D,F→D,F→D,D→D,1,D→D,F→D,F→F,D→D,0,-1,-2,0,2,3,3,True,-0.3555913067417179,False,ABSORB,0.7750601093420804,0.8043105174795102,0.6709117024037441,0.7768275913965692,0.4276027537294575,0.7768275913965692,0.7127778200946677,0.7830768318754568
2,100,cartoon-sketch,cartoon,sketch,0.05,0.3893234733035465,0.0542026074153375,"F,F,F,D","D,D,F,D","D,D,D,D","D,D,F,D",2,F→D,F→D,F→F,D→D,3,F→D,F→D,F→D,D→D,2,F→D,F→D,F→F,D→D,-1,-1,-1,0,3,3,3,False,-0.335120865888209,False,ABSORB,0.7750601093420804,0.7909124801036402,0.6709117024037441,0.7504591131671903,0.4276027537294575,0.7468275913965692,0.7127778200946677,0.7605768318754568
2,100,cartoon-sketch,cartoon,sketch,0.1,0.3893234733035465,0.0963882125046845,"F,F,F,D","D,D,F,D","D,D,D,D","D,D,F,F",2,F→D,F→D,F→F,D→D,3,F→D,F→D,F→D,D→D,3,F→D,F→D,F→F,D→F,-1,-1,-1,-1,4,4,4,True,-0.292935260798862,False,ABSORB,0.7750601093420804,0.7784124801036403,0.6709117024037441,0.7129591131671903,0.4276027537294575,0.6968275913965692,0.7127778200946677,0.7277624369648038
2,100,cartoon-sketch,cartoon,sketch,0.15,0.3893234733035465,0.1423556279999144,"F,F,F,F","F,F,F,D","D,D,D,D","F,F,F,F",1,F→F,F→F,F→F,F→D,4,F→D,F→D,F→D,F→D,0,F→F,F→F,F→F,F→F,-1,-1,-1,-2,4,5,3,True,-0.24696784530363208,False,ABSORB,0.7750601093420804,0.7750601093420804,0.6709117024037441,0.6986547100402645,0.4276027537294575,0.6468275913965692,0.7127778200946677,0.7127778200946677
3,25,photo-art_painting,photo,art_painting,0.0,-0.0021950100768659,0.0247222808099946,"D,D,F,F","D,D,D,D","D,F,F,F","F,F,D,D",2,D→D,D→D,F→D,F→D,1,D→D,D→F,F→F,F→F,4,D→F,D→F,F→D,F→D,-1,0,0,0,1,1,4,True,0.026917290886860498,True,AMPLIFY,0.817369289745614,0.8416302193526375,0.7792495971143273,0.8151254370328948,0.81455427064072,0.8181458568240748,0.7742395679325673,0.8163633553143267
3,25,photo-art_painting,photo,art_painting,0.02,-0.0021950100768659,0.026466597974151,"D,D,F,F","F,F,D,D","F,F,F,F","F,F,D,D",4,D→F,D→F,F→D,F→D,2,D→F,D→F,F→F,F→F,4,D→F,D→F,F→D,F→D,1,1,0,0,2,2,3,False,0.0286616080510169,True,AMPLIFY,0.817369289745614,0.8316302193526375,0.7792495971143273,0.796972706052093,0.81455427064072,0.81455427064072,0.7742395679325673,0.8063633553143266
3,25,photo-art_painting,photo,art_painting,0.05,-0.0021950100768659,0.012149069062419,"F,D,F,F","F,F,F,D","F,F,F,F","F,F,F,D",2,F→F,D→F,F→F,F→D,1,F→F,D→F,F→F,F→F,2,F→F,D→F,F→F,F→D,0,1,0,0,1,1,3,False,0.0143440791392849,True,AMPLIFY,0.817369289745614,0.819201807251176,0.7792495971143273,0.7858770379608503,0.81455427064072,0.81455427064072,0.7742395679325673,0.7933785704128133
3,25,photo-art_painting,photo,art_painting,0.1,-0.0021950100768659,0.0044439924033801,"F,F,F,F","F,F,F,F","F,F,F,F","F,F,F,D",0,F→F,F→F,F→F,F→F,0,F→F,F→F,F→F,F→F,1,F→F,F→F,F→F,F→D,0,0,0,1,1,1,2,True,0.006639002480246001,True,AMPLIFY,0.817369289745614,0.817369289745614,0.7792495971143273,0.7792495971143273,0.81455427064072,0.81455427064072,0.7742395679325673,0.7808785704128134
3,25,photo-art_painting,photo,art_painting,0.15,-0.0021950100768659,-0.0021950100768659,"F,F,F,F","F,F,F,F","F,F,F,F","F,F,F,F",0,F→F,F→F,F→F,F→F,0,F→F,F→F,F→F,F→F,0,F→F,F→F,F→F,F→F,0,0,0,0,0,0,1,False,0.0,False,PRESERVE,0.817369289745614,0.817369289745614,0.7792495971143273,0.7792495971143273,0.81455427064072,0.81455427064072,0.7742395679325673,0.7742395679325673
3,25,photo-cartoon,photo,cartoon,0.0,0.026640597383867,0.0080151114538885,"D,D,F,F","D,D,D,D","D,D,F,D","D,D,D,D",2,D→D,D→D,F→D,F→D,1,D→D,D→D,F→F,F→D,2,D→D,D→D,F→D,F→D,0,0,0,-1,1,1,3,False,-0.0186254859299785,False,ABSORB,0.817369289745614,0.8416302193526375,0.7792495971143273,0.8151254370328948,0.7577162514990331,0.8336151078987489,0.7462371562516135,0.8151254370328948
3,25,photo-cartoon,photo,cartoon,0.02,0.026640597383867,0.0111678424346903,"D,D,F,F","F,F,D,D","D,D,F,D","D,D,D,D",4,D→F,D→F,F→D,F→D,1,D→D,D→D,F→F,F→D,2,D→D,D→D,F→D,F→D,1,1,0,-1,3,3,4,True,-0.015472754949176699,False,ABSORB,0.817369289745614,0.8316302193526375,0.7792495971143273,0.796972706052093,0.7577162514990331,0.8186151078987489,0.7462371562516135,0.7951254370328948
3,25,photo-cartoon,photo,cartoon,0.05,0.026640597383867,0.0093658022891808,"F,D,F,F","F,F,F,D","D,D,F,D","F,D,F,D",2,F→F,D→F,F→F,F→D,2,F→D,D→D,F→F,F→D,1,F→F,D→D,F→F,F→D,-1,1,0,-1,3,3,4,True,-0.0172747950946862,False,ABSORB,0.817369289745614,0.819201807251176,0.7792495971143273,0.7858770379608503,0.7577162514990331,0.7961151078987488,0.7462371562516135,0.772156140897604
3,25,photo-cartoon,photo,cartoon,0.1,0.026640597383867,0.0190938102799425,"F,F,F,F","F,F,F,F","F,D,F,F","F,F,F,D",0,F→F,F→F,F→F,F→F,1,F→F,F→D,F→F,F→F,1,F→F,F→F,F→F,F→D,0,-1,0,1,2,2,3,True,-0.0075467871039245,False,ABSORB,0.817369289745614,0.817369289745614,0.7792495971143273,0.7792495971143273,0.7577162514990331,0.7665639081317307,0.7462371562516135,0.7475380257803865
3,25,photo-cartoon,photo,cartoon,0.15,0.026640597383867,0.026640597383867,"F,F,F,F","F,F,F,F","F,F,F,F","F,F,F,F",0,F→F,F→F,F→F,F→F,0,F→F,F→F,F→F,F→F,0,F→F,F→F,F→F,F→F,0,0,0,0,0,0,1,False,0.0,False,PRESERVE,0.817369289745614,0.817369289745614,0.7792495971143273,0.7792495971143273,0.7577162514990331,0.7577162514990331,0.7462371562516135,0.7462371562516135
3,25,photo-sketch,photo,sketch,0.0,0.1195790376846728,0.0265047823197427,"D,D,F,F","D,D,D,D","D,D,D,D","D,D,D,D",2,D→D,D→D,F→D,F→D,2,D→D,D→D,F→D,F→D,2,D→D,D→D,F→D,F→D,0,0,-1,-1,2,2,2,False,-0.09307425536493011,False,ABSORB,0.817369289745614,0.8416302193526375,0.7792495971143273,0.8151254370328948,0.665793228001156,0.8151254370328948,0.7472525730545422,0.8151254370328948
