seed,N,domain_i,domain_j,pair,c,V_F0,V_Fij,V_Fij_CM,DeltaV_ij,DeltaV_ij_CM,D_dose,routing_Fij_CM
2,25,photo,art_painting,photo__art_painting,0.02,0.8043105174795102,0.7989975029414189,0.8036172593519416,-0.0053130145380912985,-0.0006932581275685967,-0.004619756410522702,"D,F,F,D"
2,25,photo,art_painting,photo__art_painting,0.05,0.7909124801036402,0.7874033398968454,0.7939695572356235,-0.003509140206794825,0.0030570771319832213,-0.0065662173387780465,"F,F,F,D"
2,25,photo,art_painting,photo__art_painting,0.1,0.7784124801036403,0.7749033398968455,0.7814695572356235,-0.003509140206794825,0.0030570771319832213,-0.0065662173387780465,"F,F,F,D"
2,25,photo,art_painting,photo__art_painting,0.15,0.7750601093420804,0.7624033398968455,0.7689695572356234,-0.012656769445234861,-0.006090552106456926,-0.0065662173387779355,"F,F,F,D"
2,25,photo,cartoon,photo__cartoon,0.0,0.8143105174795101,0.8094757127782497,0.8171241499413426,-0.004834804701260409,0.002813632461832527,-0.007648437163092936,"D,F,F,D"
2,25,photo,cartoon,photo__cartoon,0.02,0.8043105174795102,0.7999262721887646,0.8071241499413426,-0.004384245290745659,0.002813632461832416,-0.007197877752578075,"D,F,F,D"
2,25,photo,cartoon,photo__cartoon,0.05,0.7909124801036402,0.7924262721887645,0.7987519580291061,0.0015137920851242548,0.00783947792546591,-0.006325685840341655,"F,F,F,D"
2,25,photo,cartoon,photo__cartoon,0.1,0.7784124801036403,0.7799262721887645,0.7862519580291062,0.0015137920851242548,0.00783947792546591,-0.006325685840341655,"F,F,F,D"
2,25,photo,cartoon,photo__cartoon,0.15,0.7750601093420804,0.7674262721887646,0.7737519580291061,-0.007633837153315781,-0.0013081513129742373,-0.006325685840341544,"F,F,F,D"
2,25,photo,sketch,photo__sketch,0.0,0.8143105174795101,0.8077576186749658,0.8142484646113182,-0.006552898804544349,-6.205286819194189e-05,-0.006490845936352407,"D,F,F,D"
2,25,photo,sketch,photo__sketch,0.02,0.8043105174795102,0.7960440702343675,0.8042484646113182,-0.008266447245142694,-6.205286819205291e-05,-0.008204394376950641,"D,F,F,D"
2,25,photo,sketch,photo__sketch,0.05,0.7909124801036402,0.7873934256790429,0.7908504272354482,-0.003519054424597323,-6.205286819205291e-05,-0.0034570015564052703,"F,F,F,D"
2,25,photo,sketch,photo__sketch,0.1,0.7784124801036403,0.7873934256790429,0.7833147392320776,0.008980945575402632,0.004902259128437336,0.004078686446965296,"F,F,F,F"
2,25,photo,sketch,photo__sketch,0.15,0.7750601093420804,0.7873934256790429,0.7833147392320776,0.012333316336962552,0.008254629889997256,0.004078686446965296,"F,F,F,F"
2,25,art_painting,cartoon,art_painting__cartoon,0.0,0.8143105174795101,0.8242862473496028,0.8215971719023597,0.009975729870092653,0.007286654422849592,0.002689075447243061,"D,F,F,D"
2,25,art_painting,cartoon,art_painting__cartoon,0.02,0.8043105174795102,0.8146928236496322,0.8115971719023596,0.010382306170122035,0.00728665442284937,0.0030956517472726652,"D,F,F,D"
2,25,art_painting,cartoon,art_painting__cartoon,0.05,0.7909124801036402,0.8071928236496322,0.8032249799901232,0.01628034354599195,0.012312499886482975,0.003967843659508974,"F,F,F,D"
2,25,art_painting,cartoon,art_painting__cartoon,0.1,0.7784124801036403,0.8006998597483338,0.791881981450348,0.022287379644693517,0.013469501346707768,0.008817878297985748,"F,F,F,F"
2,25,art_painting,cartoon,art_painting__cartoon,0.15,0.7750601093420804,0.8006998597483338,0.791881981450348,0.025639750406253436,0.016821872108267688,0.008817878297985748,"F,F,F,F"
2,25,art_painting,sketch,art_painting__sketch,0.0,0.8143105174795101,0.8140005254006232,0.8092787240049885,-0.0003099920788869337,-0.005031793474521651,0.004721801395634717,"D,F,F,D"
2,25,art_painting,sketch,art_painting__sketch,0.02,0.8043105174795102,0.8040005254006232,0.7992787240049885,-0.0003099920788870447,-0.005031793474521762,0.004721801395634717,"D,F,F,D"
2,25,art_painting,sketch,art_painting__sketch,0.05,0.7909124801036402,0.789000525400623,0.7859246697396041,-0.0019119547030171935,-0.0049878103640361715,0.003075855661018978,"F,F,F,D"
2,25,art_painting,sketch,art_painting__sketch,0.1,0.7784124801036403,0.7828754881741705,0.7834008176493383,0.004463008070530239,0.004988337545698052,-0.0005253294751678128,"F,F,F,F"
2,25,art_painting,sketch,art_painting__sketch,0.15,0.7750601093420804,0.7828754881741705,0.7834008176493383,0.007815378832090158,0.008340708307257971,-0.0005253294751678128,"F,F,F,F"
2,25,cartoon,sketch,cartoon__sketch,0.0,0.8143105174795101,0.8047430283979465,0.8082561359904253,-0.009567489081563574,-0.00605438148908477,-0.0035131075924788036,"D,F,F,D"
2,25,cartoon,sketch,cartoon__sketch,0.02,0.8043105174795102,0.7897430283979465,0.7982561359904253,-0.01456748908156369,-0.006054381489084881,-0.008513107592478808,"D,F,F,D"
2,25,cartoon,sketch,cartoon__sketch,0.05,0.7909124801036402,0.7748363288495481,0.7837532660005061,-0.01607615125409212,-0.007159214103134137,-0.008916937150957982,"F,F,F,D"
2,25,cartoon,sketch,cartoon__sketch,0.1,0.7784124801036403,0.7623363288495482,0.7712532660005061,-0.01607615125409212,-0.007159214103134137,-0.008916937150957982,"F,F,F,D"
2,25,cartoon,sketch,cartoon__sketch,0.15,0.7750601093420804,0.755766650772205,0.7702857357943683,-0.01929345856987541,-0.004774373547712041,-0.01451908502216337,"F,F,F,F"
2,50,photo,art_painting,photo__art_painting,0.0,0.8143105174795101,0.8092017408882217,0.8124683905126006,-0.005108776591288389,-0.001842126966909552,-0.0032666496243788368,"D,F,D,D"
2,50,photo,art_painting,photo__art_painting,0.02,0.8043105174795102,0.7945643340777655,0.7974683905126005,-0.009746183401744712,-0.006842126966909667,-0.002904056434835045,"D,F,D,D"
2,50,photo,art_painting,photo__art_painting,0.05,0.7909124801036402,0.783994510623196,0.783871721026019,-0.006917969480444208,-0.00704075907762125,0.00012278959717704208,"F,F,F,D"
2,50,photo,art_painting,photo__art_painting,0.1,0.7784124801036403,0.7714945106231961,0.771371721026019,-0.006917969480444208,-0.00704075907762125,0.00012278959717704208,"F,F,F,D"
2,50,photo,art_painting,photo__art_painting,0.15,0.7750601093420804,0.7589945106231961,0.758871721026019,-0.016065598718884244,-0.016188388316061397,0.0001227895971771531,"F,F,F,D"
2,50,photo,cartoon,photo__cartoon,0.0,0.8143105174795101,0.8100877346660724,0.813604404956323,-0.004222782813437687,-0.0007061125231870857,-0.003516670290250601,"D,F,F,D"
2,50,photo,cartoon,photo__cartoon,0.02,0.8043105174795102,0.800738565188932,0.803604404956323,-0.003571952290578162,-0.0007061125231871968,-0.0028658397673909652,"D,F,F,D"
2,50,photo,cartoon,photo__cartoon,0.05,0.7909124801036402,0.793238565188932,0.7940039439586746,0.0023260850852917514,0.0030914638550343376,-0.0007653787697425862,"F,F,F,D"
2,50,photo,cartoon,photo__cartoon,0.1,0.7784124801036403,0.780738565188932,0.7815039439586746,0.0023260850852917514,0.0030914638550343376,-0.0007653787697425862,"F,F,F,D"
2,50,photo,cartoon,photo__cartoon,0.15,0.7750601093420804,0.7700444127563182,0.7690039439586747,-0.005015696585762175,-0.006056165383405698,0.0010404687976435234,"F,F,F,D"
2,50,photo,sketch,photo__sketch,0.0,0.8143105174795101,0.8152392289793581,0.8150369769837204,0.0009287114998479673,0.0007264595042102417,0.00020225199563772556,"D,F,F,D"
2,50,photo,sketch,photo__sketch,0.02,0.8043105174795102,0.805239228979358,0.8050369769837203,0.0009287114998477453,0.0007264595042101307,0.00020225199563761453,"D,F,F,D"
2,50,photo,sketch,photo__sketch,0.05,0.7909124801036402,0.7928580579965661,0.7927470302300836,0.0019455778929258205,0.0018345501264434017,0.00011102776648241885,"F,F,F,D"
2,50,photo,sketch,photo__sketch,0.1,0.7784124801036403,0.7887151372038934,0.7916906172596363,0.010302657100253132,0.013278137155996017,-0.002975480055742885,"F,F,F,F"
2,50,photo,sketch,photo__sketch,0.15,0.7750601093420804,0.7887151372038934,0.7916906172596363,0.013655027861813052,0.016630507917555937,-0.002975480055742885,"F,F,F,F"
2,50,art_painting,cartoon,art_painting__cartoon,0.0,0.8143105174795101,0.8092853350246635,0.8138037512030319,-0.005025182454846622,-0.0005067662764781655,-0.004518416178368456,"D,F,F,D"
2,50,art_painting,cartoon,art_painting__cartoon,0.02,0.8043105174795102,0.7942853350246635,0.8042103275030612,-0.010025182454846737,-0.00010018997644900551,-0.009924992478397732,"F,F,F,D"
2,50,art_painting,cartoon,art_painting__cartoon,0.05,0.7909124801036402,0.778617242510185,0.7967103275030611,-0.012295237593455188,0.005797847399420908,-0.018093084992876096,"F,F,F,D"
2,50,art_painting,cartoon,art_painting__cartoon,0.1,0.7784124801036403,0.7661172425101851,0.7842103275030612,-0.012295237593455188,0.005797847399420908,-0.018093084992876096,"F,F,F,D"
2,50,art_painting,cartoon,art_painting__cartoon,0.15,0.7750601093420804,0.7656639365459482,0.7741994030097317,-0.00939617279613214,-0.000860706332348693,-0.008535466463783448,"F,F,F,F"
2,50,art_painting,sketch,art_painting__sketch,0.0,0.8143105174795101,0.8026038174811329,0.8110471397868363,-0.011706699998377257,-0.003263377692673819,-0.008443322305703438,"D,F,F,D"
2,50,art_painting,sketch,art_painting__sketch,0.02,0.8043105174795102,0.7903766063116733,0.8018901766474276,-0.013933911167836932,-0.002420340832082646,-0.011513570335754286,"D,F,F,F"
2,50,art_painting,sketch,art_painting__sketch,0.05,0.7909124801036402,0.7822405926271727,0.7970647596433993,-0.008671887476467521,0.0061522795397590535,-0.014824167016226575,"F,F,F,F"
2,50,art_painting,sketch,art_painting__sketch,0.1,0.7784124801036403,0.7813000477032335,0.7970647596433993,0.002887567599593188,0.01865227953975901,-0.01576471194016582,"F,F,F,F"
2,50,art_painting,sketch,art_painting__sketch,0.15,0.7750601093420804,0.7813000477032335,0.7970647596433993,0.006239938361153108,0.02200465030131893,-0.01576471194016582,"F,F,F,F"
2,50,cartoon,sketch,cartoon__sketch,0.0,0.8143105174795101,0.8003310237173361,0.8019869115126811,-0.013979493762174,-0.012323605966829021,-0.001655887795344979,"D,D,F,D"
2,50,cartoon,sketch,cartoon__sketch,0.02,0.8043105174795102,0.7853310237173361,0.7869869115126811,-0.018979493762174116,-0.017323605966829136,-0.001655887795344979,"D,D,F,D"
2,50,cartoon,sketch,cartoon__sketch,0.05,0.7909124801036402,0.762831023717336,0.7688924524588295,-0.028081456386304215,-0.022020027644810702,-0.006061428741493513,"D,F,F,D"
2,50,cartoon,sketch,cartoon__sketch,0.1,0.7784124801036403,0.7272158008646941,0.7659347444779371,-0.05119667923894622,-0.012477735625703201,-0.03871894361324302,"F,F,F,F"
2,50,cartoon,sketch,cartoon__sketch,0.15,0.7750601093420804,0.7196321667285723,0.7659347444779371,-0.05542794261350803,-0.009125364864143282,-0.04630257774936475,"F,F,F,F"
2,100,photo,art_painting,photo__art_painting,0.0,0.8143105174795101,0.8100239291159108,0.8126213702411437,-0.004286588363599297,-0.0016891472383664397,-0.0025974411252328578,"D,F,D,D"
2,100,photo,art_painting,photo__art_painting,0.02,0.8043105174795102,0.7950239291159108,0.7976213702411437,-0.009286588363599413,-0.006689147238366555,-0.0025974411252328578,"D,F,D,D"
2,100,photo,art_painting,photo__art_painting,0.05,0.7909124801036402,0.7783825314457405,0.7805563794938868,-0.012529948657899692,-0.01035610060975345,-0.002173848048146243,"F,F,D,D"
2,100,photo,art_painting,photo__art_painting,0.1,0.7784124801036403,0.7658825314457406,0.7636802503070841,-0.012529948657899692,-0.014732229796556195,0.0022022811386565033,"F,F,F,D"
2,100,photo,art_painting,photo__art_painting,0.15,0.7750601093420804,0.7533825314457405,0.7511802503070841,-0.02167757789633984,-0.02387985903499623,0.0022022811386563923,"F,F,F,D"
2,100,photo,cartoon,photo__cartoon,0.0,0.8143105174795101,0.8098854084601055,0.8095422334023769,-0.004425109019404627,-0.004768284077133256,0.00034317505772862855,"D,F,D,D"
2,100,photo,cartoon,photo__cartoon,0.02,0.8043105174795102,0.7998854084601055,0.7985718865127618,-0.004425109019404738,-0.005738630966748426,0.0013135219473436877,"F,F,F,D"
2,100,photo,cartoon,photo__cartoon,0.05,0.7909124801036402,0.7902377063437873,0.7910718865127617,-0.0006747737598529202,0.0001594064091214875,-0.0008341801689744077,"F,F,F,D"
2,100,photo,cartoon,photo__cartoon,0.1,0.7784124801036403,0.7777377063437874,0.7785718865127618,-0.0006747737598529202,0.0001594064091214875,-0.0008341801689744077,"F,F,F,D"
2,100,photo,cartoon,photo__cartoon,0.15,0.7750601093420804,0.7652377063437874,0.7660718865127618,-0.009822402998292956,-0.008988222829318548,-0.0008341801689744077,"F,F,F,D"
2,100,photo,sketch,photo__sketch,0.0,0.8143105174795101,0.8101749115778201,0.803577656898811,-0.004135605901690043,-0.01073286058069911,0.006597254679009068,"D,F,F,D"
2,100,photo,sketch,photo__sketch,0.02,0.8043105174795102,0.8053550563090532,0.7935776568988111,0.0010445388295430291,-0.01073286058069911,0.01177739941024214,"D,F,F,D"
2,100,photo,sketch,photo__sketch,0.05,0.7909124801036402,0.8053550563090532,0.7800089419329086,0.014442576205413005,-0.010903538170731641,0.025346114376144646,"F,F,F,D"
2,100,photo,sketch,photo__sketch,0.1,0.7784124801036403,0.8053550563090532,0.7767136061521848,0.02694257620541296,-0.0016988739514555151,0.028641450156868475,"F,F,F,F"
2,100,photo,sketch,photo__sketch,0.15,0.7750601093420804,0.8053550563090532,0.7767136061521848,0.03029494696697288,0.0016534968101044045,0.028641450156868475,"F,F,F,F"
2,100,art_painting,cartoon,art_painting__cartoon,0.0,0.8143105174795101,0.7968275913965692,0.8111397916175822,-0.017482926082940886,-0.0031707258619279033,-0.014312200221012983,"D,F,D,D"
2,100,art_painting,cartoon,art_painting__cartoon,0.02,0.8043105174795102,0.7804629932224455,0.7961397916175822,-0.02384752425706471,-0.008170725861928019,-0.015676798395136693,"D,F,D,D"
2,100,art_painting,cartoon,art_painting__cartoon,0.05,0.7909124801036402,0.7626435146969963,0.7839233964062484,-0.02826896540664392,-0.006989083697391818,-0.021279881709252102,"F,F,F,D"
2,100,art_painting,cartoon,art_painting__cartoon,0.1,0.7784124801036403,0.7470135882733309,0.7768941863853753,-0.03139889183030942,-0.0015182937182649514,-0.029880598112044465,"F,F,F,F"
2,100,art_painting,cartoon,art_painting__cartoon,0.15,0.7750601093420804,0.7442885437699259,0.7768941863853753,-0.030771565572154436,0.0018340770432949682,-0.032605642615449404,"F,F,F,F"
2,100,art_painting,sketch,art_painting__sketch,0.0,0.8143105174795101,0.8054076873094125,0.8057752312010861,-0.008902830170097631,-0.008535286278424037,-0.000367543891673594,"D,F,F,D"
2,100,art_painting,sketch,art_painting__sketch,0.02,0.8043105174795102,0.7954076873094125,0.7989668592528334,-0.008902830170097742,-0.005343658226676817,-0.0035591719434209246,"D,F,F,F"
2,100,art_painting,sketch,art_painting__sketch,0.05,0.7909124801036402,0.7827554145989235,0.7914668592528333,-0.008157065504716732,0.0005543791491930961,-0.008711444653909828,"D,F,F,F"
2,100,art_painting,sketch,art_painting__sketch,0.1,0.7784124801036403,0.7808012612900903,0.7893302574856897,0.0023887811864500286,0.010917777382049465,-0.008528996195599436,"F,F,F,F"
2,100,art_painting,sketch,art_painting__sketch,0.15,0.7750601093420804,0.7808012612900903,0.7893302574856897,0.005741151948009948,0.014270148143609385,-0.008528996195599436,"F,F,F,F"
2,100,cartoon,sketch,cartoon__sketch,0.0,0.8143105174795101,0.7968275913965692,0.7968275913965692,-0.017482926082940886,-0.017482926082940886,0.0,"D,D,D,D"
2,100,cartoon,sketch,cartoon__sketch,0.02,0.8043105174795102,0.7768275913965692,0.7802873518894882,-0.027482926082941006,-0.024023165590022044,-0.003459760492918962,"D,D,F,D"
2,100,cartoon,sketch,cartoon__sketch,0.05,0.7909124801036402,0.7468275913965692,0.7577873518894881,-0.04408488870707106,-0.033125128214152144,-0.010959760492918913,"D,D,F,D"
2,100,cartoon,sketch,cartoon__sketch,0.1,0.7784124801036403,0.7164363488426285,0.7278946760375871,-0.06197613126101176,-0.05051780406605322,-0.01145832719495854,"D,F,F,F"
2,100,cartoon,sketch,cartoon__sketch,0.15,0.7750601093420804,0.6914363488426285,0.7167405592184455,-0.08362376049945186,-0.05831955012363488,-0.025304210375816982,"F,F,F,F"
3,25,photo,art_painting,photo__art_painting,0.0,0.8416302193526375,0.816244009330319,0.8151254370328948,-0.025386210022318445,-0.026504782319742737,0.0011185722974242918,"D,D,D,D"
3,25,photo,art_painting,photo__art_painting,0.02,0.8316302193526375,0.806244009330319,0.7998698894335516,-0.025386210022318445,-0.03176032991908584,0.006374119896767394,"F,F,F,D"
3,25,photo,art_painting,photo__art_painting,0.05,0.819201807251176,0.7912440093303191,0.7938082466104716,-0.02795779792085684,-0.025393560640704416,-0.002564237280152426,"F,F,F,F"
3,25,photo,art_painting,photo__art_painting,0.1,0.817369289745614,0.7733518600736733,0.7938082466104716,-0.04401742967194067,-0.0235610431351424,-0.020456386536798266,"F,F,F,F"
3,25,photo,art_painting,photo__art_painting,0.15,0.817369289745614,0.7629779536241795,0.7938082466104716,-0.05439133612143443,-0.0235610431351424,-0.03083029298629203,"F,F,F,F"
3,25,photo,cartoon,photo__cartoon,0.0,0.8416302193526375,0.8184150549392147,0.8232584072454755,-0.02321516441342275,-0.01837181210716199,-0.004843352306260762,"F,D,F,D"
3,25,photo,cartoon,photo__cartoon,0.02,0.8316302193526375,0.8110027742374604,0.8138212527031139,-0.020627445115177112,-0.017808966649523583,-0.002818478465653529,"F,F,F,D"
3,25,photo,cartoon,photo__cartoon,0.05,0.819201807251176,0.8035027742374604,0.8063212527031139,-0.015699033013715558,-0.012880554548062029,-0.002818478465653529,"F,F,F,D"
3,25,photo,cartoon,photo__cartoon,0.1,0.817369289745614,0.7910027742374603,0.7961721773306638,-0.02636651550815361,-0.021197112414950148,-0.005169403093203462,"F,F,F,F"
3,25,photo,cartoon,photo__cartoon,0.15,0.817369289745614,0.7878864105779768,0.7961721773306638,-0.029482879167637144,-0.021197112414950148,-0.008285766752686996,"F,F,F,F"
3,25,photo,sketch,photo__sketch,0.0,0.8416302193526375,0.8151254370328948,0.8151254370328948,-0.026504782319742737,-0.026504782319742737,0.0,"D,D,D,D"
3,25,photo,sketch,photo__sketch,0.02,0.8316302193526375,0.8008000120923241,0.8039490044513122,-0.03083020726031338,-0.027681214901325246,-0.003148992358988134,"D,D,F,F"
3,25,photo,sketch,photo__sketch,0.05,0.819201807251176,0.7899057540059478,0.7953588938303735,-0.029296053245228215,-0.02384291342080247,-0.005453139824425746,"F,D,F,F"
3,25,photo,sketch,photo__sketch,0.1,0.817369289745614,0.7774057540059478,0.7863656172843534,-0.039963535739666156,-0.031003672461260567,-0.008959863278405589,"F,F,F,F"
3,25,photo,sketch,photo__sketch,0.15,0.817369289745614,0.7761068421919423,0.7863656172843534,-0.0412624475536717,-0.031003672461260567,-0.010258775092411132,"F,F,F,F"
3,25,art_painting,cartoon,art_painting__cartoon,0.0,0.8416302193526375,0.8208540047144733,0.8299908325341403,-0.020776214638164148,-0.011639386818497188,-0.00913682781966696,"D,D,F,D"
3,25,art_painting,cartoon,art_painting__cartoon,0.02,0.8316302193526375,0.8059869083270368,0.8149908325341403,-0.02564331102560069,-0.016639386818497193,-0.009003924207103498,"D,D,F,D"
3,25,art_painting,cartoon,art_painting__cartoon,0.05,0.819201807251176,0.793092251642682,0.7987561113277268,-0.02610955560849393,-0.020445695923449136,-0.005663859685044792,"F,F,F,D"
3,25,art_painting,cartoon,art_painting__cartoon,0.1,0.817369289745614,0.785897610517323,0.7969015857270103,-0.03147167922829097,-0.02046770401860365,-0.011003975209687322,"F,F,F,F"
3,25,art_painting,cartoon,art_painting__cartoon,0.15,0.817369289745614,0.785897610517323,0.7969015857270103,-0.03147167922829097,-0.02046770401860365,-0.011003975209687322,"F,F,F,F"
3,25,art_painting,sketch,art_painting__sketch,0.0,0.8416302193526375,0.8180323249043132,0.8316113001904378,-0.023597894448324275,-0.010018919162199658,-0.013578975286124617,"D,D,F,F"
3,25,art_painting,sketch,art_painting__sketch,0.02,0.8316302193526375,0.8030323249043132,0.8216113001904378,-0.02859789444832428,-0.010018919162199658,-0.01857897528612462,"D,D,F,F"
3,25,art_painting,sketch,art_painting__sketch,0.05,0.819201807251176,0.7805323249043132,0.8066113001904378,-0.03866948234686274,-0.012590507060738165,-0.026078975286124573,"D,D,F,F"
3,25,art_painting,sketch,art_painting__sketch,0.1,0.817369289745614,0.763937383213091,0.7934817077062128,-0.053431906532522944,-0.023887582039401112,-0.029544324493121832,"F,F,F,F"
3,25,art_painting,sketch,art_painting__sketch,0.15,0.817369289745614,0.7637431787965772,0.7934817077062128,-0.0536261109490368,-0.023887582039401112,-0.029738528909635686,"F,F,F,F"
3,25,cartoon,sketch,cartoon__sketch,0.0,0.8416302193526375,0.820798759141257,0.8232697357381608,-0.020831460211380493,-0.01836048361447673,-0.0024709765969037623,"D,D,F,D"
3,25,cartoon,sketch,cartoon__sketch,0.02,0.8316302193526375,0.805798759141257,0.8082697357381607,-0.025831460211380497,-0.023360483614476735,-0.0024709765969037623,"D,D,F,D"
3,25,cartoon,sketch,cartoon__sketch,0.05,0.819201807251176,0.7832987591412571,0.7857697357381609,-0.035903048109918845,-0.03343207151301508,-0.0024709765969037623,"D,D,F,D"
3,25,cartoon,sketch,cartoon__sketch,0.1,0.817369289745614,0.7515138621211763,0.7519431820045674,-0.06585542762443763,-0.06542610774104651,-0.0004293198833911216,"F,D,F,D"
3,25,cartoon,sketch,cartoon__sketch,0.15,0.817369289745614,0.7265138621211764,0.7281613348849918,-0.09085542762443755,-0.08920795486062216,-0.001647472763815383,"F,F,F,D"
3,50,photo,art_painting,photo__art_painting,0.0,0.8416302193526375,0.8151254370328948,0.8165919085553809,-0.026504782319742737,-0.025038310797256602,-0.0014664715224861347,"F,D,D,D"
3,50,photo,art_painting,photo__art_painting,0.02,0.8316302193526375,0.7991288543681887,0.8022900424829504,-0.03250136498444878,-0.02934017686968704,-0.003161188114761737,"F,F,D,D"
3,50,photo,art_painting,photo__art_painting,0.05,0.819201807251176,0.7766288543681888,0.7872900424829504,-0.042572952882987125,-0.03191176476822555,-0.010661188114761577,"F,F,D,D"
3,50,photo,art_painting,photo__art_painting,0.1,0.817369289745614,0.7507616365724556,0.7732069544028233,-0.06660765317315831,-0.04416233534279068,-0.022445317830367628,"F,F,F,D"
3,50,photo,art_painting,photo__art_painting,0.15,0.817369289745614,0.7335041114129472,0.767485704954301,-0.08386517833266671,-0.04988358479131294,-0.03398159354135377,"F,F,F,F"
3,50,photo,cartoon,photo__cartoon,0.0,0.8416302193526375,0.8171987136911175,0.8219247405705812,-0.02443150566151997,-0.019705478782056307,-0.004726026879463663,"F,D,F,D"
3,50,photo,cartoon,photo__cartoon,0.02,0.8316302193526375,0.8071987136911175,0.8119247405705812,-0.02443150566151997,-0.019705478782056307,-0.004726026879463663,"F,D,F,D"
3,50,photo,cartoon,photo__cartoon,0.05,0.819201807251176,0.7921987136911175,0.8022562329475792,-0.027003093560058478,-0.016945574303596778,-0.0100575192564617,"F,F,F,D"
3,50,photo,cartoon,photo__cartoon,0.1,0.817369289745614,0.7771584923132235,0.7897562329475791,-0.04021079743239042,-0.02761305679803483,-0.012597740634355592,"F,F,F,D"
3,50,photo,cartoon,photo__cartoon,0.15,0.817369289745614,0.7646584923132236,0.7772562329475792,-0.05271079743239038,-0.040113056798034785,-0.012597740634355592,"F,F,F,D"
3,50,photo,sketch,photo__sketch,0.0,0.8416302193526375,0.8151254370328948,0.8228743466064607,-0.026504782319742737,-0.01875587274617674,-0.0077489095735659985,"D,D,D,F"
3,50,photo,sketch,photo__sketch,0.02,0.8316302193526375,0.7966133042104171,0.8118590948527091,-0.035016915142220384,-0.01977112449992835,-0.015245790642292034,"D,D,F,F"
3,50,photo,sketch,photo__sketch,0.05,0.819201807251176,0.7882694440965999,0.8033839078430393,-0.030932363154576037,-0.015817899408136715,-0.015114463746439322,"F,D,F,F"
3,50,photo,sketch,photo__sketch,0.1,0.817369289745614,0.7757694440966,0.7945737472247203,-0.04159984564901398,-0.022795542520893664,-0.018804303128120314,"F,F,F,F"
3,50,photo,sketch,photo__sketch,0.15,0.817369289745614,0.7709326586361471,0.7945737472247203,-0.04643663110946683,-0.022795542520893664,-0.023641088588573167,"F,F,F,F"
3,50,art_painting,cartoon,art_painting__cartoon,0.0,0.8416302193526375,0.8151254370328948,0.8220007503287771,-0.026504782319742737,-0.019629469023860424,-0.006875313295882313,"D,D,F,D"
3,50,art_painting,cartoon,art_painting__cartoon,0.02,0.8316302193526375,0.7951254370328948,0.807000750328777,-0.036504782319742635,-0.02462946902386043,-0.011875313295882206,"D,D,F,D"
3,50,art_painting,cartoon,art_painting__cartoon,0.05,0.819201807251176,0.7681452931809626,0.793317139876353,-0.05105651407021339,-0.02588466737482298,-0.02517184669539041,"F,F,F,F"
3,50,art_painting,cartoon,art_painting__cartoon,0.1,0.817369289745614,0.7533062521022081,0.793317139876353,-0.06406303764340582,-0.024052149869260964,-0.040010887774144854,"F,F,F,F"
3,50,art_painting,cartoon,art_painting__cartoon,0.15,0.817369289745614,0.7533062521022081,0.793317139876353,-0.06406303764340582,-0.024052149869260964,-0.040010887774144854,"F,F,F,F"
3,50,art_painting,sketch,art_painting__sketch,0.0,0.8416302193526375,0.8151254370328948,0.8159264065742727,-0.026504782319742737,-0.025703812778364754,-0.0008009695413779827,"D,D,F,D"
3,50,art_painting,sketch,art_painting__sketch,0.02,0.8316302193526375,0.7988963698618563,0.8056742979850274,-0.032733849490781175,-0.025955921367610046,-0.006777928123171129,"D,D,F,F"
3,50,art_painting,sketch,art_painting__sketch,0.05,0.819201807251176,0.7763963698618563,0.7906742979850274,-0.042805437389319634,-0.028527509266148554,-0.01427792812317108,"D,D,F,F"
3,50,art_painting,sketch,art_painting__sketch,0.1,0.817369289745614,0.7514700929011009,0.777142528831933,-0.06589919684451306,-0.04022676091368094,-0.025672435930832127,"F,D,F,F"
3,50,art_painting,sketch,art_painting__sketch,0.15,0.817369289745614,0.7494509191671925,0.7755092701343718,-0.06791837057842143,-0.041860019611242194,-0.026058350967179233,"F,F,F,F"
3,50,cartoon,sketch,cartoon__sketch,0.0,0.8416302193526375,0.8268388787994918,0.8196493465178161,-0.014791340553145682,-0.02198087283482142,0.007189532281675737,"D,D,F,F"
3,50,cartoon,sketch,cartoon__sketch,0.02,0.8316302193526375,0.8118388787994919,0.8096493465178161,-0.019791340553145575,-0.02198087283482142,0.0021895322816758434,"D,D,F,F"
3,50,cartoon,sketch,cartoon__sketch,0.05,0.819201807251176,0.7940403767138539,0.7946493465178159,-0.025161430537322116,-0.024552460733360038,-0.0006089698039620783,"D,D,F,F"
3,50,cartoon,sketch,cartoon__sketch,0.1,0.817369289745614,0.7690403767138538,0.769649346517816,-0.04832891303176012,-0.047719943227797934,-0.0006089698039621894,"D,D,F,F"
3,50,cartoon,sketch,cartoon__sketch,0.15,0.817369289745614,0.7440403767138538,0.7468296969482062,-0.07332891303176015,-0.07053959279740774,-0.0027893202343524104,"F,D,F,F"
3,100,photo,art_painting,photo__art_painting,0.0,0.8416302193526375,0.8243714697514662,0.826073329677974,-0.01725874960117124,-0.01555688967466351,-0.0017018599265077317,"F,F,D,D"
3,100,photo,art_painting,photo__art_painting,0.02,0.8316302193526375,0.8143714697514663,0.816073329677974,-0.01725874960117113,-0.01555688967466351,-0.0017018599265076206,"F,F,D,D"
3,100,photo,art_painting,photo__art_painting,0.05,0.819201807251176,0.7993714697514663,0.8010733296779741,-0.019830337499709638,-0.018128477573201907,-0.0017018599265077317,"F,F,D,D"
