seed,domain,N,method,c,V_F0,V,DeltaV,routing_F0,routing,DeltaV_contribution_photo,DeltaV_contribution_art_painting,DeltaV_contribution_cartoon,DeltaV_contribution_sketch
3,photo,100,REP,0.02,0.8316302193526375,0.8135146084341128,-0.01811561091852465,"D,D,F,F","F,F,F,D",0.013935087444939681,0.001577664844413823,-0.013862854769064403,-0.019765508438813778
3,photo,100,REP,0.05,0.819201807251176,0.8060146084341129,-0.013187198817063095,"F,D,F,F","F,F,F,D",0.018863499546401208,0.00907766484441383,-0.013862854769064403,-0.027265508438813785
3,photo,100,REP,0.1,0.817369289745614,0.7981724757491242,-0.01919681399648976,"F,F,F,F","F,F,F,F",0.018863499546401208,0.010910182349975844,-0.013862854769064403,-0.03510764112380249
3,photo,100,REP,0.15,0.817369289745614,0.7981724757491242,-0.01919681399648976,"F,F,F,F","F,F,F,F",0.018863499546401208,0.010910182349975844,-0.013862854769064403,-0.03510764112380249
3,photo,100,REP2,0.0,0.8416302193526375,0.8241399778387116,-0.017490241513925864,"D,D,F,F","F,D,D,D",0.009014540805816845,0.0,-0.011739273880928963,-0.014765508438813774
3,photo,100,REP2,0.02,0.8316302193526375,0.8099428216188042,-0.021687397733833325,"D,D,F,F","F,D,F,D",0.01401454080581685,0.0,-0.01593643010083645,-0.019765508438813778
3,photo,100,REP2,0.05,0.819201807251176,0.797843864203945,-0.02135794304723093,"F,D,F,F","F,F,F,D",0.018942952907278376,0.0029010425851409005,-0.01593643010083645,-0.027265508438813785
3,photo,100,REP2,0.1,0.817369289745614,0.785343864203945,-0.032025425541668984,"F,F,F,F","F,F,F,D",0.018942952907278376,0.004733560090702915,-0.01593643010083645,-0.03976550843881377
3,photo,100,REP2,0.15,0.817369289745614,0.7845210437273025,-0.03284824601831149,"F,F,F,F","F,F,F,F",0.018942952907278376,0.004733560090702915,-0.01593643010083645,-0.04058832891545633
3,art_painting,100,STD,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,art_painting,100,STD,0.02,0.8316302193526375,0.8021513258103778,-0.029478893542259632,"D,D,F,F","F,F,D,D",0.0027718902416979663,0.0042539985357851196,-0.016739273880928968,-0.019765508438813778
3,art_painting,100,STD,0.05,0.819201807251176,0.7871513258103778,-0.03205048144079814,"F,D,F,F","F,F,D,D",0.007700302343159493,0.011753998535785126,-0.024239273880928974,-0.027265508438813785
3,art_painting,100,STD,0.1,0.817369289745614,0.7637651868975452,-0.05360410284806871,"F,F,F,F","F,F,F,D",0.007700302343159493,0.01358651604134714,-0.03512541279376155,-0.03976550843881377
3,art_painting,100,STD,0.15,0.817369289745614,0.7512651868975453,-0.06610410284806867,"F,F,F,F","F,F,F,D",0.007700302343159493,0.01358651604134714,-0.03512541279376155,-0.05226550843881378
3,art_painting,100,O50,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,art_painting,100,O50,0.02,0.8316302193526375,0.7996165895567103,-0.032013629795927145,"D,D,F,F","F,F,D,D",0.00026485294402028847,0.004226299579795284,-0.016739273880928968,-0.019765508438813778
3,art_painting,100,O50,0.05,0.819201807251176,0.7846165895567104,-0.03458521769446554,"F,D,F,F","F,F,D,D",0.005193265045481815,0.01172629957979529,-0.024239273880928974,-0.027265508438813785
3,art_painting,100,O50,0.1,0.817369289745614,0.7638253407832722,-0.053543948962341714,"F,F,F,F","F,F,F,D",0.005193265045481815,0.013558817085357305,-0.03253052265436704,-0.03976550843881377
3,art_painting,100,O50,0.15,0.817369289745614,0.7575839633240892,-0.05978532642152479,"F,F,F,F","F,F,F,F",0.005193265045481815,0.013558817085357305,-0.03253052265436704,-0.04600688589799687
3,art_painting,100,REP,0.0,0.8416302193526375,0.8184014362657804,-0.023228783086857052,"D,D,F,F","D,F,F,D",0.0,0.001039245234621733,-0.009502519882665095,-0.014765508438813774
3,art_painting,100,REP,0.02,0.8316302193526375,0.8123608704905888,-0.019269348862048674,"D,D,F,F","F,F,F,D",0.003959434224808461,0.006039245234621737,-0.009502519882665095,-0.019765508438813778
3,art_painting,100,REP,0.05,0.819201807251176,0.8074270836689146,-0.011774723582261393,"F,D,F,F","F,F,F,F",0.008887846326269988,0.013539245234621744,-0.009502519882665095,-0.024699295260488058
3,art_painting,100,REP,0.1,0.817369289745614,0.8074270836689146,-0.009942206076699378,"F,F,F,F","F,F,F,F",0.008887846326269988,0.015371762740183759,-0.009502519882665095,-0.024699295260488058
3,art_painting,100,REP,0.15,0.817369289745614,0.8074270836689146,-0.009942206076699378,"F,F,F,F","F,F,F,F",0.008887846326269988,0.015371762740183759,-0.009502519882665095,-0.024699295260488058
3,art_painting,100,REP2,0.0,0.8416302193526375,0.8226985517199473,-0.018931667632690163,"D,D,F,F","F,F,F,D",0.003929525709678278,0.0024245938228656394,-0.010520278726420307,-0.014765508438813774
3,art_painting,100,REP2,0.02,0.8316302193526375,0.8176985517199473,-0.013931667632690159,"D,D,F,F","F,F,F,D",0.008929525709678282,0.007424593822865644,-0.010520278726420307,-0.019765508438813778
3,art_painting,100,REP2,0.05,0.819201807251176,0.8154610005073692,-0.003740806743806724,"F,D,F,F","F,F,F,F",0.013857937811139809,0.01492459382286565,-0.010520278726420307,-0.02200305965139182
3,art_painting,100,REP2,0.1,0.817369289745614,0.8154610005073692,-0.0019082892382447092,"F,F,F,F","F,F,F,F",0.013857937811139809,0.016757111328427665,-0.010520278726420307,-0.02200305965139182
3,art_painting,100,REP2,0.15,0.817369289745614,0.8154610005073692,-0.0019082892382447092,"F,F,F,F","F,F,F,F",0.013857937811139809,0.016757111328427665,-0.010520278726420307,-0.02200305965139182
3,cartoon,100,STD,0.0,0.8416302193526375,0.8234234689129954,-0.01820675043964204,"D,D,F,F","D,D,F,D",0.0,0.0,-0.003441242000828293,-0.014765508438813774
3,cartoon,100,STD,0.02,0.8316302193526375,0.8084234689129954,-0.023206750439642043,"D,D,F,F","D,D,F,D",0.0,0.0,-0.003441242000828293,-0.019765508438813778
3,cartoon,100,STD,0.05,0.819201807251176,0.7859234689129955,-0.0332783383381805,"F,D,F,F","D,D,F,D",-0.00257158789853848,0.0,-0.003441242000828293,-0.027265508438813785
3,cartoon,100,STD,0.1,0.817369289745614,0.7539408912595806,-0.06342839848603332,"F,F,F,F","F,D,F,F",-0.012661880967935302,-0.010667482494437969,-0.003441242000828293,-0.0366577930228317
3,cartoon,100,STD,0.15,0.817369289745614,0.7414408912595807,-0.07592839848603328,"F,F,F,F","F,D,F,F",-0.012661880967935302,-0.02316748249443798,-0.003441242000828293,-0.0366577930228317
3,cartoon,100,O50,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,cartoon,100,O50,0.02,0.8316302193526375,0.7982784257698068,-0.03335179358283069,"D,D,F,F","D,D,F,D",0.0,0.0,-0.013586285144017024,-0.019765508438813778
3,cartoon,100,O50,0.05,0.819201807251176,0.7757784257698067,-0.04342338148136926,"F,D,F,F","D,D,F,D",-0.00257158789853848,0.0,-0.013586285144017024,-0.027265508438813785
3,cartoon,100,O50,0.1,0.817369289745614,0.7382784257698067,-0.07909086397580722,"F,F,F,F","D,D,F,D",-0.015071587898538463,-0.010667482494437969,-0.013586285144017024,-0.03976550843881377
3,cartoon,100,O50,0.15,0.817369289745614,0.7007784257698066,-0.11659086397580731,"F,F,F,F","D,D,F,D",-0.027571587898538474,-0.02316748249443798,-0.013586285144017024,-0.05226550843881378
3,cartoon,100,REP,0.0,0.8416302193526375,0.8315604140825353,-0.01006980527010215,"D,D,F,F","D,D,F,D",0.0,0.0,0.004695703168711596,-0.014765508438813774
3,cartoon,100,REP,0.02,0.8316302193526375,0.8165698812237361,-0.015060338128901396,"D,D,F,F","F,D,F,D",9.467141200786289e-06,0.0,0.004695703168711596,-0.019765508438813778
3,cartoon,100,REP,0.05,0.819201807251176,0.803538322258694,-0.015663484992481935,"F,D,F,F","F,F,F,F",0.004937879242662313,0.0006903363597337842,0.004695703168711596,-0.025987403763589573
3,cartoon,100,REP,0.1,0.817369289745614,0.803538322258694,-0.01383096748691992,"F,F,F,F","F,F,F,F",0.004937879242662313,0.002522853865295799,0.004695703168711596,-0.025987403763589573
3,cartoon,100,REP,0.15,0.817369289745614,0.803538322258694,-0.01383096748691992,"F,F,F,F","F,F,F,F",0.004937879242662313,0.002522853865295799,0.004695703168711596,-0.025987403763589573
3,cartoon,100,REP2,0.0,0.8416302193526375,0.8242730182355532,-0.017357201117084275,"D,D,F,F","D,D,F,D",0.0,0.0,-0.0025916926782705574,-0.014765508438813774
3,cartoon,100,REP2,0.02,0.8316302193526375,0.8190823452941749,-0.012547874058462583,"D,D,F,F","F,F,F,D",0.0049355755155850445,0.004873751543036708,-0.0025916926782705574,-0.019765508438813778
3,cartoon,100,REP2,0.05,0.819201807251176,0.811582345294175,-0.007619461957001028,"F,D,F,F","F,F,F,D",0.009863987617046571,0.012373751543036715,-0.0025916926782705574,-0.027265508438813785
3,cartoon,100,REP2,0.1,0.817369289745614,0.8004831944088374,-0.01688609533677654,"F,F,F,F","F,F,F,F",0.009863987617046571,0.01420626904859873,-0.0025916926782705574,-0.03836465932415131
3,cartoon,100,REP2,0.15,0.817369289745614,0.8004831944088374,-0.01688609533677654,"F,F,F,F","F,F,F,F",0.009863987617046571,0.01420626904859873,-0.0025916926782705574,-0.03836465932415131
3,sketch,100,STD,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,sketch,100,STD,0.02,0.8316302193526375,0.7951254370328948,-0.036504782319742635,"D,D,F,F","D,D,D,D",0.0,0.0,-0.016739273880928968,-0.019765508438813778
3,sketch,100,STD,0.05,0.819201807251176,0.7651254370328948,-0.054076370218281156,"F,D,F,F","D,D,D,D",-0.00257158789853848,0.0,-0.024239273880928974,-0.027265508438813785
3,sketch,100,STD,0.1,0.817369289745614,0.7151254370328948,-0.10224385271271919,"F,F,F,F","D,D,D,D",-0.015071587898538463,-0.010667482494437969,-0.03673927388092896,-0.03976550843881377
3,sketch,100,STD,0.15,0.817369289745614,0.6651254370328947,-0.15224385271271923,"F,F,F,F","D,D,D,D",-0.027571587898538474,-0.02316748249443798,-0.04923927388092897,-0.05226550843881378
3,sketch,100,O50,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,sketch,100,O50,0.02,0.8316302193526375,0.7951254370328948,-0.036504782319742635,"D,D,F,F","D,D,D,D",0.0,0.0,-0.016739273880928968,-0.019765508438813778
3,sketch,100,O50,0.05,0.819201807251176,0.7651254370328948,-0.054076370218281156,"F,D,F,F","D,D,D,D",-0.00257158789853848,0.0,-0.024239273880928974,-0.027265508438813785
3,sketch,100,O50,0.1,0.817369289745614,0.7151254370328948,-0.10224385271271919,"F,F,F,F","D,D,D,D",-0.015071587898538463,-0.010667482494437969,-0.03673927388092896,-0.03976550843881377
3,sketch,100,O50,0.15,0.817369289745614,0.6651254370328947,-0.15224385271271923,"F,F,F,F","D,D,D,D",-0.027571587898538474,-0.02316748249443798,-0.04923927388092897,-0.05226550843881378
3,sketch,100,REP,0.0,0.8416302193526375,0.8287492271578294,-0.012880992194808094,"D,D,F,F","D,D,F,F",0.0,0.0,0.0018680673876988463,-0.014749059582507051
3,sketch,100,REP,0.02,0.8316302193526375,0.8187492271578294,-0.012880992194808094,"D,D,F,F","D,D,F,F",0.0,0.0,0.0018680673876988463,-0.014749059582507051
3,sketch,100,REP,0.05,0.819201807251176,0.8050098346018946,-0.014191972649281404,"F,D,F,F","F,D,F,F",-0.001310980454473254,0.0,0.0018680673876988463,-0.014749059582507051
3,sketch,100,REP,0.1,0.817369289745614,0.7996790770042759,-0.017690212741338085,"F,F,F,F","F,F,F,F",-0.001310980454473254,-0.003498240092056709,0.0018680673876988463,-0.014749059582507051
3,sketch,100,REP,0.15,0.817369289745614,0.7996790770042759,-0.017690212741338085,"F,F,F,F","F,F,F,F",-0.001310980454473254,-0.003498240092056709,0.0018680673876988463,-0.014749059582507051
3,sketch,100,REP2,0.0,0.8416302193526375,0.8247723971440917,-0.016857822208545814,"D,D,F,F","D,D,F,D",0.0,0.0,-0.0020923137697321237,-0.014765508438813774
3,sketch,100,REP2,0.02,0.8316302193526375,0.8112800983990867,-0.02035012095355082,"D,D,F,F","D,D,F,F",0.0,0.0,-0.0020923137697321237,-0.01825780718381878
3,sketch,100,REP2,0.05,0.819201807251176,0.7986219967206449,-0.02057981053053104,"F,D,F,F","F,D,F,F",-0.000229689576980191,0.0,-0.0020923137697321237,-0.01825780718381878
3,sketch,100,REP2,0.1,0.817369289745614,0.7861219967206449,-0.03124729302496909,"F,F,F,F","F,D,F,F",-0.000229689576980191,-0.010667482494437969,-0.0020923137697321237,-0.01825780718381878
3,sketch,100,REP2,0.15,0.817369289745614,0.7824621719633003,-0.0349071177823137,"F,F,F,F","F,F,F,F",-0.000229689576980191,-0.014327307251782606,-0.0020923137697321237,-0.01825780718381878
4,photo,25,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,25,STD,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,photo,25,STD,0.05,0.7765821930688273,0.7646520991920623,-0.011930093876764913,"D,F,F,F","D,D,D,D",0.0,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,photo,25,STD,0.1,0.769788268602489,0.7383072506844851,-0.03148101791800384,"F,F,F,F","F,F,F,D",0.006289584799437059,-0.0058491634283117655,-0.018738513571749993,-0.013182925717379251
4,photo,25,STD,0.15,0.769788268602489,0.725807250684485,-0.043981017918003906,"F,F,F,F","F,F,F,D",0.006289584799437059,-0.0058491634283117655,-0.018738513571749993,-0.025682925717379262
4,photo,25,O50,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,25,O50,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,photo,25,O50,0.05,0.7765821930688273,0.7690823807596393,-0.007499812309187948,"D,F,F,F","F,D,D,D",0.004430281567576966,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,photo,25,O50,0.1,0.769788268602489,0.7455453157733395,-0.024242952829149456,"F,F,F,F","F,F,F,D",0.011224206033915246,-0.007174019496129891,-0.015110213649555587,-0.013182925717379251
4,photo,25,O50,0.15,0.769788268602489,0.7330453157733394,-0.03674295282914952,"F,F,F,F","F,F,F,D",0.011224206033915246,-0.007174019496129891,-0.015110213649555587,-0.025682925717379262
4,photo,25,REP,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,25,REP,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,photo,25,REP,0.05,0.7765821930688273,0.7749412116209548,-0.0016409814478725027,"D,F,F,F","F,F,F,D",0.0031547713634953456,0.0023459643168625977,-0.006458791410851206,-0.000682925717379268
4,photo,25,REP,0.1,0.769788268602489,0.7624412116209548,-0.00734705698153415,"F,F,F,F","F,F,F,D",0.009948695829833626,0.0023459643168625977,-0.006458791410851206,-0.013182925717379251
4,photo,25,REP,0.15,0.769788268602489,0.7499412116209547,-0.019847056981534217,"F,F,F,F","F,F,F,D",0.009948695829833626,0.0023459643168625977,-0.006458791410851206,-0.025682925717379262
4,photo,25,REP2,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,25,REP2,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,photo,25,REP2,0.05,0.7765821930688273,0.7712939516617804,-0.0052882414070468675,"D,F,F,F","F,F,F,D",0.0018792611594137254,-0.0006625327109807955,-0.005822044138100557,-0.000682925717379268
4,photo,25,REP2,0.1,0.769788268602489,0.7587939516617804,-0.010994316940708515,"F,F,F,F","F,F,F,D",0.008673185625752006,-0.0006625327109807955,-0.005822044138100557,-0.013182925717379251
4,photo,25,REP2,0.15,0.769788268602489,0.7523159679360982,-0.017472300666390717,"F,F,F,F","F,F,F,F",0.008673185625752006,-0.0006625327109807955,-0.005822044138100557,-0.019660909443061453
4,art_painting,25,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,art_painting,25,STD,0.02,0.7946665981949038,0.7966404384654804,0.0019738402705765656,"D,D,F,D","F,D,D,D",0.001988339273417933,0.0,-1.4499002841367181e-05,0.0
4,art_painting,25,STD,0.05,0.7765821930688273,0.7821571318798839,0.00557493881105664,"D,F,F,F","F,F,F,D",0.00948833927341794,0.00312933588797229,-0.006359810632954321,-0.000682925717379268
4,art_painting,25,STD,0.1,0.769788268602489,0.7708779148681599,0.0010896462656709849,"F,F,F,F","F,F,F,F",0.01628226373975622,0.00312933588797229,-0.006359810632954321,-0.011962142729103287
4,art_painting,25,STD,0.15,0.769788268602489,0.7708779148681599,0.0010896462656709849,"F,F,F,F","F,F,F,F",0.01628226373975622,0.00312933588797229,-0.006359810632954321,-0.011962142729103287
4,art_painting,25,O50,0.0,0.8146520991920625,0.8154584562176312,0.0008063570255687491,"D,D,D,D","F,D,D,D",0.0008063570255688601,0.0,0.0,0.0
4,art_painting,25,O50,0.02,0.7946665981949038,0.8004584562176312,0.005791858022727414,"D,D,F,D","F,D,D,D",0.005806357025568865,0.0,-1.4499002841367181e-05,0.0
4,art_painting,25,O50,0.05,0.7765821930688273,0.7823198916563151,0.0057376985874878494,"D,F,F,F","F,F,D,D",0.013306357025568871,0.0006287662821395645,-0.007514499002841374,-0.000682925717379268
4,art_painting,25,O50,0.1,0.769788268602489,0.7675011862924931,-0.002287082309995858,"F,F,F,F","F,F,F,D",0.02010028149190715,0.0006287662821395645,-0.009833204366663434,-0.013182925717379251
4,art_painting,25,O50,0.15,0.769788268602489,0.7633168085607083,-0.0064714600417806745,"F,F,F,F","F,F,F,F",0.02010028149190715,0.0006287662821395645,-0.009833204366663434,-0.01736730344916404
4,art_painting,25,REP,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,art_painting,25,REP,0.02,0.7946665981949038,0.7947621707722008,9.557257729697621e-05,"D,D,F,D","D,D,F,D",0.0,0.0,9.557257729700397e-05,0.0
4,art_painting,25,REP,0.05,0.7765821930688273,0.7902526280286057,0.013670434959778488,"D,F,F,F","F,F,F,F",0.005617825550687461,0.0012672478706750312,9.557257729700397e-05,0.006689788961118909
4,art_painting,25,REP,0.1,0.769788268602489,0.7902526280286057,0.020464359426116796,"F,F,F,F","F,F,F,F",0.012411750017025741,0.0012672478706750312,9.557257729700397e-05,0.006689788961118909
4,art_painting,25,REP,0.15,0.769788268602489,0.7902526280286057,0.020464359426116796,"F,F,F,F","F,F,F,F",0.012411750017025741,0.0012672478706750312,9.557257729700397e-05,0.006689788961118909
4,art_painting,25,REP2,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,art_painting,25,REP2,0.02,0.7946665981949038,0.7978279824485909,0.0031613842536870607,"D,D,F,D","F,D,D,D",0.003175883256528428,0.0,-1.4499002841367181e-05,0.0
4,art_painting,25,REP2,0.05,0.7765821930688273,0.790971975523467,0.014389782454639732,"D,F,F,F","F,F,F,F",0.010675883256528435,-0.0005198425945059648,-0.0017267673949268592,0.005960509187544094
4,art_painting,25,REP2,0.1,0.769788268602489,0.790971975523467,0.02118370692097804,"F,F,F,F","F,F,F,F",0.017469807722866715,-0.0005198425945059648,-0.0017267673949268592,0.005960509187544094
4,art_painting,25,REP2,0.15,0.769788268602489,0.790971975523467,0.02118370692097804,"F,F,F,F","F,F,F,F",0.017469807722866715,-0.0005198425945059648,-0.0017267673949268592,0.005960509187544094
4,cartoon,25,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,cartoon,25,STD,0.02,0.7946665981949038,0.7982572686787983,0.003590670483894498,"D,D,F,D","D,D,F,D",0.0,0.0,0.003590670483894498,0.0
4,cartoon,25,STD,0.05,0.7765821930688273,0.7766078925768558,2.5699508028553808e-05,"D,F,F,F","F,D,F,D",0.0008506238980575676,-0.0037326691565442993,0.003590670483894498,-0.000682925717379268
4,cartoon,25,STD,0.1,0.769788268602489,0.7639632126869502,-0.005825055915538724,"F,F,F,F","F,F,F,F",0.007644548364395848,-0.007094260510243616,0.003590670483894498,-0.009966014253585537
4,cartoon,25,STD,0.15,0.769788268602489,0.7639632126869502,-0.005825055915538724,"F,F,F,F","F,F,F,F",0.007644548364395848,-0.007094260510243616,0.003590670483894498,-0.009966014253585537
4,cartoon,25,O50,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,cartoon,25,O50,0.02,0.7946665981949038,0.7989696602954643,0.0043030621005605285,"D,D,F,D","D,D,F,D",0.0,0.0,0.0043030621005605285,0.0
4,cartoon,25,O50,0.05,0.7765821930688273,0.7797833383807139,0.003201145311886644,"D,F,F,F","F,D,F,D",0.0033136780852496828,-0.0037326691565442993,0.0043030621005605285,-0.000682925717379268
4,cartoon,25,O50,0.1,0.769788268602489,0.7610039624026315,-0.008784306199857483,"F,F,F,F","F,F,F,D",0.010107602551587963,-0.010012045134626807,0.0043030621005605285,-0.013182925717379251
4,cartoon,25,O50,0.15,0.769788268602489,0.7551448437006842,-0.014643424901804702,"F,F,F,F","F,F,F,F",0.010107602551587963,-0.010012045134626807,0.0043030621005605285,-0.019042044419326526
4,cartoon,25,REP,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,cartoon,25,REP,0.02,0.7946665981949038,0.7987480700017854,0.004081471806881565,"D,D,F,D","D,D,F,D",0.0,0.0,0.00408147180688162,0.0
4,cartoon,25,REP,0.05,0.7765821930688273,0.7818131115271711,0.005230918458343892,"D,F,F,F","F,F,F,F",0.001835278048928135,-0.0020444444831079767,0.00408147180688162,0.0013586130856420298
4,cartoon,25,REP,0.1,0.769788268602489,0.7818131115271711,0.0120248429246822,"F,F,F,F","F,F,F,F",0.008629202515266415,-0.0020444444831079767,0.00408147180688162,0.0013586130856420298
4,cartoon,25,REP,0.15,0.769788268602489,0.7818131115271711,0.0120248429246822,"F,F,F,F","F,F,F,F",0.008629202515266415,-0.0020444444831079767,0.00408147180688162,0.0013586130856420298
4,cartoon,25,REP2,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,cartoon,25,REP2,0.02,0.7946665981949038,0.7977376882763149,0.003071090081411043,"D,D,F,D","D,D,F,D",0.0,0.0,0.003071090081411071,0.0
4,cartoon,25,REP2,0.05,0.7765821930688273,0.7796612799531365,0.0030790868843092456,"D,F,F,F","F,F,F,D",0.000683204316209246,7.718204068141166e-06,0.003071090081411071,-0.000682925717379268
4,cartoon,25,REP2,0.1,0.769788268602489,0.7671612799531365,-0.002626988649352402,"F,F,F,F","F,F,F,D",0.007477128782547526,7.718204068141166e-06,0.003071090081411071,-0.013182925717379251
4,cartoon,25,REP2,0.15,0.769788268602489,0.7589696785766786,-0.010818590025810315,"F,F,F,F","F,F,F,F",0.007477128782547526,7.718204068141166e-06,0.003071090081411071,-0.021374527093837192
4,sketch,25,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,sketch,25,STD,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,sketch,25,STD,0.05,0.7765821930688273,0.7698488257885332,-0.006733367280294056,"D,F,F,F","D,D,D,F",0.0,-0.0037326691565442993,-0.007514499002841374,0.004513800879091562
4,sketch,25,STD,0.1,0.769788268602489,0.7426197467684834,-0.027168521834005532,"F,F,F,F","D,D,F,F",-0.005706075533661703,-0.016232669156544283,-0.009743578022891136,0.004513800879091562
4,sketch,25,STD,0.15,0.769788268602489,0.7296794084321154,-0.04010886017037352,"F,F,F,F","F,F,F,F",-0.017451363192663022,-0.017427719833911032,-0.009743578022891136,0.004513800879091562
4,sketch,25,O50,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,sketch,25,O50,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,sketch,25,O50,0.05,0.7765821930688273,0.7646520991920623,-0.011930093876764913,"D,F,F,F","D,D,D,D",0.0,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,sketch,25,O50,0.1,0.769788268602489,0.725580532528114,-0.04420773607437489,"F,F,F,F","D,F,F,D",-0.005706075533661703,-0.015360285058534928,-0.009958449764799149,-0.013182925717379251
4,sketch,25,O50,0.15,0.769788268602489,0.7122579507852306,-0.05753031781725837,"F,F,F,F","D,F,F,F",-0.018206075533661714,-0.015360285058534928,-0.009958449764799149,-0.014005507460262634
4,sketch,25,REP,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,sketch,25,REP,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,sketch,25,REP,0.05,0.7765821930688273,0.772039652433969,-0.004542540634858261,"D,F,F,F","D,D,F,D",0.0,-0.0037326691565442993,-0.00012694576093472132,-0.000682925717379268
4,sketch,25,REP,0.1,0.769788268602489,0.7573357098123261,-0.012452558790162827,"F,F,F,F","F,F,F,F",-0.0023836008263149466,-0.007179771133259516,-0.00012694576093472132,-0.002762241069653587
4,sketch,25,REP,0.15,0.769788268602489,0.7573357098123261,-0.012452558790162827,"F,F,F,F","F,F,F,F",-0.0023836008263149466,-0.007179771133259516,-0.00012694576093472132,-0.002762241069653587
4,sketch,25,REP2,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,sketch,25,REP2,0.02,0.7946665981949038,0.7956136172700798,0.0009470190751760255,"D,D,F,D","D,D,F,D",0.0,0.0,0.0009470190751760532,0.0
4,sketch,25,REP2,0.05,0.7765821930688273,0.7731136172700798,-0.0034685757987474863,"D,F,F,F","D,D,F,D",0.0,-0.0037326691565442993,0.0009470190751760532,-0.000682925717379268
4,sketch,25,REP2,0.1,0.769788268602489,0.7518874520352189,-0.01790081656727005,"F,F,F,F","F,F,F,D",-0.0011435608726249047,-0.004521349052442086,0.0009470190751760532,-0.013182925717379251
4,sketch,25,REP2,0.15,0.769788268602489,0.7393874520352188,-0.030400816567270117,"F,F,F,F","F,F,F,D",-0.0011435608726249047,-0.004521349052442086,0.0009470190751760532,-0.025682925717379262
