seed,domain,N,c,O50,REP,REP2,STD,DeltaQ,O50_minus_STD,REP_minus_STD,REP2_minus_STD,REP2_minus_O50,REP2_minus_REP,DeltaI,DeltaL,G_cross_recovered,local_sacrifice,cross_recovery_exceeds_local_sacrifice,G_plus_DeltaL
0,art_painting,100,0.0,-0.0104068211230961,-0.01242470342658053,-0.015735151722159557,-0.013875313783318077,-0.0020178823034844307,0.003468492660221978,0.0014506103567375472,-0.0018598379388414799,-0.005328330599063458,-0.003310448295579027,-0.18173719865293436,-0.0080715292139375,0.18173719865293436,0.0080715292139375,True,0.17366566943899686
0,art_painting,100,0.02,-0.015406821123096104,-0.017424703426580535,-0.023484246948567766,-0.018875313783318082,-0.0020178823034844307,0.003468492660221978,0.0014506103567375472,-0.0046089331652496845,-0.008077425825471662,-0.006059543521987232,-0.18173719865293436,-0.0080715292139375,0.18173719865293436,0.0080715292139375,True,0.17366566943899686
0,art_painting,100,0.05,-0.026531153860180345,-0.028456741831389243,-0.027108579685651946,-0.029999646520402323,-0.0019255879712088975,0.003468492660221978,0.0015429046890130804,0.0028910668347503776,-0.0005774258254716003,0.0013481621457372972,-0.18173719865293436,-0.0080715292139375,0.18173719865293436,0.0080715292139375,True,0.17366566943899686
0,art_painting,100,0.1,-0.05363256913893544,-0.04226485153235637,-0.029333672775397224,-0.05447910089021091,0.011367717606579064,0.00084653175127547,0.012214249357854534,0.025145428114813684,0.024298896363538214,0.01293117875695915,-0.18173719865293436,-0.0080715292139375,0.18173719865293436,0.0080715292139375,True,0.17366566943899686
0,art_painting,100,0.15,-0.07863256913893546,-0.04226485153235637,-0.029333672775397224,-0.07791713571067238,0.036367717606579086,-0.0007154334282630792,0.03565228417831601,0.04858346293527516,0.049298896363538236,0.01293117875695915,-0.18173719865293436,-0.0080715292139375,0.18173719865293436,0.0080715292139375,True,0.17366566943899686
0,cartoon,25,0.0,-0.008979345183780851,-0.003611937681371691,-0.00468950277391833,-0.011020161510311488,0.0053674075024091605,0.0020408163265306367,0.007408223828939797,0.006330658736393158,0.004289842409862521,-0.0010775650925466396,-0.10431446303521474,-0.002350731948023599,0.10431446303521474,0.002350731948023599,True,0.10196373108719115
0,cartoon,25,0.02,-0.011001396841228583,-0.006221672325825378,-0.0053869545504012795,-0.011898229796901694,0.004779724515403205,0.0008968329556731103,0.005676557471076316,0.006511275246500414,0.005614442290827304,0.0008347177754240986,-0.10431446303521474,-0.002350731948023599,0.10431446303521474,0.002350731948023599,True,0.10196373108719115
0,cartoon,25,0.05,-0.014625729578312763,-0.003284197775396902,-0.006046398198045533,-0.015522562533985762,0.01134153180291586,0.0008968329556729993,0.01223836475858886,0.00947616433594023,0.00857933138026723,-0.0027622004226486307,-0.10431446303521474,-0.002350731948023599,0.10431446303521474,0.002350731948023599,True,0.10196373108719115
0,cartoon,25,0.1,-0.027172970696982435,-0.0017995654847102749,-0.004561765907358906,-0.02930133074625152,0.02537340521227216,0.0021283600492690846,0.027501765261541244,0.024739564838892614,0.02261120478962353,-0.0027622004226486307,-0.10431446303521474,-0.002350731948023599,0.10431446303521474,0.002350731948023599,True,0.10196373108719115
0,cartoon,25,0.15,-0.02729049825650809,-0.0017995654847102749,-0.004561765907358906,-0.03461222432897193,0.025490932771797814,0.007321726072463841,0.032812658844261655,0.030050458421613024,0.022728732349149183,-0.0027622004226486307,-0.10431446303521474,-0.002350731948023599,0.10431446303521474,0.002350731948023599,True,0.10196373108719115
