seed,domain,N,method,DeltaS_local,DeltaS_cross,I,evaluation_split,test_used,S_F0_photo,S_photo,DeltaS_photo,S_F0_art_painting,S_art_painting,DeltaS_art_painting,S_F0_cartoon,S_cartoon,DeltaS_cartoon,S_F0_sketch,S_sketch,DeltaS_sketch
1,photo,100,REP2,0.01460239268121033,-0.0942676170763157,0.0942676170763157,validation,False,0.9185985474877896,0.9332009401689999,0.01460239268121033,0.7107220113560592,0.6855604422095276,-0.02516156914653156,0.8431008405341763,0.7835033130450546,-0.05959752748912173,0.643503839283553,0.6339953188428906,-0.009508520440662416
1,art_painting,100,STD,0.007212289408451422,-0.33660937468025726,0.33660937468025726,validation,False,0.9185985474877896,0.9061939570043813,-0.012404590483408251,0.7107220113560592,0.7179343007645106,0.007212289408451422,0.8431008405341763,0.7036671935951233,-0.13943364693905302,0.643503839283553,0.45873270202575706,-0.18477113725779598
1,art_painting,100,O50,0.007228320958541867,-0.3275805087020423,0.3275805087020423,validation,False,0.9185985474877896,0.9061939570043813,-0.012404590483408251,0.7107220113560592,0.717950332314601,0.007228320958541867,0.8431008405341763,0.7161281615888784,-0.12697267894529796,0.643503839283553,0.45530060001021694,-0.1882032392733361
1,art_painting,100,REP,0.013207554757324602,0.0025441808953314826,-0.0025441808953314826,validation,False,0.9185985474877896,0.9332009401689999,0.01460239268121033,0.7107220113560592,0.7239295661133838,0.013207554757324602,0.8431008405341763,0.8029413865689551,-0.04015945396522125,0.643503839283553,0.6716050814628954,0.0281012421793424
1,art_painting,100,REP2,0.006361073474753232,-0.030169861292517974,0.030169861292517974,validation,False,0.9185985474877896,0.9189504123716742,0.0003518648838846117,0.7107220113560592,0.7170830848308124,0.006361073474753232,0.8431008405341763,0.7967946625780534,-0.04630617795612291,0.643503839283553,0.6592882910632734,0.01578445177972032
1,cartoon,100,STD,-0.08346625367657778,-0.44741089865691563,0.44741089865691563,validation,False,0.9185985474877896,0.7812505784379294,-0.13734796904986013,0.7107220113560592,0.49942922823632063,-0.21129278311973854,0.8431008405341763,0.7596345868575985,-0.08346625367657778,0.643503839283553,0.5447336927962361,-0.09877014648731697
1,cartoon,100,O50,-0.07328264986958377,-0.4685794186490441,0.4685794186490441,validation,False,0.9185985474877896,0.7778832693340877,-0.14071527815370188,0.7107220113560592,0.47512970846491215,-0.23559230289114702,0.8431008405341763,0.7698181906645926,-0.07328264986958377,0.643503839283553,0.5512320016793578,-0.09227183760419522
1,cartoon,100,REP,-0.05296084240809218,-0.046848846888544515,0.046848846888544515,validation,False,0.9185985474877896,0.897048176676335,-0.02155037081145461,0.7107220113560592,0.6832372762795834,-0.027484735076475753,0.8431008405341763,0.7901399981260842,-0.05296084240809218,0.643503839283553,0.6456900982829389,0.0021862589993858483
1,cartoon,100,REP2,-0.07055959818517643,-0.16000207639895037,0.16000207639895037,validation,False,0.9185985474877896,0.8992459788741372,-0.01935256861365242,0.7107220113560592,0.6714885170109051,-0.03923349434515411,0.8431008405341763,0.7725412423489999,-0.07055959818517643,0.643503839283553,0.5420878258434092,-0.10141601344014384
1,sketch,100,STD,-0.14473565150760004,-1.1779031198577326,1.1779031198577326,validation,False,0.9185985474877896,0.44183842271399876,-0.4767601247737908,0.7107220113560592,0.2572763805229297,-0.45344563083312944,0.8431008405341763,0.5954034762833641,-0.24769736425081224,0.643503839283553,0.498768187775953,-0.14473565150760004
1,sketch,100,O50,0.00047553340277517453,-1.123390232520567,1.123390232520567,validation,False,0.9185985474877896,0.48177913246243137,-0.4368194150253582,0.7107220113560592,0.26382927122462535,-0.4468927401314338,0.8431008405341763,0.6034227631704013,-0.239678077363775,0.643503839283553,0.6439793726863282,0.00047553340277517453
1,sketch,100,REP,0.028830328187071208,-0.07332461216723873,0.07332461216723873,validation,False,0.9185985474877896,0.9041380358081454,-0.014460511679644128,0.7107220113560592,0.6918660071168208,-0.01885600423923839,0.8431008405341763,0.8030927442858201,-0.04000809624835622,0.643503839283553,0.6723341674706242,0.028830328187071208
1,sketch,100,REP2,-0.012505690026213823,-0.08255213517486415,0.08255213517486415,validation,False,0.9185985474877896,0.8932642758480992,-0.025334271639690376,0.7107220113560592,0.7036809545562772,-0.007041056799781953,0.8431008405341763,0.7929240337987845,-0.05017680673539182,0.643503839283553,0.6309981492573392,-0.012505690026213823
2,photo,25,STD,0.010264197138502129,-0.2020327024068579,0.2020327024068579,validation,False,0.8953889305073159,0.9056531276458181,0.010264197138502129,0.71171273054058,0.7095927319161534,-0.002119998624426689,0.8208154578247024,0.7436354336536662,-0.0771800241710362,0.6723233184957227,0.5495906388843277,-0.122732679611395
2,photo,25,O50,0.01044012958044438,-0.1750939169647977,0.1750939169647977,validation,False,0.8953889305073159,0.9058290600877603,0.01044012958044438,0.71171273054058,0.7188386579487451,0.007125927408165089,0.8208154578247024,0.750661194777788,-0.07015426304691441,0.6723233184957227,0.5602577371696743,-0.11206558132604838
2,photo,25,REP,0.015001341038207494,-0.009137896834832349,0.009137896834832349,validation,False,0.8953889305073159,0.9103902715455234,0.015001341038207494,0.71171273054058,0.7670687638827894,0.0553560333422094,0.8208154578247024,0.8072706187427274,-0.013544839081975013,0.6723233184957227,0.621374227400656,-0.050949091095066734
2,photo,25,REP2,0.02046827877115509,-0.09663110145681808,0.09663110145681808,validation,False,0.8953889305073159,0.915857209278471,0.02046827877115509,0.71171273054058,0.7467260123390874,0.03501328179850738,0.8208154578247024,0.7824064801490807,-0.03840897767562179,0.6723233184957227,0.579087912916019,-0.09323540557970367
2,art_painting,25,STD,0.04835932741109483,-0.05139604857023794,0.05139604857023794,validation,False,0.8953889305073159,0.920607385210913,0.02521845470359707,0.71171273054058,0.7600720579516749,0.04835932741109483,0.8208154578247024,0.7999154801230165,-0.020899977701685946,0.6723233184957227,0.6166087929235736,-0.055714525572149065
2,art_painting,25,O50,0.057541825379682554,-0.03877503391072268,0.03877503391072268,validation,False,0.8953889305073159,0.9096735097450177,0.014284579237701767,0.71171273054058,0.7692545559202626,0.057541825379682554,0.8208154578247024,0.7909189384415202,-0.029896519383182274,0.6723233184957227,0.6491602247304805,-0.02316309376524217
2,art_painting,25,REP,0.035987254959103154,-0.01689736207497572,0.01689736207497572,validation,False,0.8953889305073159,0.9154923123618499,0.020103381854533975,0.71171273054058,0.7476999854996832,0.035987254959103154,0.8208154578247024,0.8084891713182495,-0.012326286506452955,0.6723233184957227,0.647648861072666,-0.02467445742305674
2,art_painting,25,REP2,0.05998397727103888,-0.03786584536752524,0.03786584536752524,validation,False,0.8953889305073159,0.9104033035782598,0.015014373070943887,0.71171273054058,0.7716967078116189,0.05998397727103888,0.8208154578247024,0.8021468409737704,-0.01866861685093202,0.6723233184957227,0.6381117169081856,-0.03421160158753711
2,cartoon,25,STD,-0.010669088372435964,-0.06881658433765725,0.06881658433765725,validation,False,0.8953889305073159,0.8958957084255035,0.0005067779181875398,0.71171273054058,0.6859585365741317,-0.02575419396644829,0.8208154578247024,0.8101463694522665,-0.010669088372435964,0.6723233184957227,0.6287541502063262,-0.0435691682893965
2,cartoon,25,O50,-0.007092820349975049,-0.03744800854848929,0.03744800854848929,validation,False,0.8953889305073159,0.8962475733093881,0.0008586428020721515,0.71171273054058,0.6942881842226648,-0.017424546317915235,0.8208154578247024,0.8137226374747274,-0.007092820349975049,0.6723233184957227,0.6514412134630765,-0.020882105032646203
2,cartoon,25,REP,0.005004493515190944,0.09325181538872795,-0.09325181538872795,validation,False,0.8953889305073159,0.9050992662545181,0.009710335747202148,0.71171273054058,0.7323198037792322,0.020607073238652185,0.8208154578247024,0.8258199513398934,0.005004493515190944,0.6723233184957227,0.7352577248985963,0.06293440640287362
2,cartoon,25,REP2,-0.014532725419958648,0.08830845307812074,-0.08830845307812074,validation,False,0.8953889305073159,0.9102013070708447,0.01481237656352874,0.71171273054058,0.7416895002502317,0.029976769709651685,0.8208154578247024,0.8062827324047438,-0.014532725419958648,0.6723233184957227,0.715842625300663,0.043519306804940316
2,sketch,25,STD,0.045646185877462164,-0.22985892881287895,0.22985892881287895,validation,False,0.8953889305073159,0.8297190461897278,-0.06566988431758813,0.71171273054058,0.5728715053396456,-0.13884122520093445,0.8208154578247024,0.7954676385303461,-0.025347819294356366,0.6723233184957227,0.7179695043731849,0.045646185877462164
2,sketch,25,O50,0.03438422260159446,-0.25470982102089756,0.25470982102089756,validation,False,0.8953889305073159,0.8300238276005001,-0.06536510290681585,0.71171273054058,0.5796117717638344,-0.13210095877674566,0.8208154578247024,0.7635716984873664,-0.05724375933733605,0.6723233184957227,0.7067075410973171,0.03438422260159446
2,sketch,25,REP,0.06840771186679595,0.005342745347321376,-0.005342745347321376,validation,False,0.8953889305073159,0.8953889305073159,0.0,0.71171273054058,0.730192392227096,0.018479661686515936,0.8208154578247024,0.8076785414855079,-0.01313691633919456,0.6723233184957227,0.7407310303625186,0.06840771186679595
2,sketch,25,REP2,0.08702723034955195,-0.004753250040991142,0.004753250040991142,validation,False,0.8953889305073159,0.8952129980653737,-0.00017593244194225033,0.71171273054058,0.7210574730986566,0.009344742558076602,0.8208154578247024,0.806893397667577,-0.013922060157125493,0.6723233184957227,0.7593505488452746,0.08702723034955195
2,photo,50,STD,0.029603733719417935,-0.29064493976512473,0.29064493976512473,validation,False,0.8953889305073159,0.9249926642267339,0.029603733719417935,0.71171273054058,0.7100481984022916,-0.0016645321382884326,0.8208154578247024,0.691111379155795,-0.12970407866890743,0.6723233184957227,0.5130469895377938,-0.15927632895792887
2,photo,50,O50,0.029603733719417935,-0.2588161467814939,0.2588161467814939,validation,False,0.8953889305073159,0.9249926642267339,0.029603733719417935,0.71171273054058,0.7146235903705845,0.0029108598300044974,0.8208154578247024,0.6872741740625044,-0.1335412837621981,0.6723233184957227,0.5441375956464224,-0.1281857228493003
2,photo,50,REP,0.025029490228918205,0.0527946688251556,-0.0527946688251556,validation,False,0.8953889305073159,0.9204184207362341,0.025029490228918205,0.71171273054058,0.7309074150783417,0.01919468453776163,0.8208154578247024,0.8125080193434234,-0.008307438481279017,0.6723233184957227,0.7142307412643957,0.041907422768672986
2,photo,50,REP2,0.03470577453574453,0.005260629971843622,-0.005260629971843622,validation,False,0.8953889305073159,0.9300947050430605,0.03470577453574453,0.71171273054058,0.7643765014382049,0.05266377089762486,0.8208154578247024,0.8009479680674788,-0.019867489757223633,0.6723233184957227,0.6447876673271651,-0.027535651168557607
2,art_painting,50,STD,0.0436495382495814,-0.018104883160507623,0.018104883160507623,validation,False,0.8953889305073159,0.9107551684621445,0.01536623795482861,0.71171273054058,0.7553622687901614,0.0436495382495814,0.8208154578247024,0.7771429065295522,-0.04367255129515024,0.6723233184957227,0.6825247486755367,0.010201430179814008
2,art_painting,50,O50,0.03862005121275047,-0.12898123852815246,0.12898123852815246,validation,False,0.8953889305073159,0.9059709410893265,0.010582010582010581,0.71171273054058,0.7503327817533305,0.03862005121275047,0.8208154578247024,0.7598453898466386,-0.06097006797806381,0.6723233184957227,0.5937301373636235,-0.07859318113209923
2,art_painting,50,REP,0.03642894666366481,0.023377396580881782,-0.023377396580881782,validation,False,0.8953889305073159,0.9202424882942919,0.024853557786975955,0.71171273054058,0.7481416772042448,0.03642894666366481,0.8208154578247024,0.8075267185750985,-0.013288739249603942,0.6723233184957227,0.6841358965392325,0.01181257804350977
2,art_painting,50,REP2,0.06383006078808506,-0.022765231126222973,0.022765231126222973,validation,False,0.8953889305073159,0.9204314527689706,0.02504252226165471,0.71171273054058,0.7755427913286651,0.06383006078808506,0.8208154578247024,0.7690718416187357,-0.05174361620596679,0.6723233184957227,0.6762591813138118,0.003935862818089109
2,cartoon,50,STD,-0.03825839380628138,-0.12233274742373246,0.12233274742373246,validation,False,0.8953889305073159,0.8755215966005733,-0.019867333906742668,0.71171273054058,0.6450048451560438,-0.0667078853845362,0.8208154578247024,0.7825570640184211,-0.03825839380628138,0.6723233184957227,0.6365657903632691,-0.035757528132453587
2,cartoon,50,O50,-0.02289181089436587,-0.1149419052954509,0.1149419052954509,validation,False,0.8953889305073159,0.8858675592347927,-0.009521371272523282,0.71171273054058,0.639069195671543,-0.07264353486903707,0.8208154578247024,0.7979236469303366,-0.02289181089436587,0.6723233184957227,0.6395463193418321,-0.03277699915389054
2,cartoon,50,REP,-0.0034025605491713184,0.11177420630067558,-0.11177420630067558,validation,False,0.8953889305073159,0.9105662039874657,0.015177273480149744,0.71171273054058,0.7319694827722765,0.02025675223169643,0.8208154578247024,0.8174128972755311,-0.0034025605491713184,0.6723233184957227,0.7486634990845521,0.07634018058882941
2,cartoon,50,REP2,-0.03238986827710144,-0.0021478172764252124,0.0021478172764252124,validation,False,0.8953889305073159,0.8959167278331429,0.000527797325826973,0.71171273054058,0.7053920953913754,-0.0063206351492046675,0.8208154578247024,0.788425589547601,-0.03238986827710144,0.6723233184957227,0.6759683390426752,0.003645020546952482
2,sketch,50,STD,0.04663787214725612,-0.6156249285222102,0.6156249285222102,validation,False,0.8953889305073159,0.6713901091463461,-0.22399882136096982,0.71171273054058,0.38632342023514893,-0.3253893103054311,0.8208154578247024,0.7545786609688931,-0.0662367968558093,0.6723233184957227,0.7189611906429788,0.04663787214725612
2,sketch,50,O50,-0.03117217105323411,-0.6184935422923808,0.6184935422923808,validation,False,0.8953889305073159,0.6805161053611714,-0.21487282514614459,0.71171273054058,0.3848189855173799,-0.3268937450232001,0.8208154578247024,0.7440884857016663,-0.07672697212303614,0.6723233184957227,0.6411511474424886,-0.03117217105323411
2,sketch,50,REP,0.06364250379807557,0.026407327011599757,-0.026407327011599757,validation,False,0.8953889305073159,0.9054170796980268,0.010028149190710822,0.71171273054058,0.7321831572533568,0.020470426712776768,0.8208154578247024,0.8167242089328146,-0.004091248891887833,0.6723233184957227,0.7359658222937983,0.06364250379807557
2,sketch,50,REP2,0.02938496923418743,0.039360592432827524,-0.039360592432827524,validation,False,0.8953889305073159,0.9051940637829722,0.009805133275656241,0.71171273054058,0.7462923950288051,0.034579664488225026,0.8208154578247024,0.8157912524936487,-0.005024205331053744,0.6723233184957227,0.7017082877299101,0.02938496923418743
2,photo,100,STD,0.029603733719417935,-0.24390224303724461,0.24390224303724461,validation,False,0.8953889305073159,0.9249926642267339,0.029603733719417935,0.71171273054058,0.697632508983218,-0.014080221557361994,0.8208154578247024,0.713473877172622,-0.10734158065208044,0.6723233184957227,0.5498428776679205,-0.12248044082780218
2,photo,100,O50,0.030604257523056178,-0.32796660493425184,0.32796660493425184,validation,False,0.8953889305073159,0.9259931880303721,0.030604257523056178,0.71171273054058,0.6903359751476967,-0.021376755392883307,0.8208154578247024,0.6972656198114672,-0.12354983801323527,0.6723233184957227,0.4892833069675894,-0.18304001152813326
2,photo,100,REP,0.02486658981971246,0.013317003148240691,-0.013317003148240691,validation,False,0.8953889305073159,0.9202555203270284,0.02486658981971246,0.71171273054058,0.7423860678378641,0.030673337297284053,0.8208154578247024,0.8206026951131478,-0.00021276271155468152,0.6723233184957227,0.655179747058234,-0.01714357143748868
2,photo,100,REP2,0.029603733719417935,0.0299627095294136,-0.0299627095294136,validation,False,0.8953889305073159,0.9249926642267339,0.029603733719417935,0.71171273054058,0.7483263649042323,0.03661363436365228,0.8208154578247024,0.8122399965064806,-0.008575461318221844,0.6723233184957227,0.6742478549797059,0.0019245364839831636
2,art_painting,100,STD,0.028437088520607667,-0.2142644451528224,0.2142644451528224,validation,False,0.8953889305073159,0.9112619463803319,0.015873015873015928,0.71171273054058,0.7401498190611877,0.028437088520607667,0.8208154578247024,0.6956146419028831,-0.1252008159218193,0.6723233184957227,0.5673866733917037,-0.10493664510401901
2,art_painting,100,O50,0.020208847853026457,-0.2661208281791211,0.2661208281791211,validation,False,0.8953889305073159,0.9014097296315634,0.006020799124247467,0.71171273054058,0.7319215783936065,0.020208847853026457,0.8208154578247024,0.6593450201940695,-0.16147043763063296,0.6723233184957227,0.5616521288229871,-0.11067118967273559
2,art_painting,100,REP,0.03724562584451685,0.00543953944061526,-0.00543953944061526,validation,False,0.8953889305073159,0.9156812768365288,0.02029234632921284,0.71171273054058,0.7489583563850969,0.03724562584451685,0.8208154578247024,0.7730985934446951,-0.04771686438000733,0.6723233184957227,0.7051873759871324,0.03286405749140975
2,art_painting,100,REP2,0.02196769092513917,0.008599278984697811,-0.008599278984697811,validation,False,0.8953889305073159,0.9058290600877603,0.01044012958044438,0.71171273054058,0.7336804214657192,0.02196769092513917,0.8208154578247024,0.78095076453892,-0.03986469328578246,0.6723233184957227,0.7103471611857586,0.03802384269003589
2,cartoon,100,STD,-0.07926728454547172,-0.31619956019600215,0.31619956019600215,validation,False,0.8953889305073159,0.8119418821786532,-0.08344704832866279,0.71171273054058,0.5622201204208548,-0.14949261011972526,0.8208154578247024,0.7415481732792307,-0.07926728454547172,0.6723233184957227,0.5890634167481086,-0.0832599017476141
2,cartoon,100,O50,-0.048385341971573625,-0.2562207557426244,0.2562207557426244,validation,False,0.8953889305073159,0.8356189837200484,-0.05976994678726755,0.71171273054058,0.6092520645116224,-0.10246066602895765,0.8208154578247024,0.7724301158531288,-0.048385341971573625,0.6723233184957227,0.5783331755693235,-0.09399014292639918
2,cartoon,100,REP,-0.0279126016716168,-0.03454873089051036,0.03454873089051036,validation,False,0.8953889305073159,0.8957407953912007,0.0003518648838847227,0.71171273054058,0.7270844932807637,0.015371762740183703,0.8208154578247024,0.7929028561530856,-0.0279126016716168,0.6723233184957227,0.6220509599811439,-0.050272358514578785
2,cartoon,100,REP2,-0.06781304958938827,-0.01968631412315447,0.01968631412315447,validation,False,0.8953889305073159,0.8700155627694163,-0.025373367737899666,0.71171273054058,0.6930789938961873,-0.018633736644392718,0.8208154578247024,0.7530024082353142,-0.06781304958938827,0.6723233184957227,0.6966441087548606,0.024320790259137914
2,sketch,100,STD,-0.009671010269628577,-1.0808034685283152,1.0808034685283152,validation,False,0.8953889305073159,0.523249941905591,-0.3721389886017249,0.71171273054058,0.24234287857298878,-0.4693698519675913,0.8208154578247024,0.5815208298657035,-0.23929462795899892,0.6723233184957227,0.6626523082260941,-0.009671010269628577
2,sketch,100,O50,-0.06163006180377273,-1.2275532620389749,1.2275532620389749,validation,False,0.8953889305073159,0.4252301802993047,-0.47015875020801123,0.71171273054058,0.19798382219002852,-0.5137289083505515,0.8208154578247024,0.5771498543442904,-0.243665603480412,0.6723233184957227,0.61069325669195,-0.06163006180377273
2,sketch,100,REP,0.0848008360980198,-0.012740012422066793,0.012740012422066793,validation,False,0.8953889305073159,0.8950240335906949,-0.00036489691662100476,0.71171273054058,0.6909463061957842,-0.02076642434479581,0.8208154578247024,0.8292067666640525,0.00839130883935002,0.6723233184957227,0.7571241545937425,0.0848008360980198
2,sketch,100,REP2,0.07841856490339905,-0.01673374563529062,0.01673374563529062,validation,False,0.8953889305073159,0.8895570958577473,-0.005831834649568601,0.71171273054058,0.7279574958205528,0.01624476527997276,0.8208154578247024,0.7936687815590077,-0.02714667626569478,0.6723233184957227,0.7507418833991217,0.07841856490339905
3,photo,25,STD,0.02587510099825374,-0.2513838380679586,0.2513838380679586,validation,False,0.8954490460131649,0.9213241470114186,0.02587510099825374,0.736018528909338,0.7754511545387991,0.03943262562946104,0.8303340507180447,0.734551117399807,-0.09578293331823762,0.8076755333419083,0.6126420029627263,-0.19503353037918203
3,photo,25,O50,0.0357273177470222,-0.19691948875091658,0.19691948875091658,validation,False,0.8954490460131649,0.9311763637601871,0.0357273177470222,0.736018528909338,0.7686342722477837,0.032615743338445635,0.8303340507180447,0.7407123126623031,-0.08962173805574158,0.8076755333419083,0.6677620393082877,-0.13991349403362063
3,photo,25,REP,0.025557287554744956,-0.15509575116707186,0.15509575116707186,validation,False,0.8954490460131649,0.9210063335679098,0.025557287554744956,0.736018528909338,0.7477386607955567,0.011720131886218677,0.8303340507180447,0.7714303932897578,-0.05890365742828685,0.8076755333419083,0.6997633077169046,-0.10791222562500369
3,photo,25,REP2,0.02587510099825374,-0.31352191667275,0.31352191667275,validation,False,0.8954490460131649,0.9213241470114186,0.02587510099825374,0.736018528909338,0.7483394876672848,0.012320958757946698,0.8303340507180447,0.7274095484634567,-0.10292450225458794,0.8076755333419083,0.5847571601657996,-0.22291837317610874
3,art_painting,25,STD,0.03413482177369509,-0.09276241674155483,0.09276241674155483,validation,False,0.8954490460131649,0.9213241470114186,0.02587510099825374,0.736018528909338,0.7701533506830331,0.03413482177369509,0.8303340507180447,0.7721814171428903,-0.05815263357515432,0.8076755333419083,0.7471906491772541,-0.06048488416465425
3,art_painting,25,O50,0.05518335640095262,-0.07005840916098105,0.07005840916098105,validation,False,0.8954490460131649,0.9311763637601871,0.0357273177470222,0.736018528909338,0.7912018853102907,0.05518335640095262,0.8303340507180447,0.7725323312742024,-0.05780171944384227,0.8076755333419083,0.7596915258777474,-0.04798400746416098
3,art_painting,25,REP,0.0338562290587876,-0.08461285111202554,0.08461285111202554,validation,False,0.8954490460131649,0.9160461737531499,0.02059712773998501,0.736018528909338,0.7698747579681257,0.0338562290587876,0.8303340507180447,0.8026728708169824,-0.027661179901062316,0.8076755333419083,0.7301267343909601,-0.07754879895094824
3,art_painting,25,REP2,0.04809197834671963,-0.023501377786827593,0.023501377786827593,validation,False,0.8954490460131649,0.9361024721345713,0.04065342612140643,0.736018528909338,0.7841105072560577,0.04809197834671963,0.8303340507180447,0.800524019527378,-0.02981003119066672,0.8076755333419083,0.773330760624341,-0.03434477271756731
3,cartoon,25,STD,0.014172584369005259,-0.09321442592028262,0.09321442592028262,validation,False,0.8954490460131649,0.8702305913095679,-0.02521845470359696,0.736018528909338,0.7025572103677815,-0.03346131854155654,0.8303340507180447,0.8445066350870499,0.014172584369005259,0.8076755333419083,0.7731408806667792,-0.03453465267512912
3,cartoon,25,O50,0.0061235180329146655,-0.11996727375647598,0.11996727375647598,validation,False,0.8954490460131649,0.8699127778660593,-0.025536268147105634,0.736018528909338,0.6545349692639559,-0.08148355964538212,0.8303340507180447,0.8364575687509593,0.0061235180329146655,0.8076755333419083,0.7947280873779201,-0.012947445963988224
3,cartoon,25,REP,0.005486211045887868,0.013187255354197736,-0.013187255354197736,validation,False,0.8954490460131649,0.909909557692809,0.014460511679644128,0.736018528909338,0.758392160215749,0.0223736313064109,0.8303340507180447,0.8358202617639325,0.005486211045887868,0.8076755333419083,0.784028645710051,-0.023646887631857294
3,cartoon,25,REP2,-0.010746152559053646,0.02325477437873158,-0.02325477437873158,validation,False,0.8954490460131649,0.9303307529908516,0.034881706977686666,0.736018528909338,0.7608346559362158,0.024816127026877743,0.8303340507180447,0.819587898158991,-0.010746152559053646,0.8076755333419083,0.7712324737160755,-0.03644305962583283
3,sketch,25,STD,-0.13459389330788452,-0.5578726605867762,0.5578726605867762,validation,False,0.8954490460131649,0.7332300730679882,-0.16221897294517673,0.736018528909338,0.42122986927161543,-0.3147886596377226,0.8303340507180447,0.7494690227141678,-0.08086502800387685,0.8076755333419083,0.6730816400340238,-0.13459389330788452
3,sketch,25,O50,-0.23742876204907004,-0.4670051925710178,0.4670051925710178,validation,False,0.8954490460131649,0.7679959631095814,-0.12745308290358348,0.736018528909338,0.4813187018719507,-0.25469982703738736,0.8303340507180447,0.7454817680879977,-0.08485228263004696,0.8076755333419083,0.5702467712928383,-0.23742876204907004
3,sketch,25,REP,-0.006686234111249911,-0.042042825867495415,0.042042825867495415,validation,False,0.8954490460131649,0.8905229376387807,-0.0049261083743842304,0.736018528909338,0.7067011879378617,-0.029317340971476313,0.8303340507180447,0.8225346741964098,-0.007799376521634871,0.8076755333419083,0.8009892992306584,-0.006686234111249911
3,sketch,25,REP2,-0.04778019739891037,-0.0803038832745756,0.0803038832745756,validation,False,0.8954490460131649,0.8655745823233508,-0.029874463689814057,0.736018528909338,0.7012910741672945,-0.03472745474204353,0.8303340507180447,0.8146320858753267,-0.01570196484271802,0.8076755333419083,0.759895335942998,-0.04778019739891037
3,photo,50,STD,0.06528396799332759,-0.3533632788940705,0.3533632788940705,validation,False,0.8954490460131649,0.9607330140064925,0.06528396799332759,0.736018528909338,0.7354631247628667,-0.0005554041464713722,0.8303340507180447,0.7061771154480313,-0.12415693527001337,0.8076755333419083,0.5790245938643226,-0.22865093947758575
3,photo,50,O50,0.055431751244559235,-0.41218161113522134,0.41218161113522134,validation,False,0.8954490460131649,0.9508807972577241,0.055431751244559235,0.736018528909338,0.7338993361156979,-0.0021191927936401456,0.8303340507180447,0.7123167907977425,-0.11801725992030221,0.8076755333419083,0.5156303749206294,-0.292045158421279
3,photo,50,REP,0.030625276930695722,-0.13253532967280635,0.13253532967280635,validation,False,0.8954490460131649,0.9260743229438606,0.030625276930695722,0.736018528909338,0.7771712507993509,0.041152721890012844,0.8303340507180447,0.7756524301573364,-0.054681620560708244,0.8076755333419083,0.6886691023397974,-0.11900643100211095
3,photo,50,REP2,0.04079530712297286,-0.1850678980869852,0.1850678980869852,validation,False,0.8954490460131649,0.9362443531361377,0.04079530712297286,0.736018528909338,0.7618349355977008,0.025816406688362714,0.8303340507180447,0.7665641734390013,-0.06376987727904337,0.8076755333419083,0.6605611058456038,-0.14711442749630455
3,art_painting,50,STD,0.03729152305069705,-0.25449951311282126,0.25449951311282126,validation,False,0.8954490460131649,0.8866654559487868,-0.008783590064378122,0.736018528909338,0.7733100519600351,0.03729152305069705,0.8303340507180447,0.7280249583582634,-0.10230909235978125,0.8076755333419083,0.6642687026532464,-0.1434068306886619
3,art_painting,50,O50,0.04019163046208263,-0.3245502471385977,0.3245502471385977,validation,False,0.8954490460131649,0.8866654559487868,-0.008783590064378122,0.736018528909338,0.7762101593714207,0.04019163046208263,0.8303340507180447,0.7150319504260122,-0.11530210029203247,0.8076755333419083,0.6072109765597212,-0.2004645567821871
3,art_painting,50,REP,0.03601042407012556,-0.11524955122706737,0.11524955122706737,validation,False,0.8954490460131649,0.91147193026265,0.01602288424948517,0.736018528909338,0.7720289529794636,0.03601042407012556,0.8303340507180447,0.7642858418688675,-0.06604820884917717,0.8076755333419083,0.742451306714533,-0.06522422662737537
3,art_painting,50,REP2,0.017022121757841457,-0.152393751262082,0.152393751262082,validation,False,0.8954490460131649,0.9065458218882659,0.01109677587510105,0.736018528909338,0.7530406506671795,0.017022121757841457,0.8303340507180447,0.7684819806298508,-0.06185207008819382,0.8076755333419083,0.7060370762929191,-0.10163845704898922
3,cartoon,50,STD,0.0027789422645587702,-0.24862433029713604,0.24862433029713604,validation,False,0.8954490460131649,0.8454712004688167,-0.04997784554434814,0.736018528909338,0.6403689572189178,-0.09564957169042021,0.8303340507180447,0.8331129929826034,0.0027789422645587702,0.8076755333419083,0.7046786202795406,-0.10299691306236769
3,cartoon,50,O50,0.0013270360882228216,-0.16755622111308632,0.16755622111308632,validation,False,0.8954490460131649,0.8481995066453989,-0.04724953936776599,0.736018528909338,0.6221589866635316,-0.11385954224580641,0.8303340507180447,0.8316610868062675,0.0013270360882228216,0.8076755333419083,0.8012283938423944,-0.006447139499513921
3,cartoon,50,REP,0.00839356117468848,-0.05405595072082625,0.05405595072082625,validation,False,0.8954490460131649,0.9203026038001408,0.024853557786975955,0.736018528909338,0.7630846839914286,0.027066155082090537,0.8303340507180447,0.8387276118927331,0.00839356117468848,0.8076755333419083,0.7016998697520156,-0.10597566358989274
3,cartoon,50,REP2,-0.040807304970487346,-0.05967469362801492,0.05967469362801492,validation,False,0.8954490460131649,0.9303307529908516,0.034881706977686666,0.736018528909338,0.7545831529783948,0.01856462406905679,0.8303340507180447,0.7895267457475573,-0.040807304970487346,0.8076755333419083,0.69455450866715,-0.11312102467475837
