seed,grouping,label_mode,budget,intervention,source_groups,actual_examples,validation_balanced_accuracy,test_balanced_accuracy
4,competence,pseudo,10,2+4,"[2,4]",20,0.9556177606177606,0.9615483130189013
4,competence,pseudo,10,3+4,"[3,4]",20,0.9610982410982409,0.9642510157216039
4,competence,pseudo,20,0,[],0,0.9583204633204632,0.9613098392510157
4,competence,pseudo,20,1,[1],20,0.9666537966537966,0.9613098392510157
4,competence,pseudo,20,2,[2],20,0.9610188760188759,0.9640876170287935
4,competence,pseudo,20,3,[3],20,0.9528399828399827,0.9613098392510157
4,competence,pseudo,20,4,[4],20,0.9527606177606177,0.9640125419537183
4,competence,pseudo,20,1+2,"[1,2]",40,0.9582368082368082,0.9667903197314962
4,competence,pseudo,20,1+3,"[1,3]",40,0.9583204633204632,0.9585320614732378
4,competence,pseudo,20,1+4,"[1,4]",40,0.9611733161733161,0.9585320614732378
4,competence,pseudo,20,2+3,"[2,3]",40,0.9554633204633204,0.9640876170287935
4,competence,pseudo,20,2+4,"[2,4]",40,0.9553796653796655,0.9667903197314962
4,competence,pseudo,20,3+4,"[3,4]",40,0.9499828399828398,0.9640125419537183
4,competence,pseudo,40,0,[],0,0.9583204633204632,0.9613098392510157
4,competence,pseudo,40,1,[1],40,0.963951093951094,0.9585320614732378
4,competence,pseudo,40,2,[2],40,0.9526855426855425,0.969493022434199
4,competence,pseudo,40,3,[3],40,0.9583955383955383,0.9613098392510157
4,competence,pseudo,40,4,[4],40,0.95013299013299,0.9610713654831301
4,competence,pseudo,40,1+2,"[1,2]",80,0.9638760188760187,0.9667903197314962
4,competence,pseudo,40,1+3,"[1,3]",80,0.963951093951094,0.9585320614732378
4,competence,pseudo,40,1+4,"[1,4]",80,0.9471964821964821,0.9612347641759407
4,competence,pseudo,40,2+3,"[2,3]",80,0.9554633204633204,0.969493022434199
4,competence,pseudo,40,2+4,"[2,4]",80,0.9498283998283998,0.9665518459636108
4,competence,pseudo,40,3+4,"[3,4]",80,0.947200772200772,0.9610713654831301
4,competence,true,5,0,[],0,0.9583204633204632,0.9613098392510157
4,competence,true,5,1,[1],5,0.9583204633204632,0.9613098392510157
4,competence,true,5,2,[2],5,0.9556177606177606,0.9613098392510157
4,competence,true,5,3,[3],5,0.9583955383955383,0.9640876170287935
4,competence,true,5,4,[4],5,0.9583204633204632,0.9613098392510157
4,competence,true,5,1+2,"[1,2]",10,0.9556177606177606,0.9613098392510157
4,competence,true,5,1+3,"[1,3]",10,0.9583955383955383,0.9640876170287935
4,competence,true,5,1+4,"[1,4]",10,0.9556177606177606,0.9613098392510157
4,competence,true,5,2+3,"[2,3]",10,0.9583955383955383,0.9640876170287935
4,competence,true,5,2+4,"[2,4]",10,0.9556177606177606,0.9613098392510157
4,competence,true,5,3+4,"[3,4]",10,0.9583955383955383,0.9640876170287935
4,competence,true,10,0,[],0,0.9583204633204632,0.9613098392510157
4,competence,true,10,1,[1],10,0.961098241098241,0.9586071365483131
4,competence,true,10,2,[2],10,0.9556177606177606,0.9586071365483131
4,competence,true,10,3,[3],10,0.9610982410982409,0.9640125419537183
4,competence,true,10,4,[4],10,0.9556177606177606,0.9642510157216039
4,competence,true,10,1+2,"[1,2]",20,0.9556177606177606,0.9615483130189013
4,competence,true,10,1+3,"[1,3]",20,0.9638760188760187,0.9640125419537183
4,competence,true,10,1+4,"[1,4]",20,0.961098241098241,0.9615483130189013
4,competence,true,10,2+3,"[2,3]",20,0.9583955383955383,0.9586071365483131
4,competence,true,10,2+4,"[2,4]",20,0.9556177606177606,0.9615483130189013
4,competence,true,10,3+4,"[3,4]",20,0.9610982410982409,0.9642510157216039
4,competence,true,20,0,[],0,0.9583204633204632,0.9613098392510157
4,competence,true,20,1,[1],20,0.9497490347490347,0.9640125419537183
4,competence,true,20,2,[2],20,0.9583204633204632,0.9667152446564211
4,competence,true,20,3,[3],20,0.9528399828399827,0.9613098392510157
4,competence,true,20,4,[4],20,0.9610982410982409,0.9640125419537183
4,competence,true,20,1+2,"[1,2]",40,0.9555383955383954,0.9640125419537183
4,competence,true,20,1+3,"[1,3]",40,0.9469712569712568,0.9640876170287935
4,competence,true,20,1+4,"[1,4]",40,0.9525268125268124,0.9640125419537183
4,competence,true,20,2+3,"[2,3]",40,0.9583204633204632,0.9639331768743533
4,competence,true,20,2+4,"[2,4]",40,0.9610982410982409,0.9640125419537183
4,competence,true,20,3+4,"[3,4]",40,0.9583204633204632,0.9640125419537183
4,competence,true,40,0,[],0,0.9583204633204632,0.9613098392510157
4,competence,true,40,1,[1],40,0.9497490347490347,0.9610713654831301
4,competence,true,40,2,[2],40,0.9554633204633204,0.9640876170287935
4,competence,true,40,3,[3],40,0.9665787215787216,0.9667903197314962
4,competence,true,40,4,[4],40,0.9583955383955383,0.9640125419537183
4,competence,true,40,1+2,"[1,2]",80,0.9637966537966538,0.958130189012542
4,competence,true,40,1+3,"[1,3]",80,0.9553839553839552,0.9610713654831301
4,competence,true,40,1+4,"[1,4]",80,0.9498241098241097,0.9610713654831301
4,competence,true,40,2+3,"[2,3]",80,0.958166023166023,0.9640876170287935
4,competence,true,40,2+4,"[2,4]",80,0.9610982410982409,0.9640876170287935
4,competence,true,40,3+4,"[3,4]",80,0.961098241098241,0.9697314962020844
4,random,pseudo,5,0,[],0,0.9583204633204632,0.9613098392510157
4,random,pseudo,5,1,[1],5,0.9583204633204632,0.9613098392510157
4,random,pseudo,5,2,[2],5,0.9610982410982409,0.9613098392510157
4,random,pseudo,5,3,[3],5,0.9527606177606177,0.9613098392510157
4,random,pseudo,5,4,[4],5,0.9583955383955383,0.9613098392510157
4,random,pseudo,5,1+2,"[1,2]",10,0.9556177606177606,0.9613098392510157
4,random,pseudo,5,1+3,"[1,3]",10,0.9556177606177606,0.9613098392510157
4,random,pseudo,5,1+4,"[1,4]",10,0.9583204633204632,0.9613098392510157
4,random,pseudo,5,2+3,"[2,3]",10,0.9555383955383954,0.9613098392510157
4,random,pseudo,5,2+4,"[2,4]",10,0.9583955383955383,0.9613098392510157
4,random,pseudo,5,3+4,"[3,4]",10,0.9555383955383954,0.9613098392510157
4,random,pseudo,10,0,[],0,0.9583204633204632,0.9613098392510157
4,random,pseudo,10,1,[1],10,0.9583204633204632,0.9613098392510157
4,random,pseudo,10,2,[2],10,0.9527606177606177,0.9669537184243066
4,random,pseudo,10,3,[3],10,0.9583204633204632,0.9640125419537183
4,random,pseudo,10,4,[4],10,0.9583204633204632,0.9613098392510157
4,random,pseudo,10,1+2,"[1,2]",20,0.9556177606177606,0.9667152446564211
4,random,pseudo,10,1+3,"[1,3]",20,0.9583204633204632,0.9613098392510157
4,random,pseudo,10,1+4,"[1,4]",20,0.9583204633204632,0.9613098392510157
4,random,pseudo,10,2+3,"[2,3]",20,0.9527606177606177,0.9669537184243066
4,random,pseudo,10,2+4,"[2,4]",20,0.9527606177606177,0.9669537184243066
4,random,pseudo,10,3+4,"[3,4]",20,0.9556177606177606,0.9613098392510157
4,random,pseudo,20,0,[],0,0.9583204633204632,0.9613098392510157
4,random,pseudo,20,1,[1],20,0.9556177606177606,0.9640125419537183
4,random,pseudo,20,2,[2],20,0.9555383955383954,0.9586822116233881
4,random,pseudo,20,3,[3],20,0.9528399828399827,0.9613098392510157
4,random,pseudo,20,4,[4],20,0.9528399828399827,0.9613098392510157
4,random,pseudo,20,1+2,"[1,2]",40,0.9527606177606177,0.9586822116233881
4,random,pseudo,20,1+3,"[1,3]",40,0.9528399828399827,0.9586071365483129
4,random,pseudo,20,1+4,"[1,4]",40,0.95013728013728,0.9640125419537183
4,random,pseudo,20,2+3,"[2,3]",40,0.947125697125697,0.9587572866984632
4,random,pseudo,20,2+4,"[2,4]",40,0.9499828399828398,0.9559044338456102
4,random,pseudo,20,3+4,"[3,4]",40,0.9555426855426854,0.9558293587705352
4,random,pseudo,40,0,[],0,0.9583204633204632,0.9613098392510157
4,random,pseudo,40,1,[1],40,0.9583161733161732,0.9559044338456102
4,random,pseudo,40,2,[2],40,0.9498283998283998,0.9613098392510157
4,random,pseudo,40,3,[3],40,0.9637966537966538,0.9583776213187976
4,random,pseudo,40,4,[4],40,0.9556177606177604,0.9612347641759407
4,random,pseudo,40,1+2,"[1,2]",80,0.9526061776061777,0.9445416004239533
4,random,pseudo,40,1+3,"[1,3]",80,0.9582368082368082,0.9585320614732378
4,random,pseudo,40,1+4,"[1,4]",80,0.9499785499785499,0.9530515809927573
4,random,pseudo,40,2+3,"[2,3]",80,0.9638009438009437,0.9583776213187976
4,random,pseudo,40,2+4,"[2,4]",80,0.9526812526812526,0.9585320614732378
4,random,pseudo,40,3+4,"[3,4]",80,0.9608644358644358,0.9557542836954601
4,random,true,5,0,[],0,0.9583204633204632,0.9613098392510157
4,random,true,5,1,[1],5,0.9583204633204632,0.9613098392510157
4,random,true,5,2,[2],5,0.9610982410982409,0.9613098392510157
4,random,true,5,3,[3],5,0.9583204633204632,0.9586071365483131
4,random,true,5,4,[4],5,0.9583955383955383,0.9613098392510157
4,random,true,5,1+2,"[1,2]",10,0.9556177606177606,0.9613098392510157
4,random,true,5,1+3,"[1,3]",10,0.9583204633204632,0.9586071365483131
4,random,true,5,1+4,"[1,4]",10,0.9583204633204632,0.9613098392510157
4,random,true,5,2+3,"[2,3]",10,0.9610982410982409,0.9586071365483131
4,random,true,5,2+4,"[2,4]",10,0.9583955383955383,0.9613098392510157
4,random,true,5,3+4,"[3,4]",10,0.9610982410982409,0.9586071365483131
4,random,true,10,0,[],0,0.9583204633204632,0.9613098392510157
4,random,true,10,1,[1],10,0.9583204633204632,0.9613098392510157
4,random,true,10,2,[2],10,0.9556177606177606,0.9640125419537183
4,random,true,10,3,[3],10,0.9583204633204632,0.9640125419537183
4,random,true,10,4,[4],10,0.9583204633204632,0.9613098392510157
4,random,true,10,1+2,"[1,2]",20,0.9583204633204632,0.9613098392510157
4,random,true,10,1+3,"[1,3]",20,0.9583204633204632,0.9613098392510157
4,random,true,10,1+4,"[1,4]",20,0.9583204633204632,0.9613098392510157
4,random,true,10,2+3,"[2,3]",20,0.9556177606177606,0.9640125419537183
4,random,true,10,2+4,"[2,4]",20,0.9556177606177606,0.9640125419537183
4,random,true,10,3+4,"[3,4]",20,0.9556177606177606,0.9613098392510157
4,random,true,20,0,[],0,0.9583204633204632,0.9613098392510157
4,random,true,20,1,[1],20,0.9556177606177606,0.9640125419537183
4,random,true,20,2,[2],20,0.9556177606177606,0.9585320614732378
4,random,true,20,3,[3],20,0.9639553839553839,0.9643260907966791
4,random,true,20,4,[4],20,0.9528399828399827,0.9640876170287935
4,random,true,20,1+2,"[1,2]",40,0.9556177606177606,0.9558293587705352
4,random,true,20,1+3,"[1,3]",40,0.961098241098241,0.9643260907966791
4,random,true,20,1+4,"[1,4]",40,0.9528399828399827,0.964326090796679
4,random,true,20,2+3,"[2,3]",40,0.9611776061776061,0.9615483130189013
4,random,true,20,2+4,"[2,4]",40,0.9528399828399827,0.9640876170287935
4,random,true,20,3+4,"[3,4]",40,0.9583998283998282,0.9671038685744568
4,random,true,40,0,[],0,0.9583204633204632,0.9613098392510157
4,random,true,40,1,[1],40,0.9556177606177606,0.9611553990965754
4,random,true,40,2,[2],40,0.9556177606177606,0.9613098392510157
4,random,true,40,3,[3],40,0.9553088803088802,0.963849143260908
4,random,true,40,4,[4],40,0.9610231660231658,0.9697314962020844
4,random,true,40,1+2,"[1,2]",80,0.9527606177606177,0.9584526963938729
4,random,true,40,1+3,"[1,3]",80,0.9497490347490347,0.9609920004037651
4,random,true,40,1+4,"[1,4]",80,0.9583204633204632,0.9697314962020844
4,random,true,40,2+3,"[2,3]",80,0.9554633204633204,0.9613098392510157
4,random,true,40,2+4,"[2,4]",80,0.961098241098241,0.9670287934993818
4,random,true,40,3+4,"[3,4]",80,0.9526812526812526,0.9693296237413884
5,competence,pseudo,5,0,[],0,0.9522610846140257,0.952990132990133
5,competence,pseudo,5,1,[1],5,0.9550388623918036,0.9475847275847276
5,competence,pseudo,5,2,[2],5,0.9522610846140257,0.952990132990133
5,competence,pseudo,5,3,[3],5,0.9522610846140257,0.952990132990133
5,competence,pseudo,5,4,[4],5,0.9522610846140257,0.952990132990133
5,competence,pseudo,5,1+2,"[1,2]",10,0.9550388623918036,0.9475847275847276
5,competence,pseudo,5,1+3,"[1,3]",10,0.9550388623918036,0.9475847275847276
5,competence,pseudo,5,1+4,"[1,4]",10,0.9550388623918036,0.9475847275847276
5,competence,pseudo,5,2+3,"[2,3]",10,0.9522610846140257,0.952990132990133
5,competence,pseudo,5,2+4,"[2,4]",10,0.9522610846140257,0.952990132990133
5,competence,pseudo,5,3+4,"[3,4]",10,0.9522610846140257,0.952990132990133
5,competence,pseudo,10,0,[],0,0.9522610846140257,0.952990132990133
5,competence,pseudo,10,1,[1],10,0.9550388623918036,0.952990132990133
5,competence,pseudo,10,2,[2],10,0.9522610846140257,0.9475096525096525
5,competence,pseudo,10,3,[3],10,0.9522610846140257,0.952990132990133
5,competence,pseudo,10,4,[4],10,0.9522610846140257,0.9558472758472758
5,competence,pseudo,10,1+2,"[1,2]",20,0.9550388623918036,0.9475096525096525
5,competence,pseudo,10,1+3,"[1,3]",20,0.9550388623918036,0.952990132990133
5,competence,pseudo,10,1+4,"[1,4]",20,0.9522610846140257,0.9558472758472758
5,competence,pseudo,10,2+3,"[2,3]",20,0.9522610846140257,0.9475847275847276
5,competence,pseudo,10,2+4,"[2,4]",20,0.9522610846140257,0.9504418704418705
5,competence,pseudo,10,3+4,"[3,4]",20,0.9522610846140257,0.9558472758472758
5,competence,pseudo,20,0,[],0,0.9522610846140257,0.952990132990133
5,competence,pseudo,20,1,[1],20,0.9552022610846139,0.9502874302874303
5,competence,pseudo,20,2,[2],20,0.9605944179473592,0.9529150579150579
5,competence,pseudo,20,3,[3],20,0.9522610846140257,0.952990132990133
5,competence,pseudo,20,4,[4],20,0.9522610846140257,0.9530694980694981
5,competence,pseudo,20,1+2,"[1,2]",40,0.9605944179473592,0.9502123552123554
5,competence,pseudo,20,1+3,"[1,3]",40,0.9552022610846139,0.952990132990133
5,competence,pseudo,20,1+4,"[1,4]",40,0.9552022610846139,0.9448069498069499
5,competence,pseudo,20,2+3,"[2,3]",40,0.9605944179473592,0.9529150579150579
5,competence,pseudo,20,2+4,"[2,4]",40,0.9633721957251369,0.9502123552123554
5,competence,pseudo,20,3+4,"[3,4]",40,0.9522610846140257,0.952990132990133
5,competence,pseudo,40,0,[],0,0.9522610846140257,0.952990132990133
5,competence,pseudo,40,1,[1],40,0.9607578166401696,0.9474345774345775
5,competence,pseudo,40,2,[2],40,0.9605944179473592,0.9556928356928356
5,competence,pseudo,40,3,[3],35,0.9522610846140257,0.952990132990133
5,competence,pseudo,40,4,[4],36,0.9522610846140257,0.9503667953667954
5,competence,pseudo,40,1+2,"[1,2]",80,0.9662382971206501,0.9556177606177606
5,competence,pseudo,40,1+3,"[1,3]",75,0.9579800388623918,0.952839982839983
5,competence,pseudo,40,1+4,"[1,4]",76,0.9636989931107578,0.9502917202917203
5,competence,pseudo,40,2+3,"[2,3]",75,0.9605944179473592,0.9584706134706135
5,competence,pseudo,40,2+4,"[2,4]",76,0.9578166401695813,0.9557722007722008
5,competence,pseudo,40,3+4,"[3,4]",71,0.9522610846140257,0.9530694980694981
5,competence,true,5,0,[],0,0.9522610846140257,0.952990132990133
5,competence,true,5,1,[1],5,0.9522610846140257,0.9584749034749034
5,competence,true,5,2,[2],5,0.9522610846140257,0.952990132990133
5,competence,true,5,3,[3],5,0.9522610846140257,0.952990132990133
5,competence,true,5,4,[4],5,0.9522610846140257,0.952990132990133
5,competence,true,5,1+2,"[1,2]",10,0.9522610846140257,0.9612526812526813
5,competence,true,5,1+3,"[1,3]",10,0.9550388623918036,0.9583955383955385
5,competence,true,5,1+4,"[1,4]",10,0.9522610846140257,0.9612526812526813
5,competence,true,5,2+3,"[2,3]",10,0.9522610846140257,0.952990132990133
5,competence,true,5,2+4,"[2,4]",10,0.9522610846140257,0.952990132990133
5,competence,true,5,3+4,"[3,4]",10,0.9522610846140257,0.952990132990133
5,competence,true,10,0,[],0,0.9522610846140257,0.952990132990133
5,competence,true,10,1,[1],10,0.9550388623918036,0.952990132990133
5,competence,true,10,2,[2],10,0.9522610846140257,0.9475096525096525
5,competence,true,10,3,[3],10,0.9522610846140257,0.952990132990133
5,competence,true,10,4,[4],10,0.9522610846140257,0.9558472758472758
5,competence,true,10,1+2,"[1,2]",20,0.9550388623918036,0.9475096525096525
5,competence,true,10,1+3,"[1,3]",20,0.9550388623918036,0.952990132990133
5,competence,true,10,1+4,"[1,4]",20,0.9522610846140257,0.9558472758472758
5,competence,true,10,2+3,"[2,3]",20,0.9522610846140257,0.9475847275847276
5,competence,true,10,2+4,"[2,4]",20,0.9522610846140257,0.9504418704418705
5,competence,true,10,3+4,"[3,4]",20,0.9522610846140257,0.9558472758472758
5,competence,true,20,0,[],0,0.9522610846140257,0.952990132990133
5,competence,true,20,1,[1],20,0.9552022610846139,0.9502874302874303
5,competence,true,20,2,[2],20,0.9578166401695813,0.9502874302874303
5,competence,true,20,3,[3],20,0.9522610846140257,0.952990132990133
5,competence,true,20,4,[4],20,0.9522610846140257,0.9556928356928358
5,competence,true,20,1+2,"[1,2]",40,0.9607578166401696,0.9475847275847276
5,competence,true,20,1+3,"[1,3]",40,0.9552022610846139,0.952990132990133
5,competence,true,20,1+4,"[1,4]",40,0.9522610846140257,0.9502874302874303
5,competence,true,20,2+3,"[2,3]",40,0.9578166401695813,0.952990132990133
5,competence,true,20,2+4,"[2,4]",40,0.9578166401695813,0.9557679107679109
5,competence,true,20,3+4,"[3,4]",40,0.9522610846140257,0.9556928356928358
5,competence,true,40,0,[],0,0.9522610846140257,0.952990132990133
5,competence,true,40,1,[1],40,0.9607578166401696,0.9474345774345775
5,competence,true,40,2,[2],40,0.9578166401695813,0.9502874302874302
5,competence,true,40,3,[3],35,0.9522610846140257,0.952990132990133
5,competence,true,40,4,[4],36,0.9522610846140257,0.9585499785499787
5,competence,true,40,1+2,"[1,2]",80,0.9635355944179474,0.9473552123552125
5,competence,true,40,1+3,"[1,3]",75,0.9579800388623918,0.952839982839983
5,competence,true,40,1+4,"[1,4]",76,0.9607578166401696,0.9529944229944232
5,competence,true,40,2+3,"[2,3]",75,0.9605944179473592,0.9502874302874302
5,competence,true,40,2+4,"[2,4]",76,0.9605944179473592,0.9558472758472758
5,competence,true,40,3+4,"[3,4]",71,0.9522610846140257,0.9585499785499787
5,random,pseudo,5,0,[],0,0.9522610846140257,0.952990132990133
5,random,pseudo,5,1,[1],5,0.9522610846140257,0.952990132990133
5,random,pseudo,5,2,[2],5,0.9522610846140257,0.9558472758472758
5,random,pseudo,5,3,[3],5,0.9522610846140257,0.952990132990133
5,random,pseudo,5,4,[4],5,0.9522610846140257,0.952990132990133
5,random,pseudo,5,1+2,"[1,2]",10,0.9522610846140257,0.9558472758472758
5,random,pseudo,5,1+3,"[1,3]",10,0.9522610846140257,0.952990132990133
5,random,pseudo,5,1+4,"[1,4]",10,0.9522610846140257,0.9558472758472758
5,random,pseudo,5,2+3,"[2,3]",10,0.9522610846140257,0.9558472758472758
5,random,pseudo,5,2+4,"[2,4]",10,0.9522610846140257,0.9558472758472758
5,random,pseudo,5,3+4,"[3,4]",10,0.9522610846140257,0.952990132990133
5,random,pseudo,10,0,[],0,0.9522610846140257,0.952990132990133
5,random,pseudo,10,1,[1],10,0.9552022610846139,0.9500579150579151
5,random,pseudo,10,2,[2],10,0.9522610846140257,0.952990132990133
5,random,pseudo,10,3,[3],10,0.9550388623918036,0.9531445731445732
5,random,pseudo,10,4,[4],10,0.9520976859212154,0.9502874302874303
5,random,pseudo,10,1+2,"[1,2]",20,0.9552022610846139,0.9500579150579151
5,random,pseudo,10,1+3,"[1,3]",20,0.9550388623918036,0.9502123552123551
5,random,pseudo,10,1+4,"[1,4]",20,0.9550388623918036,0.9474345774345775
5,random,pseudo,10,2+3,"[2,3]",20,0.9522610846140257,0.9531445731445732
5,random,pseudo,10,2+4,"[2,4]",20,0.9520976859212154,0.9475096525096525
5,random,pseudo,10,3+4,"[3,4]",20,0.9493199081434375,0.9502874302874303
5,random,pseudo,20,0,[],0,0.9522610846140257,0.952990132990133
5,random,pseudo,20,1,[1],20,0.9550388623918036,0.9531445731445732
5,random,pseudo,20,2,[2],20,0.9522610846140257,0.952990132990133
5,random,pseudo,20,3,[3],20,0.9578166401695813,0.9474302874302876
5,random,pseudo,20,4,[4],20,0.9523361596891009,0.9475096525096525
5,random,pseudo,20,1+2,"[1,2]",40,0.9550388623918036,0.9557679107679109
5,random,pseudo,20,1+3,"[1,3]",40,0.9605944179473591,0.9531445731445732
5,random,pseudo,20,1+4,"[1,4]",40,0.9550388623918036,0.9531445731445732
5,random,pseudo,20,2+3,"[2,3]",40,0.9578166401695813,0.9446525096525097
5,random,pseudo,20,2+4,"[2,4]",40,0.9550388623918036,0.952990132990133
5,random,pseudo,20,3+4,"[3,4]",40,0.9523361596891009,0.9502874302874303
5,random,pseudo,40,0,[],0,0.9522610846140257,0.952990132990133
5,random,pseudo,40,1,[1],40,0.9550388623918036,0.9583955383955383
5,random,pseudo,40,2,[2],40,0.96092121533298,0.9446525096525097
5,random,pseudo,40,3,[3],37,0.9548754636989931,0.9502874302874303
5,random,pseudo,40,4,[4],36,0.9520976859212154,0.9475096525096525
5,random,pseudo,40,1+2,"[1,2]",80,0.9664767708885357,0.9499828399828398
5,random,pseudo,40,1+3,"[1,3]",77,0.9605944179473591,0.9502917202917203
5,random,pseudo,40,1+4,"[1,4]",76,0.9523361596891009,0.9528399828399827
5,random,pseudo,40,2+3,"[2,3]",77,0.9578166401695813,0.9475096525096525
5,random,pseudo,40,2+4,"[2,4]",76,0.9578166401695813,0.9473552123552125
5,random,pseudo,40,3+4,"[3,4]",73,0.9523361596891009,0.9531445731445732
5,random,true,5,0,[],0,0.9522610846140257,0.952990132990133
5,random,true,5,1,[1],5,0.9522610846140257,0.952990132990133
5,random,true,5,2,[2],5,0.9522610846140257,0.9558472758472758
5,random,true,5,3,[3],5,0.9522610846140257,0.952990132990133
5,random,true,5,4,[4],5,0.9522610846140257,0.952990132990133
5,random,true,5,1+2,"[1,2]",10,0.9522610846140257,0.9558472758472758
5,random,true,5,1+3,"[1,3]",10,0.9522610846140257,0.952990132990133
5,random,true,5,1+4,"[1,4]",10,0.9522610846140257,0.9558472758472758
5,random,true,5,2+3,"[2,3]",10,0.9522610846140257,0.9558472758472758
5,random,true,5,2+4,"[2,4]",10,0.9522610846140257,0.9558472758472758
5,random,true,5,3+4,"[3,4]",10,0.9522610846140257,0.952990132990133
5,random,true,10,0,[],0,0.9522610846140257,0.952990132990133
5,random,true,10,1,[1],10,0.9552022610846139,0.9500579150579151
5,random,true,10,2,[2],10,0.9522610846140257,0.952990132990133
5,random,true,10,3,[3],10,0.9578166401695813,0.9503667953667954
5,random,true,10,4,[4],10,0.9522610846140257,0.9559223509223509
5,random,true,10,1+2,"[1,2]",20,0.9552022610846139,0.9500579150579151
5,random,true,10,1+3,"[1,3]",20,0.9578166401695813,0.9417996567996567
5,random,true,10,1+4,"[1,4]",20,0.9552022610846139,0.9502123552123551
5,random,true,10,2+3,"[2,3]",20,0.9578166401695813,0.9447318747318748
5,random,true,10,2+4,"[2,4]",20,0.9550388623918036,0.9531445731445732
5,random,true,10,3+4,"[3,4]",20,0.9578166401695813,0.9503667953667954
5,random,true,20,0,[],0,0.9522610846140257,0.952990132990133
5,random,true,20,1,[1],20,0.9550388623918036,0.9641848991848991
5,random,true,20,2,[2],20,0.9522610846140257,0.952990132990133
5,random,true,20,3,[3],20,0.9578166401695813,0.9529150579150579
5,random,true,20,4,[4],20,0.9522610846140257,0.952910767910768
5,random,true,20,1+2,"[1,2]",40,0.9522610846140257,0.9612483912483913
5,random,true,20,1+3,"[1,3]",40,0.9578166401695813,0.9586250536250537
5,random,true,20,1+4,"[1,4]",40,0.9550388623918036,0.9529858429858431
5,random,true,20,2+3,"[2,3]",40,0.9578166401695813,0.9500579150579151
5,random,true,20,2+4,"[2,4]",40,0.9522610846140257,0.952910767910768
5,random,true,20,3+4,"[3,4]",40,0.9578166401695813,0.9474302874302876
5,random,true,40,0,[],0,0.9522610846140257,0.952990132990133
5,random,true,40,1,[1],40,0.9522610846140257,0.9475096525096525
5,random,true,40,2,[2],40,0.96092121533298,0.9446525096525097
5,random,true,40,3,[3],37,0.9578166401695813,0.9554633204633205
5,random,true,40,4,[4],36,0.9522610846140257,0.952910767910768
5,random,true,40,1+2,"[1,2]",80,0.9636989931107578,0.9473552123552125
5,random,true,40,1+3,"[1,3]",77,0.9605944179473592,0.9610231660231661
5,random,true,40,1+4,"[1,4]",76,0.9522610846140257,0.952910767910768
5,random,true,40,2+3,"[2,3]",77,0.9636989931107578,0.9526855426855427
5,random,true,40,2+4,"[2,4]",76,0.9579800388623918,0.9472758472758473
5,random,true,40,3+4,"[3,4]",73,0.9578166401695813,0.9555383955383956
6,competence,pseudo,5,0,[],0,0.9498369798369797,0.9464498952734248
6,competence,pseudo,5,1,[1],5,0.9523809523809523,0.9491525979761274
6,competence,pseudo,5,2,[2],5,0.9498369798369797,0.9464498952734248
6,competence,pseudo,5,3,[3],5,0.9554719004719004,0.9464498952734248
6,competence,pseudo,5,4,[4],5,0.9526147576147576,0.9464498952734248
6,competence,pseudo,5,1+2,"[1,2]",10,0.9552380952380952,0.9491525979761274
6,competence,pseudo,5,1+3,"[1,3]",10,0.9498369798369797,0.9437471925707219
6,competence,pseudo,5,1+4,"[1,4]",10,0.9496031746031746,0.9491525979761274
6,competence,pseudo,5,2+3,"[2,3]",10,0.9523809523809523,0.9518553006788301
6,competence,pseudo,5,2+4,"[2,4]",10,0.9523809523809523,0.9491525979761274
6,competence,pseudo,5,3+4,"[3,4]",10,0.9523809523809523,0.9491525979761274
6,competence,pseudo,10,0,[],0,0.9498369798369797,0.9464498952734248
6,competence,pseudo,10,1,[1],10,0.9551587301587302,0.949391071744013
6,competence,pseudo,10,2,[2],10,0.9523809523809523,0.9491525979761274
6,competence,pseudo,10,3,[3],10,0.9523809523809523,0.9548668836904131
6,competence,pseudo,10,4,[4],10,0.9526941226941226,0.9464498952734248
6,competence,pseudo,10,1+2,"[1,2]",20,0.9551587301587302,0.9523322482146013
6,competence,pseudo,10,1+3,"[1,3]",20,0.9551587301587302,0.9548668836904131
6,competence,pseudo,10,1+4,"[1,4]",20,0.9579365079365079,0.9520937744467156
6,competence,pseudo,10,2+3,"[2,3]",20,0.9523809523809523,0.9548668836904131
6,competence,pseudo,10,2+4,"[2,4]",20,0.9498369798369797,0.9437471925707219
6,competence,pseudo,10,3+4,"[3,4]",20,0.9523809523809523,0.9548668836904131
6,competence,pseudo,20,0,[],0,0.9498369798369797,0.9464498952734248
6,competence,pseudo,20,1,[1],20,0.9551587301587302,0.9462114215055392
6,competence,pseudo,20,2,[2],20,0.9523809523809523,0.9519303757539053
6,competence,pseudo,20,3,[3],20,0.9523809523809523,0.9491525979761274
6,competence,pseudo,20,4,[4],20,0.9523809523809523,0.9491525979761274
6,competence,pseudo,20,1+2,"[1,2]",40,0.9579365079365079,0.9435087188028366
6,competence,pseudo,20,1+3,"[1,3]",40,0.9551587301587302,0.9489141242082418
6,competence,pseudo,20,1+4,"[1,4]",40,0.9579365079365079,0.9462114215055392
6,competence,pseudo,20,2+3,"[2,3]",40,0.9523809523809523,0.9519303757539053
6,competence,pseudo,20,2+4,"[2,4]",40,0.9523809523809523,0.9519303757539053
6,competence,pseudo,20,3+4,"[3,4]",40,0.9523809523809523,0.9491525979761274
6,competence,pseudo,40,0,[],0,0.9498369798369797,0.9464498952734248
