seed,grouping,label_mode,budget,i,j,classes_i,classes_j,actual_examples_i,actual_examples_j,v0,vi,vj,vij,gamma
4,competence,pseudo,40,1,2,"[4,7,9]","[1,6,8]",40,40,0.9613098392510157,0.9585320614732378,0.969493022434199,0.9667903197314962,7.507507507509281e-05
4,competence,pseudo,40,1,3,"[4,7,9]","[0,5]",40,40,0.9613098392510157,0.9585320614732378,0.9613098392510157,0.9585320614732378,0.0
4,competence,pseudo,40,1,4,"[4,7,9]","[2,3]",40,40,0.9613098392510157,0.9585320614732378,0.9610713654831301,0.9612347641759407,0.002941176470588447
4,competence,pseudo,40,2,3,"[1,6,8]","[0,5]",40,40,0.9613098392510157,0.969493022434199,0.9613098392510157,0.969493022434199,0.0
4,competence,pseudo,40,2,4,"[1,6,8]","[2,3]",40,40,0.9613098392510157,0.969493022434199,0.9610713654831301,0.9665518459636108,-0.002702702702702675
4,competence,pseudo,40,3,4,"[0,5]","[2,3]",40,40,0.9613098392510157,0.9613098392510157,0.9610713654831301,0.9610713654831301,0.0
4,competence,true,5,1,2,"[4,7,9]","[1,6,8]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,competence,true,5,1,3,"[4,7,9]","[0,5]",5,5,0.9613098392510157,0.9613098392510157,0.9640876170287935,0.9640876170287935,0.0
4,competence,true,5,1,4,"[4,7,9]","[2,3]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,competence,true,5,2,3,"[1,6,8]","[0,5]",5,5,0.9613098392510157,0.9613098392510157,0.9640876170287935,0.9640876170287935,0.0
4,competence,true,5,2,4,"[1,6,8]","[2,3]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,competence,true,5,3,4,"[0,5]","[2,3]",5,5,0.9613098392510157,0.9640876170287935,0.9613098392510157,0.9640876170287935,0.0
4,competence,true,10,1,2,"[4,7,9]","[1,6,8]",10,10,0.9613098392510157,0.9586071365483131,0.9586071365483131,0.9615483130189013,0.005643879173290789
4,competence,true,10,1,3,"[4,7,9]","[0,5]",10,10,0.9613098392510157,0.9586071365483131,0.9640125419537183,0.9640125419537183,0.002702702702702564
4,competence,true,10,1,4,"[4,7,9]","[2,3]",10,10,0.9613098392510157,0.9586071365483131,0.9642510157216039,0.9615483130189013,0.0
4,competence,true,10,2,3,"[1,6,8]","[0,5]",10,10,0.9613098392510157,0.9586071365483131,0.9640125419537183,0.9586071365483131,-0.002702702702702675
4,competence,true,10,2,4,"[1,6,8]","[2,3]",10,10,0.9613098392510157,0.9586071365483131,0.9642510157216039,0.9615483130189013,0.0
4,competence,true,10,3,4,"[0,5]","[2,3]",10,10,0.9613098392510157,0.9640125419537183,0.9642510157216039,0.9642510157216039,-0.002702702702702675
4,competence,true,20,1,2,"[4,7,9]","[1,6,8]",20,20,0.9613098392510157,0.9640125419537183,0.9667152446564211,0.9640125419537183,-0.005405405405405461
4,competence,true,20,1,3,"[4,7,9]","[0,5]",20,20,0.9613098392510157,0.9640125419537183,0.9613098392510157,0.9640876170287935,7.507507507520383e-05
4,competence,true,20,1,4,"[4,7,9]","[2,3]",20,20,0.9613098392510157,0.9640125419537183,0.9640125419537183,0.9640125419537183,-0.002702702702702675
4,competence,true,20,2,3,"[1,6,8]","[0,5]",20,20,0.9613098392510157,0.9667152446564211,0.9613098392510157,0.9639331768743533,-0.0027820677820677986
4,competence,true,20,2,4,"[1,6,8]","[2,3]",20,20,0.9613098392510157,0.9667152446564211,0.9640125419537183,0.9640125419537183,-0.005405405405405461
4,competence,true,20,3,4,"[0,5]","[2,3]",20,20,0.9613098392510157,0.9613098392510157,0.9640125419537183,0.9640125419537183,0.0
4,competence,true,40,1,2,"[4,7,9]","[1,6,8]",40,40,0.9613098392510157,0.9610713654831301,0.9640876170287935,0.958130189012542,-0.005718954248365993
4,competence,true,40,1,3,"[4,7,9]","[0,5]",40,40,0.9613098392510157,0.9610713654831301,0.9667903197314962,0.9610713654831301,-0.005480480480480554
4,competence,true,40,1,4,"[4,7,9]","[2,3]",40,40,0.9613098392510157,0.9610713654831301,0.9640125419537183,0.9610713654831301,-0.002702702702702675
4,competence,true,40,2,3,"[1,6,8]","[0,5]",40,40,0.9613098392510157,0.9640876170287935,0.9667903197314962,0.9640876170287935,-0.005480480480480554
4,competence,true,40,2,4,"[1,6,8]","[2,3]",40,40,0.9613098392510157,0.9640876170287935,0.9640125419537183,0.9640876170287935,-0.002702702702702675
4,competence,true,40,3,4,"[0,5]","[2,3]",40,40,0.9613098392510157,0.9667903197314962,0.9640125419537183,0.9697314962020844,0.00023847376788554975
4,random,pseudo,5,1,2,"[1,2,4]","[3,7,8]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,random,pseudo,5,1,3,"[1,2,4]","[6,9]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,random,pseudo,5,1,4,"[1,2,4]","[0,5]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,random,pseudo,5,2,3,"[3,7,8]","[6,9]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,random,pseudo,5,2,4,"[3,7,8]","[0,5]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,random,pseudo,5,3,4,"[6,9]","[0,5]",5,5,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.9613098392510157,0.0
4,random,pseudo,10,1,2,"[1,2,4]","[3,7,8]",10,10,0.9613098392510157,0.9613098392510157,0.9669537184243066,0.9667152446564211,-0.00023847376788543873
4,random,pseudo,10,1,3,"[1,2,4]","[6,9]",10,10,0.9613098392510157,0.9613098392510157,0.9640125419537183,0.9613098392510157,-0.002702702702702675
