seed,domain,N,c,h,kappa,rho,DeltaV,Omega,kappa_star,kappa_star_error,sep_action,hls_action,sepomega_action,J_SEP,J_HLS,J_SEP_Omega,DeltaJ,Delta_coord,action_match,coord_error
2,cartoon,50,0.05,5,0.0281013516907902,0.09517049116605769,0.01124054067631608,0.0281013516907902,-0.03896778778447729,0.0,"F,0","F,0","F,0",4.775377858342903,4.775377858342903,4.775377858342903,0.0,0.0,True,0.0
2,cartoon,50,0.05,5,0.0562027033815804,0.09517049116605769,0.01124054067631608,0.0,-0.03896778778447729,0.0,"F,0","F,0","F,0",4.775377858342903,4.775377858342903,4.775377858342903,0.0,0.0,True,0.0
2,cartoon,50,0.05,5,1.0562027033815804,0.09517049116605769,0.01124054067631608,0.0,-0.03896778778447729,0.0,"F,0","F,0","F,0",4.775377858342903,4.775377858342903,4.775377858342903,0.0,0.0,True,0.0
2,cartoon,50,0.05,10,0.0,0.09517049116605769,0.01124054067631608,0.1124054067631608,0.017234915597103106,0.0,"F,0","D,REP","D,REP",8.729940258861104,8.747175174458208,8.747175174458208,0.017234915597104106,0.0,True,0.0
2,cartoon,50,0.05,10,0.008617457798551553,0.09517049116605769,0.01124054067631608,0.10378794896460924,0.017234915597103106,0.0,"F,0","D,REP","D,REP",8.729940258861104,8.738557716659656,8.738557716659656,0.008617457798552053,0.0,True,0.0
2,cartoon,50,0.05,10,0.017234915597103106,0.09517049116605769,0.01124054067631608,0.09517049116605769,0.017234915597103106,0.0,"F,0","F,0","F,0",8.729940258861104,8.729940258861104,8.729940258861104,0.0,0.0,True,0.0
2,cartoon,50,0.05,10,0.06482016118013195,0.09517049116605769,0.01124054067631608,0.047585245583028846,0.017234915597103106,0.0,"F,0","F,0","F,0",8.729940258861104,8.729940258861104,8.729940258861104,0.0,0.0,True,0.0
2,cartoon,50,0.05,10,0.1124054067631608,0.09517049116605769,0.01124054067631608,0.0,0.017234915597103106,0.0,"F,0","F,0","F,0",8.729940258861104,8.729940258861104,8.729940258861104,0.0,0.0,True,0.0
2,cartoon,50,0.05,10,1.1124054067631608,0.09517049116605769,0.01124054067631608,0.0,0.017234915597103106,0.0,"F,0","F,0","F,0",8.729940258861104,8.729940258861104,8.729940258861104,0.0,0.0,True,0.0
2,cartoon,50,0.1,1,0.0,0.14517049116605762,0.023740540676316035,0.023740540676316035,-0.12142995048974159,0.0,"F,0","F,0","F,0",1.5992279379283427,1.5992279379283427,1.5992279379283427,0.0,0.0,True,0.0
2,cartoon,50,0.1,1,0.011870270338158018,0.14517049116605762,0.023740540676316035,0.011870270338158018,-0.12142995048974159,0.0,"F,0","F,0","F,0",1.5992279379283427,1.5992279379283427,1.5992279379283427,0.0,0.0,True,0.0
2,cartoon,50,0.1,1,0.023740540676316035,0.14517049116605762,0.023740540676316035,0.0,-0.12142995048974159,0.0,"F,0","F,0","F,0",1.5992279379283427,1.5992279379283427,1.5992279379283427,0.0,0.0,True,0.0
2,cartoon,50,0.1,1,1.023740540676316,0.14517049116605762,0.023740540676316035,0.0,-0.12142995048974159,0.0,"F,0","F,0","F,0",1.5992279379283427,1.5992279379283427,1.5992279379283427,0.0,0.0,True,0.0
2,cartoon,50,0.1,2,0.0,0.14517049116605762,0.023740540676316035,0.04748108135263207,-0.09768940981342555,0.0,"F,0","F,0","F,0",2.377640418031983,2.377640418031983,2.377640418031983,0.0,0.0,True,0.0
2,cartoon,50,0.1,2,0.023740540676316035,0.14517049116605762,0.023740540676316035,0.023740540676316035,-0.09768940981342555,0.0,"F,0","F,0","F,0",2.377640418031983,2.377640418031983,2.377640418031983,0.0,0.0,True,0.0
2,cartoon,50,0.1,2,0.04748108135263207,0.14517049116605762,0.023740540676316035,0.0,-0.09768940981342555,0.0,"F,0","F,0","F,0",2.377640418031983,2.377640418031983,2.377640418031983,0.0,0.0,True,0.0
2,cartoon,50,0.1,2,1.047481081352632,0.14517049116605762,0.023740540676316035,0.0,-0.09768940981342555,0.0,"F,0","F,0","F,0",2.377640418031983,2.377640418031983,2.377640418031983,0.0,0.0,True,0.0
2,cartoon,50,0.1,5,0.0,0.14517049116605762,0.023740540676316035,0.11870270338158018,-0.026467787784477448,0.0,"F,0","F,0","F,0",4.712877858342904,4.712877858342904,4.712877858342904,0.0,0.0,True,0.0
2,cartoon,50,0.1,5,0.05935135169079009,0.14517049116605762,0.023740540676316035,0.05935135169079009,-0.026467787784477448,0.0,"F,0","F,0","F,0",4.712877858342904,4.712877858342904,4.712877858342904,0.0,0.0,True,0.0
2,cartoon,50,0.1,5,0.11870270338158018,0.14517049116605762,0.023740540676316035,0.0,-0.026467787784477448,0.0,"F,0","F,0","F,0",4.712877858342904,4.712877858342904,4.712877858342904,0.0,0.0,True,0.0
2,cartoon,50,0.1,5,1.1187027033815802,0.14517049116605762,0.023740540676316035,0.0,-0.026467787784477448,0.0,"F,0","F,0","F,0",4.712877858342904,4.712877858342904,4.712877858342904,0.0,0.0,True,0.0
2,cartoon,50,0.1,10,0.0,0.14517049116605762,0.023740540676316035,0.23740540676316035,0.09223491559710273,0.0,"F,0","D,REP","D,REP",8.604940258861106,8.697175174458208,8.697175174458208,0.09223491559710162,0.0,True,0.0
2,cartoon,50,0.1,10,0.046117457798551365,0.14517049116605762,0.023740540676316035,0.191287948964609,0.09223491559710273,0.0,"F,0","D,REP","D,REP",8.604940258861106,8.651057716659656,8.651057716659656,0.04611745779854992,0.0,True,0.0
2,cartoon,50,0.1,10,0.09223491559710273,0.14517049116605762,0.023740540676316035,0.14517049116605762,0.09223491559710273,0.0,"F,0","F,0","F,0",8.604940258861106,8.604940258861106,8.604940258861106,0.0,0.0,True,0.0
2,cartoon,50,0.1,10,0.16482016118013154,0.14517049116605762,0.023740540676316035,0.07258524558302881,0.09223491559710273,0.0,"F,0","F,0","F,0",8.604940258861106,8.604940258861106,8.604940258861106,0.0,0.0,True,0.0
2,cartoon,50,0.1,10,0.23740540676316035,0.14517049116605762,0.023740540676316035,0.0,0.09223491559710273,0.0,"F,0","F,0","F,0",8.604940258861106,8.604940258861106,8.604940258861106,0.0,0.0,True,0.0
2,cartoon,50,0.1,10,1.2374054067631604,0.14517049116605762,0.023740540676316035,0.0,0.09223491559710273,0.0,"F,0","F,0","F,0",8.604940258861106,8.604940258861106,8.604940258861106,0.0,0.0,True,0.0
2,cartoon,50,0.15,1,0.0,0.19517049116605767,0.027092911437875955,0.027092911437875955,-0.16807757972818171,0.0,"F,0","F,0","F,0",1.5958755671667828,1.5958755671667828,1.5958755671667828,0.0,0.0,True,0.0
2,cartoon,50,0.15,1,0.013546455718937978,0.19517049116605767,0.027092911437875955,0.013546455718937978,-0.16807757972818171,0.0,"F,0","F,0","F,0",1.5958755671667828,1.5958755671667828,1.5958755671667828,0.0,0.0,True,0.0
2,cartoon,50,0.15,1,0.027092911437875955,0.19517049116605767,0.027092911437875955,0.0,-0.16807757972818171,0.0,"F,0","F,0","F,0",1.5958755671667828,1.5958755671667828,1.5958755671667828,0.0,0.0,True,0.0
2,cartoon,50,0.15,1,1.027092911437876,0.19517049116605767,0.027092911437875955,0.0,-0.16807757972818171,0.0,"F,0","F,0","F,0",1.5958755671667828,1.5958755671667828,1.5958755671667828,0.0,0.0,True,0.0
2,cartoon,50,0.15,2,0.0,0.19517049116605767,0.027092911437875955,0.05418582287575191,-0.14098466829030576,0.0,"F,0","F,0","F,0",2.3709356765088634,2.3709356765088634,2.3709356765088634,0.0,0.0,True,0.0
2,cartoon,50,0.15,2,0.027092911437875955,0.19517049116605767,0.027092911437875955,0.027092911437875955,-0.14098466829030576,0.0,"F,0","F,0","F,0",2.3709356765088634,2.3709356765088634,2.3709356765088634,0.0,0.0,True,0.0
2,cartoon,50,0.15,2,0.05418582287575191,0.19517049116605767,0.027092911437875955,0.0,-0.14098466829030576,0.0,"F,0","F,0","F,0",2.3709356765088634,2.3709356765088634,2.3709356765088634,0.0,0.0,True,0.0
2,cartoon,50,0.15,2,1.054185822875752,0.19517049116605767,0.027092911437875955,0.0,-0.14098466829030576,0.0,"F,0","F,0","F,0",2.3709356765088634,2.3709356765088634,2.3709356765088634,0.0,0.0,True,0.0
2,cartoon,50,0.15,5,0.0,0.19517049116605767,0.027092911437875955,0.13546455718937978,-0.059705933976677894,0.0,"F,0","F,0","F,0",4.696116004535104,4.696116004535104,4.696116004535104,0.0,0.0,True,0.0
2,cartoon,50,0.15,5,0.06773227859468989,0.19517049116605767,0.027092911437875955,0.06773227859468989,-0.059705933976677894,0.0,"F,0","F,0","F,0",4.696116004535104,4.696116004535104,4.696116004535104,0.0,0.0,True,0.0
2,cartoon,50,0.15,5,0.13546455718937978,0.19517049116605767,0.027092911437875955,0.0,-0.059705933976677894,0.0,"F,0","F,0","F,0",4.696116004535104,4.696116004535104,4.696116004535104,0.0,0.0,True,0.0
2,cartoon,50,0.15,5,1.1354645571893798,0.19517049116605767,0.027092911437875955,0.0,-0.059705933976677894,0.0,"F,0","F,0","F,0",4.696116004535104,4.696116004535104,4.696116004535104,0.0,0.0,True,0.0
2,cartoon,50,0.15,10,0.0,0.19517049116605767,0.027092911437875955,0.27092911437875955,0.07575862321270188,0.0,"F,0","D,REP","D,REP",8.571416551245505,8.647175174458207,8.647175174458207,0.07575862321270144,0.0,True,0.0
2,cartoon,50,0.15,10,0.03787931160635094,0.19517049116605767,0.027092911437875955,0.2330498027724086,0.07575862321270188,0.0,"F,0","D,REP","D,REP",8.571416551245505,8.609295862851857,8.609295862851857,0.03787931160635161,0.0,True,0.0
2,cartoon,50,0.15,10,0.07575862321270188,0.19517049116605767,0.027092911437875955,0.19517049116605767,0.07575862321270188,0.0,"F,0","F,0","F,0",8.571416551245505,8.571416551245505,8.571416551245505,0.0,0.0,True,0.0
2,cartoon,50,0.15,10,0.17334386879573072,0.19517049116605767,0.027092911437875955,0.09758524558302883,0.07575862321270188,0.0,"F,0","F,0","F,0",8.571416551245505,8.571416551245505,8.571416551245505,0.0,0.0,True,0.0
2,cartoon,50,0.15,10,0.27092911437875955,0.19517049116605767,0.027092911437875955,0.0,0.07575862321270188,0.0,"F,0","F,0","F,0",8.571416551245505,8.571416551245505,8.571416551245505,0.0,0.0,True,0.0
2,cartoon,50,0.15,10,1.2709291143787596,0.19517049116605767,0.027092911437875955,0.0,0.07575862321270188,0.0,"F,0","F,0","F,0",8.571416551245505,8.571416551245505,8.571416551245505,0.0,0.0,True,0.0
2,cartoon,100,0.0,1,0.0,0.04517049116605765,-0.0031352097328583017,0.0,-0.04830570089891595,0.0,"F,0","F,0","F,0",1.6351259753042124,1.6351259753042124,1.6351259753042124,0.0,0.0,True,0.0
2,cartoon,100,0.0,1,1.0,0.04517049116605765,-0.0031352097328583017,0.0,-0.04830570089891595,0.0,"F,0","F,0","F,0",1.6351259753042124,1.6351259753042124,1.6351259753042124,0.0,0.0,True,0.0
2,cartoon,100,0.0,2,0.0,0.04517049116605765,-0.0031352097328583017,0.0,-0.05144091063177425,0.0,"F,0","F,0","F,0",2.4494364927837227,2.4494364927837227,2.4494364927837227,0.0,0.0,True,0.0
2,cartoon,100,0.0,2,1.0,0.04517049116605765,-0.0031352097328583017,0.0,-0.05144091063177425,0.0,"F,0","F,0","F,0",2.4494364927837227,2.4494364927837227,2.4494364927837227,0.0,0.0,True,0.0
2,cartoon,100,0.0,5,0.0,0.04517049116605765,-0.0031352097328583017,0.0,-0.060846539830349156,0.0,"F,0","F,0","F,0",4.892368045222253,4.892368045222253,4.892368045222253,0.0,0.0,True,0.0
2,cartoon,100,0.0,5,1.0,0.04517049116605765,-0.0031352097328583017,0.0,-0.060846539830349156,0.0,"F,0","F,0","F,0",4.892368045222253,4.892368045222253,4.892368045222253,0.0,0.0,True,0.0
2,cartoon,100,0.0,10,0.0,0.04517049116605765,-0.0031352097328583017,0.0,-0.07652258849464066,0.0,"F,0","F,0","F,0",8.963920632619804,8.963920632619804,8.963920632619804,0.0,0.0,True,0.0
2,cartoon,100,0.0,10,1.0,0.04517049116605765,-0.0031352097328583017,0.0,-0.07652258849464066,0.0,"F,0","F,0","F,0",8.963920632619804,8.963920632619804,8.963920632619804,0.0,0.0,True,0.0
2,cartoon,100,0.02,1,0.0,0.06517049116605766,-0.0031352097328584128,0.0,-0.06830570089891608,0.0,"F,0","F,0","F,0",1.6251259753042127,1.6251259753042127,1.6251259753042127,0.0,0.0,True,0.0
2,cartoon,100,0.02,1,1.0,0.06517049116605766,-0.0031352097328584128,0.0,-0.06830570089891608,0.0,"F,0","F,0","F,0",1.6251259753042127,1.6251259753042127,1.6251259753042127,0.0,0.0,True,0.0
2,cartoon,100,0.02,2,0.0,0.06517049116605766,-0.0031352097328584128,0.0,-0.07144091063177449,0.0,"F,0","F,0","F,0",2.429436492783723,2.429436492783723,2.429436492783723,0.0,0.0,True,0.0
2,cartoon,100,0.02,2,1.0,0.06517049116605766,-0.0031352097328584128,0.0,-0.07144091063177449,0.0,"F,0","F,0","F,0",2.429436492783723,2.429436492783723,2.429436492783723,0.0,0.0,True,0.0
2,cartoon,100,0.02,5,0.0,0.06517049116605766,-0.0031352097328584128,0.0,-0.08084653983034973,0.0,"F,0","F,0","F,0",4.842368045222253,4.842368045222253,4.842368045222253,0.0,0.0,True,0.0
2,cartoon,100,0.02,5,1.0,0.06517049116605766,-0.0031352097328584128,0.0,-0.08084653983034973,0.0,"F,0","F,0","F,0",4.842368045222253,4.842368045222253,4.842368045222253,0.0,0.0,True,0.0
2,cartoon,100,0.02,10,0.0,0.06517049116605766,-0.0031352097328584128,0.0,-0.09652258849464179,0.0,"F,0","F,0","F,0",8.863920632619804,8.863920632619804,8.863920632619804,0.0,0.0,True,0.0
2,cartoon,100,0.02,10,1.0,0.06517049116605766,-0.0031352097328584128,0.0,-0.09652258849464179,0.0,"F,0","F,0","F,0",8.863920632619804,8.863920632619804,8.863920632619804,0.0,0.0,True,0.0
2,cartoon,100,0.05,1,0.0,0.09517049116605769,-0.003047243511887232,0.0,-0.09821773467794492,0.0,"F,0","F,0","F,0",1.6117279379283427,1.6117279379283427,1.6117279379283427,0.0,0.0,True,0.0
2,cartoon,100,0.05,1,1.0,0.09517049116605769,-0.003047243511887232,0.0,-0.09821773467794492,0.0,"F,0","F,0","F,0",1.6117279379283427,1.6117279379283427,1.6117279379283427,0.0,0.0,True,0.0
2,cartoon,100,0.05,2,0.0,0.09517049116605769,-0.003047243511887232,0.0,-0.10126497818983216,0.0,"F,0","F,0","F,0",2.402640418031983,2.402640418031983,2.402640418031983,0.0,0.0,True,0.0
2,cartoon,100,0.05,2,1.0,0.09517049116605769,-0.003047243511887232,0.0,-0.10126497818983216,0.0,"F,0","F,0","F,0",2.402640418031983,2.402640418031983,2.402640418031983,0.0,0.0,True,0.0
2,cartoon,100,0.05,5,0.0,0.09517049116605769,-0.003047243511887232,0.0,-0.11040670872549385,0.0,"F,0","F,0","F,0",4.775377858342903,4.775377858342903,4.775377858342903,0.0,0.0,True,0.0
2,cartoon,100,0.05,5,1.0,0.09517049116605769,-0.003047243511887232,0.0,-0.11040670872549385,0.0,"F,0","F,0","F,0",4.775377858342903,4.775377858342903,4.775377858342903,0.0,0.0,True,0.0
2,cartoon,100,0.05,10,0.0,0.09517049116605769,-0.003047243511887232,0.0,-0.12564292628493,0.0,"F,0","F,0","F,0",8.729940258861104,8.729940258861104,8.729940258861104,0.0,0.0,True,0.0
2,cartoon,100,0.05,10,1.0,0.09517049116605769,-0.003047243511887232,0.0,-0.12564292628493,0.0,"F,0","F,0","F,0",8.729940258861104,8.729940258861104,8.729940258861104,0.0,0.0,True,0.0
2,cartoon,100,0.1,1,0.0,0.14517049116605762,-0.003047243511887232,0.0,-0.14821773467794486,0.0,"F,0","F,0","F,0",1.5992279379283427,1.5992279379283427,1.5992279379283427,0.0,0.0,True,0.0
2,cartoon,100,0.1,1,1.0,0.14517049116605762,-0.003047243511887232,0.0,-0.14821773467794486,0.0,"F,0","F,0","F,0",1.5992279379283427,1.5992279379283427,1.5992279379283427,0.0,0.0,True,0.0
2,cartoon,100,0.1,2,0.0,0.14517049116605762,-0.003047243511887232,0.0,-0.1512649781898321,0.0,"F,0","F,0","F,0",2.377640418031983,2.377640418031983,2.377640418031983,0.0,0.0,True,0.0
2,cartoon,100,0.1,2,1.0,0.14517049116605762,-0.003047243511887232,0.0,-0.1512649781898321,0.0,"F,0","F,0","F,0",2.377640418031983,2.377640418031983,2.377640418031983,0.0,0.0,True,0.0
2,cartoon,100,0.1,5,0.0,0.14517049116605762,-0.003047243511887232,0.0,-0.16040670872549379,0.0,"F,0","F,0","F,0",4.712877858342904,4.712877858342904,4.712877858342904,0.0,0.0,True,0.0
2,cartoon,100,0.1,5,1.0,0.14517049116605762,-0.003047243511887232,0.0,-0.16040670872549379,0.0,"F,0","F,0","F,0",4.712877858342904,4.712877858342904,4.712877858342904,0.0,0.0,True,0.0
