delta,b,s,ell,h,valid,dV_analytic,classification
0.3,1.75,-0.5033333333333334,0.14899999999999997,0.675,True,-0.2225280000000001,-1.0
0.3,1.75,-0.4716666666666667,0.1585,0.675,True,-0.194712,-1.0
0.3,1.75,-0.44000000000000006,0.16799999999999998,0.675,True,-0.16689600000000004,-1.0
0.3,1.75,-0.40833333333333344,0.17749999999999996,0.675,True,-0.1390800000000001,-1.0
0.3,1.75,-0.3766666666666667,0.187,0.675,True,-0.11126400000000004,-1.0
0.3,1.75,-0.3450000000000001,0.19649999999999995,0.675,True,-0.0834480000000001,-1.0
0.3,1.75,-0.31333333333333346,0.20599999999999996,0.675,True,-0.05563200000000013,-1.0
0.3,1.75,-0.28166666666666673,0.21549999999999997,0.675,True,-0.027816000000000077,-1.0
0.3,1.75,-0.2500000000000001,0.22499999999999998,0.675,True,-1.0835776720341528e-16,0.0
0.3,1.75,-0.21833333333333338,0.2345,0.675,True,0.02781599999999997,1.0
0.3,1.75,-0.18666666666666676,0.24399999999999997,0.675,True,0.05563199999999991,1.0
0.3,1.75,-0.15500000000000003,0.2535,0.675,True,0.08344799999999997,1.0
0.3,1.75,-0.12333333333333352,0.26299999999999996,0.675,True,0.11126399999999985,1.0
0.3,1.75,-0.09166666666666679,0.27249999999999996,0.675,True,0.1390799999999999,1.0
0.3,1.75,-0.06000000000000005,0.282,0.675,True,0.16689599999999993,1.0
0.3,1.75,-0.028333333333333544,0.2914999999999999,0.675,True,0.19471199999999983,1.0
0.3,1.75,0.0033333333333331883,0.30099999999999993,0.675,True,0.22252799999999984,1.0
0.3,1.75,0.03499999999999992,0.31049999999999994,0.675,True,0.2503439999999999,1.0
0.3,1.75,0.06666666666666665,0.32,0.675,True,0.27815999999999996,1.0
0.3,1.75,0.09833333333333316,0.32949999999999996,0.675,True,0.30597599999999986,1.0
0.3,1.75,0.1299999999999999,0.33899999999999997,0.675,True,0.3337919999999999,1.0
0.3,1.75,0.16166666666666663,0.3485,0.675,True,0.36160799999999993,1.0
0.3,1.75,0.19333333333333313,0.35799999999999993,0.675,True,0.38942399999999977,1.0
0.3,1.75,0.22499999999999987,0.36749999999999994,0.675,True,0.4172399999999999,1.0
0.3,1.75,0.2566666666666666,0.37699999999999995,0.675,True,0.4450559999999999,1.0
0.3,1.75,0.2883333333333331,0.3864999999999999,0.675,True,0.4728719999999998,1.0
0.3,1.75,0.31999999999999984,0.3959999999999999,0.675,True,0.5006879999999999,1.0
0.3,1.75,0.35166666666666657,0.40549999999999997,0.675,True,0.5285039999999999,1.0
0.3,1.75,0.3833333333333331,0.4149999999999999,0.675,True,0.5563199999999998,1.0
0.3,1.75,0.4149999999999998,0.42449999999999993,0.675,True,0.5841359999999998,1.0
0.3,1.75,0.44666666666666655,0.43399999999999994,0.675,True,0.6119519999999998,1.0
0.3,1.75,0.47833333333333306,0.4434999999999999,0.675,True,0.6397679999999998,1.0
0.3,1.75,0.5099999999999998,0.45299999999999996,0.675,True,0.667584,1.0
0.3,1.75,0.5416666666666665,0.4624999999999999,0.675,True,0.6953999999999999,1.0
0.3,1.75,0.573333333333333,0.47199999999999986,0.675,True,0.7232159999999996,1.0
0.3,1.75,0.6049999999999998,0.48149999999999993,0.675,True,0.7510319999999998,1.0
0.3,1.75,0.6366666666666665,0.49099999999999994,0.675,True,0.7788479999999998,1.0
0.3,1.75,0.6683333333333332,0.5005,0.675,True,0.8066639999999999,1.0
0.3,1.75,0.6999999999999997,0.5099999999999999,0.675,True,0.8344799999999998,1.0
0.3,1.75,0.7316666666666665,0.5195,0.675,True,0.862296,1.0
0.3,1.75,0.7633333333333332,0.5289999999999999,0.675,True,0.8901119999999999,1.0
0.3,1.75,0.7949999999999997,0.5384999999999999,0.675,True,0.9179279999999996,1.0
0.3,1.75,0.8266666666666664,0.5479999999999999,0.675,True,0.9457439999999997,1.0
0.3,1.75,0.8583333333333332,0.5574999999999999,0.675,True,0.9735599999999998,1.0
0.3,1.75,0.8899999999999999,0.567,0.675,True,1.001376,1.0
0.3,1.75,0.9216666666666666,0.5765,0.675,True,1.0291919999999999,1.0
0.3,1.75,0.9533333333333329,0.5859999999999999,0.675,True,1.0570079999999997,1.0
0.3,1.75,0.9849999999999997,0.5954999999999999,0.675,True,1.0848239999999998,1.0
0.3,1.75,1.0166666666666664,0.6049999999999999,0.675,True,1.1126399999999996,1.0
0.3,1.75,1.0483333333333331,0.6144999999999999,0.675,True,1.140456,1.0
0.3,1.75,1.0799999999999998,0.6239999999999999,0.675,True,1.1682719999999998,1.0
0.3,1.75,1.1116666666666666,0.6335,0.675,True,1.196088,1.0
0.3,1.75,1.1433333333333329,0.6429999999999998,0.675,True,1.2239039999999994,1.0
0.3,1.75,1.1749999999999996,0.6524999999999999,0.675,True,1.2517199999999997,1.0
0.3,1.75,1.2066666666666663,0.6619999999999999,0.675,True,1.2795359999999998,1.0
0.3,1.75,1.238333333333333,0.6714999999999999,0.675,True,1.3073519999999996,1.0
0.3,1.75,1.2699999999999998,0.6809999999999999,0.675,True,1.335168,1.0
0.3,1.75,1.3016666666666665,0.6904999999999999,0.675,True,1.3629839999999998,1.0
0.3,1.75,1.3333333333333333,0.7,0.675,True,1.3907999999999998,1.0
0.3,1.75,1.3649999999999995,0.7094999999999998,0.675,True,1.4186159999999997,1.0
0.3,1.75,1.3966666666666663,0.7189999999999999,0.675,True,1.4464319999999997,1.0
0.3,1.75,1.428333333333333,0.7284999999999999,0.675,True,1.474248,1.0
0.3,1.75,1.4599999999999997,0.7379999999999999,0.675,True,1.5020639999999996,1.0
0.3,1.75,1.4916666666666665,0.7474999999999999,0.675,True,1.52988,1.0
0.3,1.75,1.5233333333333332,0.7569999999999999,0.675,True,1.5576959999999997,1.0
0.3,1.75,1.5549999999999995,0.7664999999999997,0.675,True,1.5855119999999996,1.0
0.3,1.75,1.5866666666666662,0.7759999999999998,0.675,True,1.6133279999999997,1.0
0.3,1.75,1.618333333333333,0.7854999999999999,0.675,True,1.6411439999999997,1.0
0.3,1.75,1.6499999999999997,0.7949999999999999,0.675,True,1.6689599999999998,1.0
0.3,1.75,1.6816666666666664,0.8045,0.675,True,1.6967759999999998,1.0
0.3,1.75,1.7133333333333332,0.8139999999999998,0.675,True,1.7245919999999997,1.0
0.3,1.75,1.7449999999999994,0.8234999999999999,0.675,True,1.7524079999999995,1.0
0.3,1.75,1.7766666666666662,0.8329999999999997,0.675,True,1.7802239999999994,1.0
0.3,1.75,1.808333333333333,0.8424999999999998,0.675,True,1.8080399999999996,1.0
0.3,1.75,1.8399999999999996,0.8519999999999999,0.675,True,1.8358559999999997,1.0
0.3,1.75,1.8716666666666664,0.8614999999999999,0.675,True,1.863672,1.0
0.3,1.75,1.903333333333333,0.871,0.675,True,1.8914879999999996,1.0
0.3,1.75,1.9349999999999998,0.8804999999999998,0.675,True,1.919304,1.0
0.3,1.75,1.9666666666666661,0.8899999999999999,0.675,True,1.9471199999999995,1.0
0.3,1.75,1.9983333333333329,0.8994999999999997,0.675,True,1.9749359999999994,1.0
0.3,1.75,2.0299999999999994,0.9089999999999998,0.675,True,2.0027519999999996,1.0
0.3,1.75,2.0616666666666665,0.9184999999999999,0.675,True,2.0305679999999997,1.0
0.3,1.75,2.093333333333333,0.9279999999999997,0.675,True,2.0583839999999993,1.0
0.3,1.75,2.125,0.9375,0.675,True,2.0862000000000003,1.0
0.3,1.75,2.1566666666666663,0.9469999999999998,0.675,True,2.1140159999999995,1.0
0.3,1.75,2.1883333333333326,0.9564999999999997,0.675,True,2.141831999999999,1.0
0.3,1.75,2.2199999999999998,0.966,0.675,True,2.169648,1.0
0.3,1.75,2.251666666666666,0.9754999999999998,0.675,True,2.1974639999999996,1.0
0.3,1.75,2.283333333333333,0.9849999999999999,0.675,True,2.2252799999999997,1.0
0.3,1.75,2.3149999999999995,0.9944999999999997,0.675,True,2.2530959999999993,1.0
0.3,1.75,2.346666666666666,1.0039999999999998,0.675,False,,
0.3,1.75,2.378333333333333,1.0134999999999998,0.675,False,,
0.3,1.75,2.4099999999999993,1.0229999999999997,0.675,False,,
0.3,1.75,2.4416666666666664,1.0325,0.675,False,,
0.3,1.75,2.4733333333333327,1.0419999999999998,0.675,False,,
0.3,1.75,2.505,1.0514999999999999,0.675,False,,
0.3,1.75,2.536666666666666,1.0609999999999997,0.675,False,,
0.3,1.75,2.5683333333333325,1.0704999999999998,0.675,False,,
0.3,1.75,2.6,1.08,0.675,False,,
0.3,1.7750000000000004,-1.2,-0.06,0.6825000000000001,False,,
0.3,1.7750000000000004,-1.1683333333333332,-0.05049999999999999,0.6825000000000001,False,,
0.3,1.7750000000000004,-1.1366666666666667,-0.041000000000000036,0.6825000000000001,False,,
0.3,1.7750000000000004,-1.105,-0.03149999999999997,0.6825000000000001,False,,
0.3,1.7750000000000004,-1.0733333333333333,-0.021999999999999964,0.6825000000000001,False,,
0.3,1.7750000000000004,-1.0416666666666665,-0.012499999999999956,0.6825000000000001,False,,
0.3,1.7750000000000004,-1.01,-0.0030000000000000027,0.6825000000000001,False,,
0.3,1.7750000000000004,-0.9783333333333333,0.006500000000000006,0.6825000000000001,True,-0.6467708,-1.0
0.3,1.7750000000000004,-0.9466666666666667,0.016000000000000014,0.6825000000000001,True,-0.6184912000000001,-1.0
0.3,1.7750000000000004,-0.915,0.025499999999999967,0.6825000000000001,True,-0.5902116000000001,-1.0
0.3,1.7750000000000004,-0.8833333333333333,0.03500000000000003,0.6825000000000001,True,-0.561932,-1.0
0.3,1.7750000000000004,-0.8516666666666667,0.044499999999999984,0.6825000000000001,True,-0.5336524000000001,-1.0
0.3,1.7750000000000004,-0.8200000000000001,0.05399999999999999,0.6825000000000001,True,-0.5053728000000001,-1.0
0.3,1.7750000000000004,-0.7883333333333333,0.0635,0.6825000000000001,True,-0.47709320000000005,-1.0
0.3,1.7750000000000004,-0.7566666666666667,0.07299999999999998,0.6825000000000001,True,-0.4488136000000001,-1.0
0.3,1.7750000000000004,-0.7250000000000001,0.08249999999999996,0.6825000000000001,True,-0.4205340000000002,-1.0
0.3,1.7750000000000004,-0.6933333333333334,0.092,0.6825000000000001,True,-0.3922544,-1.0
0.3,1.7750000000000004,-0.6616666666666667,0.10149999999999998,0.6825000000000001,True,-0.3639748000000001,-1.0
0.3,1.7750000000000004,-0.63,0.11099999999999999,0.6825000000000001,True,-0.3356952,-1.0
0.3,1.7750000000000004,-0.5983333333333334,0.12049999999999997,0.6825000000000001,True,-0.30741560000000007,-1.0
0.3,1.7750000000000004,-0.5666666666666667,0.13,0.6825000000000001,True,-0.279136,-1.0
0.3,1.7750000000000004,-0.535,0.13949999999999999,0.6825000000000001,True,-0.2508564,-1.0
0.3,1.7750000000000004,-0.5033333333333334,0.14899999999999997,0.6825000000000001,True,-0.22257680000000005,-1.0
0.3,1.7750000000000004,-0.4716666666666667,0.1585,0.6825000000000001,True,-0.1942972,-1.0
0.3,1.7750000000000004,-0.44000000000000006,0.16799999999999998,0.6825000000000001,True,-0.16601760000000002,-1.0
0.3,1.7750000000000004,-0.40833333333333344,0.17749999999999996,0.6825000000000001,True,-0.13773800000000005,-1.0
0.3,1.7750000000000004,-0.3766666666666667,0.187,0.6825000000000001,True,-0.1094584,-1.0
0.3,1.7750000000000004,-0.3450000000000001,0.19649999999999995,0.6825000000000001,True,-0.08117880000000008,-1.0
0.3,1.7750000000000004,-0.31333333333333346,0.20599999999999996,0.6825000000000001,True,-0.05289920000000008,-1.0
0.3,1.7750000000000004,-0.28166666666666673,0.21549999999999997,0.6825000000000001,True,-0.0246196,-1.0
0.3,1.7750000000000004,-0.2500000000000001,0.22499999999999998,0.6825000000000001,True,0.003659999999999949,1.0
0.3,1.7750000000000004,-0.21833333333333338,0.2345,0.6825000000000001,True,0.03193960000000003,1.0
0.3,1.7750000000000004,-0.18666666666666676,0.24399999999999997,0.6825000000000001,True,0.0602192,1.0
0.3,1.7750000000000004,-0.15500000000000003,0.2535,0.6825000000000001,True,0.08849880000000006,1.0
0.3,1.7750000000000004,-0.12333333333333352,0.26299999999999996,0.6825000000000001,True,0.11677839999999992,1.0
0.3,1.7750000000000004,-0.09166666666666679,0.27249999999999996,0.6825000000000001,True,0.14505799999999994,1.0
0.3,1.7750000000000004,-0.06000000000000005,0.282,0.6825000000000001,True,0.17333760000000004,1.0
0.3,1.7750000000000004,-0.028333333333333544,0.2914999999999999,0.6825000000000001,True,0.20161719999999989,1.0
0.3,1.7750000000000004,0.0033333333333331883,0.30099999999999993,0.6825000000000001,True,0.22989679999999996,1.0
0.3,1.7750000000000004,0.03499999999999992,0.31049999999999994,0.6825000000000001,True,0.25817640000000003,1.0
0.3,1.7750000000000004,0.06666666666666665,0.32,0.6825000000000001,True,0.2864560000000001,1.0
0.3,1.7750000000000004,0.09833333333333316,0.32949999999999996,0.6825000000000001,True,0.3147356,1.0
0.3,1.7750000000000004,0.1299999999999999,0.33899999999999997,0.6825000000000001,True,0.3430152,1.0
0.3,1.7750000000000004,0.16166666666666663,0.3485,0.6825000000000001,True,0.37129480000000004,1.0
0.3,1.7750000000000004,0.19333333333333313,0.35799999999999993,0.6825000000000001,True,0.3995744,1.0
0.3,1.7750000000000004,0.22499999999999987,0.36749999999999994,0.6825000000000001,True,0.427854,1.0
0.3,1.7750000000000004,0.2566666666666666,0.37699999999999995,0.6825000000000001,True,0.45613360000000003,1.0
0.3,1.7750000000000004,0.2883333333333331,0.3864999999999999,0.6825000000000001,True,0.4844131999999999,1.0
0.3,1.7750000000000004,0.31999999999999984,0.3959999999999999,0.6825000000000001,True,0.5126928,1.0
0.3,1.7750000000000004,0.35166666666666657,0.40549999999999997,0.6825000000000001,True,0.5409724,1.0
0.3,1.7750000000000004,0.3833333333333331,0.4149999999999999,0.6825000000000001,True,0.569252,1.0
0.3,1.7750000000000004,0.4149999999999998,0.42449999999999993,0.6825000000000001,True,0.5975316,1.0
0.3,1.7750000000000004,0.44666666666666655,0.43399999999999994,0.6825000000000001,True,0.6258112,1.0
0.3,1.7750000000000004,0.47833333333333306,0.4434999999999999,0.6825000000000001,True,0.6540908,1.0
0.3,1.7750000000000004,0.5099999999999998,0.45299999999999996,0.6825000000000001,True,0.6823704,1.0
0.3,1.7750000000000004,0.5416666666666665,0.4624999999999999,0.6825000000000001,True,0.71065,1.0
0.3,1.7750000000000004,0.573333333333333,0.47199999999999986,0.6825000000000001,True,0.7389295999999999,1.0
0.3,1.7750000000000004,0.6049999999999998,0.48149999999999993,0.6825000000000001,True,0.7672092,1.0
0.3,1.7750000000000004,0.6366666666666665,0.49099999999999994,0.6825000000000001,True,0.7954888,1.0
0.3,1.7750000000000004,0.6683333333333332,0.5005,0.6825000000000001,True,0.8237684000000001,1.0
0.3,1.7750000000000004,0.6999999999999997,0.5099999999999999,0.6825000000000001,True,0.852048,1.0
0.3,1.7750000000000004,0.7316666666666665,0.5195,0.6825000000000001,True,0.8803276000000001,1.0
0.3,1.7750000000000004,0.7633333333333332,0.5289999999999999,0.6825000000000001,True,0.9086072000000002,1.0
0.3,1.7750000000000004,0.7949999999999997,0.5384999999999999,0.6825000000000001,True,0.9368867999999999,1.0
0.3,1.7750000000000004,0.8266666666666664,0.5479999999999999,0.6825000000000001,True,0.9651664000000001,1.0
0.3,1.7750000000000004,0.8583333333333332,0.5574999999999999,0.6825000000000001,True,0.993446,1.0
0.3,1.7750000000000004,0.8899999999999999,0.567,0.6825000000000001,True,1.0217256000000001,1.0
0.3,1.7750000000000004,0.9216666666666666,0.5765,0.6825000000000001,True,1.0500052000000002,1.0
0.3,1.7750000000000004,0.9533333333333329,0.5859999999999999,0.6825000000000001,True,1.0782848,1.0
0.3,1.7750000000000004,0.9849999999999997,0.5954999999999999,0.6825000000000001,True,1.1065644,1.0
0.3,1.7750000000000004,1.0166666666666664,0.6049999999999999,0.6825000000000001,True,1.134844,1.0
0.3,1.7750000000000004,1.0483333333333331,0.6144999999999999,0.6825000000000001,True,1.1631236,1.0
0.3,1.7750000000000004,1.0799999999999998,0.6239999999999999,0.6825000000000001,True,1.1914032,1.0
0.3,1.7750000000000004,1.1116666666666666,0.6335,0.6825000000000001,True,1.2196828000000002,1.0
0.3,1.7750000000000004,1.1433333333333329,0.6429999999999998,0.6825000000000001,True,1.2479623999999998,1.0
0.3,1.7750000000000004,1.1749999999999996,0.6524999999999999,0.6825000000000001,True,1.2762419999999999,1.0
0.3,1.7750000000000004,1.2066666666666663,0.6619999999999999,0.6825000000000001,True,1.3045216000000002,1.0
0.3,1.7750000000000004,1.238333333333333,0.6714999999999999,0.6825000000000001,True,1.3328012000000002,1.0
0.3,1.7750000000000004,1.2699999999999998,0.6809999999999999,0.6825000000000001,True,1.3610808,1.0
0.3,1.7750000000000004,1.3016666666666665,0.6904999999999999,0.6825000000000001,True,1.3893604000000002,1.0
0.3,1.7750000000000004,1.3333333333333333,0.7,0.6825000000000001,True,1.4176400000000002,1.0
0.3,1.7750000000000004,1.3649999999999995,0.7094999999999998,0.6825000000000001,True,1.4459196,1.0
0.3,1.7750000000000004,1.3966666666666663,0.7189999999999999,0.6825000000000001,True,1.4741992,1.0
0.3,1.7750000000000004,1.428333333333333,0.7284999999999999,0.6825000000000001,True,1.5024788,1.0
0.3,1.7750000000000004,1.4599999999999997,0.7379999999999999,0.6825000000000001,True,1.5307584,1.0
0.3,1.7750000000000004,1.4916666666666665,0.7474999999999999,0.6825000000000001,True,1.5590380000000004,1.0
0.3,1.7750000000000004,1.5233333333333332,0.7569999999999999,0.6825000000000001,True,1.5873176000000004,1.0
0.3,1.7750000000000004,1.5549999999999995,0.7664999999999997,0.6825000000000001,True,1.6155971999999998,1.0
0.3,1.7750000000000004,1.5866666666666662,0.7759999999999998,0.6825000000000001,True,1.6438768000000001,1.0
0.3,1.7750000000000004,1.618333333333333,0.7854999999999999,0.6825000000000001,True,1.6721564000000002,1.0
0.3,1.7750000000000004,1.6499999999999997,0.7949999999999999,0.6825000000000001,True,1.7004360000000003,1.0
0.3,1.7750000000000004,1.6816666666666664,0.8045,0.6825000000000001,True,1.7287156000000001,1.0
0.3,1.7750000000000004,1.7133333333333332,0.8139999999999998,0.6825000000000001,True,1.7569952000000002,1.0
0.3,1.7750000000000004,1.7449999999999994,0.8234999999999999,0.6825000000000001,True,1.7852747999999998,1.0
0.3,1.7750000000000004,1.7766666666666662,0.8329999999999997,0.6825000000000001,True,1.8135544000000001,1.0
0.3,1.7750000000000004,1.808333333333333,0.8424999999999998,0.6825000000000001,True,1.8418340000000002,1.0
0.3,1.7750000000000004,1.8399999999999996,0.8519999999999999,0.6825000000000001,True,1.8701136,1.0
0.3,1.7750000000000004,1.8716666666666664,0.8614999999999999,0.6825000000000001,True,1.8983932000000003,1.0
0.3,1.7750000000000004,1.903333333333333,0.871,0.6825000000000001,True,1.9266728000000004,1.0
0.3,1.7750000000000004,1.9349999999999998,0.8804999999999998,0.6825000000000001,True,1.9549524,1.0
0.3,1.7750000000000004,1.9666666666666661,0.8899999999999999,0.6825000000000001,True,1.9832319999999999,1.0
0.3,1.7750000000000004,1.9983333333333329,0.8994999999999997,0.6825000000000001,True,2.0115116,1.0
0.3,1.7750000000000004,2.0299999999999994,0.9089999999999998,0.6825000000000001,True,2.0397912,1.0
0.3,1.7750000000000004,2.0616666666666665,0.9184999999999999,0.6825000000000001,True,2.0680708000000005,1.0
0.3,1.7750000000000004,2.093333333333333,0.9279999999999997,0.6825000000000001,True,2.0963504,1.0
0.3,1.7750000000000004,2.125,0.9375,0.6825000000000001,True,2.1246300000000007,1.0
0.3,1.7750000000000004,2.1566666666666663,0.9469999999999998,0.6825000000000001,True,2.1529095999999996,1.0
0.3,1.7750000000000004,2.1883333333333326,0.9564999999999997,0.6825000000000001,True,2.1811892,1.0
0.3,1.7750000000000004,2.2199999999999998,0.966,0.6825000000000001,True,2.2094688000000002,1.0
0.3,1.7750000000000004,2.251666666666666,0.9754999999999998,0.6825000000000001,True,2.2377483999999996,1.0
0.3,1.7750000000000004,2.283333333333333,0.9849999999999999,0.6825000000000001,True,2.266028,1.0
0.3,1.7750000000000004,2.3149999999999995,0.9944999999999997,0.6825000000000001,True,2.2943076000000002,1.0
0.3,1.7750000000000004,2.346666666666666,1.0039999999999998,0.6825000000000001,False,,
0.3,1.7750000000000004,2.378333333333333,1.0134999999999998,0.6825000000000001,False,,
0.3,1.7750000000000004,2.4099999999999993,1.0229999999999997,0.6825000000000001,False,,
0.3,1.7750000000000004,2.4416666666666664,1.0325,0.6825000000000001,False,,
0.3,1.7750000000000004,2.4733333333333327,1.0419999999999998,0.6825000000000001,False,,
0.3,1.7750000000000004,2.505,1.0514999999999999,0.6825000000000001,False,,
0.3,1.7750000000000004,2.536666666666666,1.0609999999999997,0.6825000000000001,False,,
0.3,1.7750000000000004,2.5683333333333325,1.0704999999999998,0.6825000000000001,False,,
0.3,1.7750000000000004,2.6,1.08,0.6825000000000001,False,,
0.3,1.8000000000000003,-1.2,-0.06,0.6900000000000002,False,,
0.3,1.8000000000000003,-1.1683333333333332,-0.05049999999999999,0.6900000000000002,False,,
0.3,1.8000000000000003,-1.1366666666666667,-0.041000000000000036,0.6900000000000002,False,,
0.3,1.8000000000000003,-1.105,-0.03149999999999997,0.6900000000000002,False,,
0.3,1.8000000000000003,-1.0733333333333333,-0.021999999999999964,0.6900000000000002,False,,
0.3,1.8000000000000003,-1.0416666666666665,-0.012499999999999956,0.6900000000000002,False,,
0.3,1.8000000000000003,-1.01,-0.0030000000000000027,0.6900000000000002,False,,
0.3,1.8000000000000003,-0.9783333333333333,0.006500000000000006,0.6900000000000002,True,-0.6537736000000002,-1.0
0.3,1.8000000000000003,-0.9466666666666667,0.016000000000000014,0.6900000000000002,True,-0.6250304000000001,-1.0
0.3,1.8000000000000003,-0.915,0.025499999999999967,0.6900000000000002,True,-0.5962872000000002,-1.0
0.3,1.8000000000000003,-0.8833333333333333,0.03500000000000003,0.6900000000000002,True,-0.5675440000000002,-1.0
0.3,1.8000000000000003,-0.8516666666666667,0.044499999999999984,0.6900000000000002,True,-0.5388008000000002,-1.0
0.3,1.8000000000000003,-0.8200000000000001,0.05399999999999999,0.6900000000000002,True,-0.5100576000000001,-1.0
0.3,1.8000000000000003,-0.7883333333333333,0.0635,0.6900000000000002,True,-0.48131440000000014,-1.0
0.3,1.8000000000000003,-0.7566666666666667,0.07299999999999998,0.6900000000000002,True,-0.4525712000000001,-1.0
0.3,1.8000000000000003,-0.7250000000000001,0.08249999999999996,0.6900000000000002,True,-0.4238280000000002,-1.0
0.3,1.8000000000000003,-0.6933333333333334,0.092,0.6900000000000002,True,-0.3950848000000001,-1.0
0.3,1.8000000000000003,-0.6616666666666667,0.10149999999999998,0.6900000000000002,True,-0.36634160000000016,-1.0
0.3,1.8000000000000003,-0.63,0.11099999999999999,0.6900000000000002,True,-0.3375984000000001,-1.0
0.3,1.8000000000000003,-0.5983333333333334,0.12049999999999997,0.6900000000000002,True,-0.3088552000000001,-1.0
0.3,1.8000000000000003,-0.5666666666666667,0.13,0.6900000000000002,True,-0.280112,-1.0
0.3,1.8000000000000003,-0.535,0.13949999999999999,0.6900000000000002,True,-0.25136880000000006,-1.0
0.3,1.8000000000000003,-0.5033333333333334,0.14899999999999997,0.6900000000000002,True,-0.22262560000000012,-1.0
0.3,1.8000000000000003,-0.4716666666666667,0.1585,0.6900000000000002,True,-0.1938824,-1.0
0.3,1.8000000000000003,-0.44000000000000006,0.16799999999999998,0.6900000000000002,True,-0.16513920000000007,-1.0
0.3,1.8000000000000003,-0.40833333333333344,0.17749999999999996,0.6900000000000002,True,-0.13639600000000016,-1.0
0.3,1.8000000000000003,-0.3766666666666667,0.187,0.6900000000000002,True,-0.10765280000000003,-1.0
0.3,1.8000000000000003,-0.3450000000000001,0.19649999999999995,0.6900000000000002,True,-0.07890960000000011,-1.0
0.3,1.8000000000000003,-0.31333333333333346,0.20599999999999996,0.6900000000000002,True,-0.05016640000000011,-1.0
0.3,1.8000000000000003,-0.28166666666666673,0.21549999999999997,0.6900000000000002,True,-0.02142320000000008,-1.0
0.3,1.8000000000000003,-0.2500000000000001,0.22499999999999998,0.6900000000000002,True,0.007319999999999925,1.0
0.3,1.8000000000000003,-0.21833333333333338,0.2345,0.6900000000000002,True,0.03606319999999998,1.0
0.3,1.8000000000000003,-0.18666666666666676,0.24399999999999997,0.6900000000000002,True,0.06480639999999996,1.0
0.3,1.8000000000000003,-0.15500000000000003,0.2535,0.6900000000000002,True,0.09354960000000001,1.0
0.3,1.8000000000000003,-0.12333333333333352,0.26299999999999996,0.6900000000000002,True,0.12229279999999988,1.0
0.3,1.8000000000000003,-0.09166666666666679,0.27249999999999996,0.6900000000000002,True,0.15103599999999995,1.0
0.3,1.8000000000000003,-0.06000000000000005,0.282,0.6900000000000002,True,0.1797792,1.0
0.3,1.8000000000000003,-0.028333333333333544,0.2914999999999999,0.6900000000000002,True,0.20852239999999986,1.0
0.3,1.8000000000000003,0.0033333333333331883,0.30099999999999993,0.6900000000000002,True,0.23726559999999994,1.0
0.3,1.8000000000000003,0.03499999999999992,0.31049999999999994,0.6900000000000002,True,0.26600879999999993,1.0
0.3,1.8000000000000003,0.06666666666666665,0.32,0.6900000000000002,True,0.29475200000000007,1.0
0.3,1.8000000000000003,0.09833333333333316,0.32949999999999996,0.6900000000000002,True,0.3234952,1.0
0.3,1.8000000000000003,0.1299999999999999,0.33899999999999997,0.6900000000000002,True,0.3522384,1.0
0.3,1.8000000000000003,0.16166666666666663,0.3485,0.6900000000000002,True,0.38098160000000003,1.0
0.3,1.8000000000000003,0.19333333333333313,0.35799999999999993,0.6900000000000002,True,0.40972479999999994,1.0
0.3,1.8000000000000003,0.22499999999999987,0.36749999999999994,0.6900000000000002,True,0.43846799999999997,1.0
0.3,1.8000000000000003,0.2566666666666666,0.37699999999999995,0.6900000000000002,True,0.4672112,1.0
0.3,1.8000000000000003,0.2883333333333331,0.3864999999999999,0.6900000000000002,True,0.49595439999999985,1.0
0.3,1.8000000000000003,0.31999999999999984,0.3959999999999999,0.6900000000000002,True,0.5246976,1.0
0.3,1.8000000000000003,0.35166666666666657,0.40549999999999997,0.6900000000000002,True,0.5534408000000001,1.0
0.3,1.8000000000000003,0.3833333333333331,0.4149999999999999,0.6900000000000002,True,0.582184,1.0
0.3,1.8000000000000003,0.4149999999999998,0.42449999999999993,0.6900000000000002,True,0.6109272,1.0
0.3,1.8000000000000003,0.44666666666666655,0.43399999999999994,0.6900000000000002,True,0.6396704,1.0
0.3,1.8000000000000003,0.47833333333333306,0.4434999999999999,0.6900000000000002,True,0.6684135999999999,1.0
0.3,1.8000000000000003,0.5099999999999998,0.45299999999999996,0.6900000000000002,True,0.6971568,1.0
0.3,1.8000000000000003,0.5416666666666665,0.4624999999999999,0.6900000000000002,True,0.7259,1.0
0.3,1.8000000000000003,0.573333333333333,0.47199999999999986,0.6900000000000002,True,0.7546431999999998,1.0
0.3,1.8000000000000003,0.6049999999999998,0.48149999999999993,0.6900000000000002,True,0.7833864,1.0
0.3,1.8000000000000003,0.6366666666666665,0.49099999999999994,0.6900000000000002,True,0.8121296,1.0
0.3,1.8000000000000003,0.6683333333333332,0.5005,0.6900000000000002,True,0.8408728000000001,1.0
0.3,1.8000000000000003,0.6999999999999997,0.5099999999999999,0.6900000000000002,True,0.869616,1.0
0.3,1.8000000000000003,0.7316666666666665,0.5195,0.6900000000000002,True,0.8983592,1.0
0.3,1.8000000000000003,0.7633333333333332,0.5289999999999999,0.6900000000000002,True,0.9271024000000002,1.0
0.3,1.8000000000000003,0.7949999999999997,0.5384999999999999,0.6900000000000002,True,0.9558456,1.0
0.3,1.8000000000000003,0.8266666666666664,0.5479999999999999,0.6900000000000002,True,0.9845888000000002,1.0
